case,mu,signal,series,samples,relative_max_error,relative_l2_error,absolute_max_error,absolute_l2_error,max_error_time,wall_seconds,status,notes
WECC240,34.5511,q,103,2403,2.746810914650e-02,4.608337446596e-02,5.908085930763e-01,1.344463834318e+01,1.991666666667e+00,0.369133,ok,
WECC240,34.5511,vmag,243,2403,2.190312522271e-03,7.598022041556e-04,2.490449733010e-03,4.212710194716e-02,1.858333333333e+00,0.369133,ok,
WECC240,41.2463,omega,103,2403,2.086935050378e-02,4.021088332750e-02,3.484441298269e-05,7.255226680303e-04,1.708333333333e+00,0.366150,ok,
WECC240,41.2463,p,103,2403,1.558219382242e-03,3.924314250039e-04,1.217402257622e-01,1.427178983725e+00,1.533333333333e+00,0.366150,ok,
WECC240,41.2463,q,103,2403,2.206171284194e-02,3.707277617896e-02,4.745229988523e-01,1.081583269194e+01,2.050000000000e+00,0.366150,ok,
WECC240,41.2463,vmag,243,2403,1.708128778700e-03,6.023019768918e-04,1.942192640368e-03,3.339452905601e-02,1.887500000000e+00,0.366150,ok,
WECC240,49.2388,omega,103,2403,1.606266299063e-02,2.970658923781e-02,2.681894976778e-05,5.359942905596e-04,1.708333333333e+00,0.365410,ok,
WECC240,49.2388,p,103,2403,1.249820650556e-03,2.959971387892e-04,9.764571657556e-02,1.076470610676e+00,1.537500000000e+00,0.365410,ok,
WECC240,49.2388,q,103,2403,1.746577488236e-02,2.926393733548e-02,3.756694656410e-01,8.537635503748e+00,2.075000000000e+00,0.365410,ok,
WECC240,49.2388,vmag,243,2403,1.319737777055e-03,4.705643711168e-04,1.500580652802e-03,2.609036026260e-02,1.925000000000e+00,0.365410,ok,
WECC240,58.7802,omega,103,2403,1.232655242929e-02,2.214419332927e-02,2.058097032876e-05,3.995464137105e-04,2.525000000000e+00,0.368138,ok,
WECC240,58.7802,p,103,2403,9.921422206927e-04,2.253003569187e-04,7.751387212342e-02,8.193633688150e-01,1.537500000000e+00,0.368138,ok,
WECC240,58.7802,q,103,2403,1.359180216241e-02,2.267266658978e-02,2.923446047966e-01,6.614658889625e+00,2.083333333333e+00,0.368138,ok,
WECC240,58.7802,vmag,243,2403,1.011324567748e-03,3.622472813998e-04,1.149905766472e-03,2.008473793593e-02,1.962500000000e+00,0.368138,ok,
WECC240,60,omega,103,2403,1.196282312428e-02,2.141871017944e-02,1.997367140418e-05,3.864565627318e-04,2.525000000000e+00,0.367164,ok,
WECC240,60,p,103,2403,9.652579794381e-04,2.183691519931e-04,7.541346595656e-02,7.941562386736e-01,1.537500000000e+00,0.367164,ok,
WECC240,60,q,103,2403,1.318770331797e-02,2.198624032551e-02,2.836528863943e-01,6.414396799895e+00,2.083333333333e+00,0.367164,ok,
WECC240,60,vmag,243,2403,9.800644145272e-04,3.510959622200e-04,1.114362053211e-03,1.946645497049e-02,1.962500000000e+00,0.367164,ok,
WECC240,70.1704,omega,103,2403,9.504563796524e-03,1.671797339541e-02,1.586925027142e-05,3.016414377947e-04,2.525000000000e+00,0.415586,ok,
WECC240,70.1704,p,103,2403,7.793264023430e-04,1.725228457785e-04,6.088704404843e-02,6.274242173777e-01,1.537500000000e+00,0.415586,ok,
WECC240,70.1704,q,103,2403,1.040690561031e-02,1.727043795274e-02,2.238410088263e-01,5.038580507477e+00,2.087500000000e+00,0.415586,ok,
WECC240,70.1704,vmag,243,2403,7.680953878814e-04,2.751166137722e-04,8.733470380256e-04,1.525379312188e-02,1.975000000000e+00,0.415586,ok,
WECC240,83.7678,omega,103,2403,7.336301226039e-03,1.283740873610e-02,1.224902086144e-05,2.316246315942e-04,2.525000000000e+00,0.368379,ok,
WECC240,83.7678,p,103,2403,6.063146920594e-04,1.331052373204e-04,4.737002269093e-02,4.840718281557e-01,1.537500000000e+00,0.368379,ok,
WECC240,83.7678,q,103,2403,7.868322757558e-03,1.298080843125e-02,1.692389044135e-01,3.787098422864e+00,2.087500000000e+00,0.368379,ok,
WECC240,83.7678,vmag,243,2403,5.788012073813e-04,2.070963067483e-04,6.581139895481e-04,1.148241895002e-02,1.991666666667e+00,0.368379,ok,
WECC240,100,omega,103,2403,5.713883207048e-03,1.010600481736e-02,9.540158241397e-06,1.823420669101e-04,2.525000000000e+00,0.366953,ok,
WECC240,100,p,103,2403,4.679034765914e-04,1.040668913619e-04,3.655626128408e-02,3.784663275929e-01,1.537500000000e+00,0.366953,ok,
WECC240,100,q,103,2403,5.907786624248e-03,9.678885575907e-03,1.270699444600e-01,2.823775768184e+00,2.083333333333e+00,0.366953,ok,
WECC240,100,vmag,243,2403,4.344820342362e-04,1.554050506478e-04,4.940188466984e-04,8.616406185629e-03,1.995833333333e+00,0.366953,ok,
WECC240,119.378,omega,103,2403,4.525022992670e-03,8.211649047618e-03,7.555183372103e-06,1.481623141037e-04,2.525000000000e+00,0.367479,ok,
WECC240,119.378,p,103,2403,3.590377289309e-04,8.306188570783e-05,2.805082177473e-02,3.020761592413e-01,1.533333333333e+00,0.367479,ok,
WECC240,119.378,q,103,2403,4.435189378777e-03,7.206411157061e-03,9.539600934767e-02,2.102441344232e+00,2.083333333333e+00,0.367479,ok,
WECC240,119.378,vmag,243,2403,3.268050926925e-04,1.172137553538e-04,3.715869984611e-04,6.498896415926e-03,1.995833333333e+00,0.367479,ok,
WECC240,142.51,omega,103,2403,3.709340720567e-03,6.918455441246e-03,6.193283300193e-06,1.248292958277e-04,1.900000000000e+00,0.417366,ok,
WECC240,142.51,p,103,2403,2.752773841203e-04,6.844540386556e-05,2.150681173136e-02,2.489195199608e-01,1.529166666667e+00,0.417366,ok,
WECC240,142.51,q,103,2403,3.356000046963e-03,5.399264479562e-03,7.218384256213e-02,1.575213601177e+00,2.070833333333e+00,0.417366,ok,
WECC240,142.51,vmag,243,2403,2.481104959315e-04,8.984725893386e-05,2.821089283227e-04,4.981565749715e-03,1.991666666667e+00,0.417366,ok,
WECC240,170.125,omega,103,2403,3.289807414967e-03,6.051619944808e-03,5.492811488305e-06,1.091890325438e-04,1.900000000000e+00,0.418439,ok,
WECC240,170.125,p,103,2403,2.123298344922e-04,5.879126233426e-05,1.658885923364e-02,2.138097223719e-01,1.525000000000e+00,0.418439,ok,
WECC240,170.125,q,103,2403,2.579636135192e-03,4.104282627615e-03,5.548511503114e-02,1.197407877048e+00,2.062500000000e+00,0.418439,ok,
WECC240,170.125,vmag,243,2403,1.915269344486e-04,7.091363242876e-05,2.177717553600e-04,3.931794099083e-03,1.991666666667e+00,0.418439,ok,
WECC240,203.092,omega,103,2403,2.994933275431e-03,5.489947245288e-03,5.000476267138e-06,9.905480415107e-05,1.900000000000e+00,0.364568,ok,
WECC240,203.092,p,103,2403,1.663815395461e-04,5.275584099988e-05,1.299902081686e-02,1.918603423337e-01,1.520833333333e+00,0.364568,ok,
WECC240,203.092,q,103,2403,2.029352827056e-03,3.192135354498e-03,4.364913078704e-02,9.312925948036e-01,2.058333333333e+00,0.364568,ok,
WECC240,203.092,vmag,243,2403,1.513993768257e-04,5.841464369735e-05,1.721455425925e-04,3.238789828176e-03,1.983333333333e+00,0.364568,ok,
WECC240,240,omega,103,2403,2.792393841370e-03,5.145957732216e-03,4.662307252992e-06,9.284822104109e-05,1.900000000000e+00,0.414982,ok,
WECC240,240,p,103,2403,1.355167686230e-04,4.928237810963e-05,1.058762469184e-02,1.792281907733e-01,1.512500000000e+00,0.414982,ok,
WECC240,240,q,103,2403,1.664376760322e-03,2.591870786343e-03,3.579889998509e-02,7.561678318584e-01,2.045833333333e+00,0.414982,ok,
WECC240,240,vmag,243,2403,1.247599835678e-04,5.095034371566e-05,1.418557692601e-04,2.824933005212e-03,1.975000000000e+00,0.414982,ok,
WECC240,242.446,omega,103,2403,2.781102922727e-03,5.129051943258e-03,4.643455423748e-06,9.254319085784e-05,1.900000000000e+00,0.418816,ok,
WECC240,242.446,p,103,2403,1.339716622807e-04,4.912070114147e-05,1.046690895882e-02,1.786402104119e-01,1.512500000000e+00,0.418816,ok,
WECC240,242.446,q,103,2403,1.646081069282e-03,2.562045823443e-03,3.540537994242e-02,7.474665194124e-01,2.045833333333e+00,0.418816,ok,
WECC240,242.446,vmag,243,2403,1.234245004374e-04,5.060111999022e-05,1.403372856776e-04,2.805570356087e-03,1.975000000000e+00,0.418816,ok,
WECC240,289.427,omega,103,2403,2.631988416298e-03,4.901294742161e-03,4.394487088926e-06,8.843378070493e-05,1.900000000000e+00,0.414468,ok,
WECC240,289.427,p,103,2403,1.327083130381e-04,4.707076902443e-05,1.036820628334e-02,1.711850988966e-01,1.250000000000e+00,0.414468,ok,
WECC240,289.427,q,103,2403,1.383980661167e-03,2.135760741276e-03,2.976789057113e-02,6.230995687009e-01,2.045833333333e+00,0.414468,ok,
WECC240,289.427,vmag,243,2403,1.042590036085e-04,4.598400879672e-05,1.185455523176e-04,2.549575423608e-03,1.975000000000e+00,0.414468,ok,
WECC240,345.511,omega,103,2403,2.524135808883e-03,4.754881480605e-03,4.214411489864e-06,8.579205460074e-05,1.900000000000e+00,0.468033,ok,
WECC240,345.511,p,103,2403,1.326857333798e-04,4.585804668846e-05,1.036644218469e-02,1.667747185837e-01,1.250000000000e+00,0.468033,ok,
WECC240,345.511,q,103,2403,1.208509407371e-03,1.854752273809e-03,2.599369832412e-02,5.411164834723e-01,2.033333333333e+00,0.468033,ok,
WECC240,345.511,vmag,243,2403,9.913880980036e-05,4.355272564831e-05,1.127237414240e-04,2.414773349469e-03,1.150000000000e+00,0.468033,ok,
WECC240,412.463,omega,103,2403,2.456732040736e-03,4.666846450238e-03,4.101871105174e-06,8.420364358296e-05,1.900000000000e+00,0.417073,ok,
WECC240,412.463,p,103,2403,1.326831064753e-04,4.520903145930e-05,1.036623695047e-02,1.644144058357e-01,1.250000000000e+00,0.417073,ok,
WECC240,412.463,q,103,2403,1.095207814592e-03,1.674964017350e-03,2.355670660162e-02,4.886639859188e-01,2.033333333333e+00,0.417073,ok,
WECC240,412.463,vmag,243,2403,9.917498302630e-05,4.220747674412e-05,1.127648714454e-04,2.340186256379e-03,1.150000000000e+00,0.417073,ok,
WECC240,492.388,omega,103,2403,2.445419452292e-03,4.610767815907e-03,4.082983095048e-06,8.319181999113e-05,1.162500000000e+00,0.414391,ok,
WECC240,492.388,p,103,2403,1.327040643771e-04,4.473059017947e-05,1.036787434487e-02,1.626744296360e-01,1.250000000000e+00,0.414391,ok,
WECC240,492.388,q,103,2403,1.022974545767e-03,1.563413915926e-03,2.200304902365e-02,4.561196944433e-01,2.033333333333e+00,0.414391,ok,
WECC240,492.388,vmag,243,2403,9.921100795332e-05,4.147138027647e-05,1.128058328466e-04,2.299373514897e-03,1.150000000000e+00,0.414391,ok,
WECC240,587.802,omega,103,2403,2.481115072902e-03,4.579538882255e-03,4.142582120230e-06,8.262835812737e-05,1.162500000000e+00,0.414932,ok,
WECC240,587.802,p,103,2403,1.327223268493e-04,4.450072024500e-05,1.036930115133e-02,1.618384478094e-01,1.250000000000e+00,0.414932,ok,
WECC240,587.802,q,103,2403,9.800209570626e-04,1.497631681008e-03,2.107916492320e-02,4.369279931381e-01,2.029166666667e+00,0.414932,ok,
WECC240,587.802,vmag,243,2403,9.924480979405e-05,4.107525915802e-05,1.128442665332e-04,2.277410647918e-03,1.150000000000e+00,0.414932,ok,
WECC240,701.704,omega,103,2403,2.512779915409e-03,4.562495957765e-03,4.195451175698e-06,8.232085361555e-05,1.162500000000e+00,0.469023,ok,
WECC240,701.704,p,103,2403,1.327436037601e-04,4.435295766521e-05,1.037096346921e-02,1.613010707417e-01,1.250000000000e+00,0.469023,ok,
WECC240,701.704,q,103,2403,9.553838512942e-04,1.460480047203e-03,2.054924807603e-02,4.260891540525e-01,2.033333333333e+00,0.469023,ok,
WECC240,701.704,vmag,243,2403,9.927666080854e-05,4.085794540848e-05,1.128804820731e-04,2.265361724618e-03,1.150000000000e+00,0.469023,ok,
WECC240,837.678,omega,103,2403,2.540937739303e-03,4.554102706761e-03,4.242464754020e-06,8.216941466774e-05,1.162500000000e+00,0.414444,ok,
WECC240,837.678,p,103,2403,1.327579591162e-04,4.432747846756e-05,1.037208502135e-02,1.612084090100e-01,1.250000000000e+00,0.414444,ok,
WECC240,837.678,q,103,2403,9.422997079459e-04,1.440267829049e-03,2.026782264984e-02,4.201923210547e-01,2.025000000000e+00,0.414444,ok,
WECC240,837.678,vmag,243,2403,9.930467068349e-05,4.074510999568e-05,1.129123301244e-04,2.259105584649e-03,1.150000000000e+00,0.414444,ok,
WECC240,1000,omega,103,2403,2.565519310199e-03,4.547488073967e-03,4.283507258334e-06,8.205006722655e-05,1.162500000000e+00,0.414541,ok,
WECC240,1000,p,103,2403,1.327828039919e-04,4.423483933286e-05,1.037402609641e-02,1.608715026929e-01,1.250000000000e+00,0.414541,ok,
WECC240,1000,q,103,2403,9.348670362968e-04,1.429440580878e-03,2.010795411807e-02,4.170335151384e-01,2.025000000000e+00,0.414541,ok,
WECC240,1000,vmag,243,2403,9.933328420732e-05,4.068021303635e-05,1.129448645423e-04,2.255507383950e-03,1.150000000000e+00,0.414541,ok,
WECC240,1193.78,omega,103,2403,2.587409201342e-03,4.545837411743e-03,4.320055612198e-06,8.202028442247e-05,1.162500000000e+00,0.518148,ok,
WECC240,1193.78,p,103,2403,1.328193420470e-04,4.422456784484e-05,1.037688073365e-02,1.608341477542e-01,1.250000000000e+00,0.518148,ok,
WECC240,1193.78,q,103,2403,9.312162777615e-04,1.423723191838e-03,2.002943034701e-02,4.153654899818e-01,2.033333333333e+00,0.518148,ok,
WECC240,1193.78,vmag,243,2403,9.935427270585e-05,4.064891690966e-05,1.129687290822e-04,2.253772175612e-03,1.150000000000e+00,0.518148,ok,
WECC240,1425.1,omega,103,2403,2.606330145750e-03,4.544131603394e-03,4.351646878100e-06,8.198950661999e-05,1.162500000000e+00,0.414483,ok,
WECC240,1425.1,p,103,2403,1.328124158072e-04,4.417648182645e-05,1.037633960189e-02,1.606592704368e-01,1.250000000000e+00,0.414483,ok,
WECC240,1425.1,q,103,2403,9.291898359982e-04,1.420347615254e-03,1.998584382998e-02,4.143806791491e-01,2.025000000000e+00,0.414483,ok,
WECC240,1425.1,vmag,243,2403,9.937737139067e-05,4.062711436870e-05,1.129949929659e-04,2.252563337495e-03,1.150000000000e+00,0.414483,ok,
WECC240,1701.25,omega,103,2403,2.622955402442e-03,4.543927489196e-03,4.379405159797e-06,8.198582379918e-05,1.162500000000e+00,0.464489,ok,
WECC240,1701.25,p,103,2403,1.328332413246e-04,4.417932671622e-05,1.037796665339e-02,1.606696166187e-01,1.250000000000e+00,0.464489,ok,
WECC240,1701.25,q,103,2403,9.279671192951e-04,1.418541639513e-03,1.995954454847e-02,4.138537930221e-01,2.025000000000e+00,0.464489,ok,
WECC240,1701.25,vmag,243,2403,9.939432260752e-05,4.061940986296e-05,1.130142669978e-04,2.252136162506e-03,1.150000000000e+00,0.464489,ok,
WECC240,2030.92,omega,103,2403,2.637667634409e-03,4.545597654891e-03,4.403969368753e-06,8.201595850330e-05,1.162500000000e+00,0.464623,ok,
WECC240,2030.92,p,103,2403,1.328461239774e-04,4.417316139293e-05,1.037897314649e-02,1.606471948164e-01,1.250000000000e+00,0.464623,ok,
WECC240,2030.92,q,103,2403,9.273421334906e-04,1.417249911460e-03,1.994610179630e-02,4.134769365806e-01,2.025000000000e+00,0.464623,ok,
WECC240,2030.92,vmag,243,2403,9.941111455103e-05,4.061336997407e-05,1.130333599313e-04,2.251801281910e-03,1.150000000000e+00,0.464623,ok,
WECC240,2424.46,omega,103,2403,2.650384606955e-03,4.545566452196e-03,4.425202202195e-06,8.201539551485e-05,1.162500000000e+00,0.467626,ok,
WECC240,2424.46,p,103,2403,1.328563255580e-04,4.418330002716e-05,1.037977017337e-02,1.606840665977e-01,1.250000000000e+00,0.467626,ok,
WECC240,2424.46,q,103,2403,9.267575217330e-04,1.416306845144e-03,1.993352744514e-02,4.132018007928e-01,2.025000000000e+00,0.467626,ok,
WECC240,2424.46,vmag,243,2403,9.942574129145e-05,4.061066739953e-05,1.130499909652e-04,2.251651438131e-03,1.150000000000e+00,0.467626,ok,
WECC240,2894.27,omega,103,2403,2.661486088332e-03,4.545830842858e-03,4.443737738399e-06,8.202016590046e-05,1.162500000000e+00,0.417753,ok,
WECC240,2894.27,p,103,2403,1.328523983623e-04,4.413292202701e-05,1.037946335028e-02,1.605008538923e-01,1.250000000000e+00,0.417753,ok,
WECC240,2894.27,q,103,2403,9.257383637479e-04,1.415601178918e-03,1.991160648611e-02,4.129959255219e-01,2.025000000000e+00,0.417753,ok,
WECC240,2894.27,vmag,243,2403,9.944283137906e-05,4.060633154204e-05,1.130694228972e-04,2.251411037262e-03,1.150000000000e+00,0.417753,ok,
WECC240,3455.11,omega,103,2403,2.670717226329e-03,4.546127879076e-03,4.459150464570e-06,8.202552530795e-05,1.162500000000e+00,0.465445,ok,
WECC240,3455.11,p,103,2403,1.328884284345e-04,4.416230406792e-05,1.038227829994e-02,1.606077093290e-01,1.250000000000e+00,0.465445,ok,
WECC240,3455.11,q,103,2403,9.262760391047e-04,1.415374750110e-03,1.992317128729e-02,4.129298658317e-01,2.025000000000e+00,0.465445,ok,
WECC240,3455.11,vmag,243,2403,9.944600951408e-05,4.060617540618e-05,1.130730365302e-04,2.251402380335e-03,1.150000000000e+00,0.465445,ok,
WECC240,4124.63,omega,103,2403,2.679586441662e-03,4.546245682002e-03,4.473958908265e-06,8.202765081939e-05,1.162500000000e+00,0.469006,ok,
WECC240,4124.63,p,103,2403,1.328933004607e-04,4.417464138163e-05,1.038265894055e-02,1.606525771804e-01,1.250000000000e+00,0.469006,ok,
WECC240,4124.63,q,103,2403,9.262536197641e-04,1.415045831055e-03,1.992268907212e-02,4.128339050263e-01,2.025000000000e+00,0.469006,ok,
WECC240,4124.63,vmag,243,2403,9.945483817767e-05,4.060653009488e-05,1.130830749803e-04,2.251422045989e-03,1.150000000000e+00,0.469006,ok,
WECC240,4923.88,omega,103,2403,2.686445497283e-03,4.546020228619e-03,4.485411098245e-06,8.202358297691e-05,1.162500000000e+00,0.465547,ok,
WECC240,4923.88,p,103,2403,1.328984034125e-04,4.415541904401e-05,1.038305762286e-02,1.605826701482e-01,1.250000000000e+00,0.465547,ok,
WECC240,4923.88,q,103,2403,9.258571606826e-04,1.414726207920e-03,1.991416167655e-02,4.127406562675e-01,2.025000000000e+00,0.465547,ok,
WECC240,4923.88,vmag,243,2403,9.946620333455e-05,4.060526969842e-05,1.130959974978e-04,2.251352163526e-03,1.150000000000e+00,0.465547,ok,
WECC240,5878.02,omega,103,2403,2.692845899835e-03,4.545857101581e-03,4.496097500284e-06,8.202063968508e-05,1.162500000000e+00,0.465592,ok,
WECC240,5878.02,p,103,2403,1.328986441020e-04,4.415115549414e-05,1.038307642740e-02,1.605671646397e-01,1.250000000000e+00,0.465592,ok,
WECC240,5878.02,q,103,2403,9.257483681130e-04,1.414587484103e-03,1.991182166892e-02,4.127001841543e-01,2.025000000000e+00,0.465592,ok,
WECC240,5878.02,vmag,243,2403,9.947969887503e-05,4.060517870332e-05,1.131113423241e-04,2.251347118318e-03,1.150000000000e+00,0.465592,ok,
WECC240,7017.04,omega,103,2403,2.698276176584e-03,4.549281293395e-03,4.505164136335e-06,8.208242218214e-05,1.162500000000e+00,0.515728,ok,
WECC240,7017.04,p,103,2403,1.329130164524e-04,4.416088643295e-05,1.038419930727e-02,1.606025537306e-01,1.250000000000e+00,0.515728,ok,
WECC240,7017.04,q,103,2403,9.258885332358e-04,1.414566676954e-03,1.991483646541e-02,4.126941137526e-01,2.025000000000e+00,0.515728,ok,
WECC240,7017.04,vmag,243,2403,9.948102309939e-05,4.060644508637e-05,1.131128480061e-04,2.251417332707e-03,1.150000000000e+00,0.515728,ok,
WECC240,8376.78,omega,103,2403,2.701951937976e-03,4.550398991160e-03,4.511301354067e-06,8.210258873898e-05,1.162500000000e+00,0.465278,ok,
WECC240,8376.78,p,103,2403,1.329154484506e-04,4.417897369919e-05,1.038438931390e-02,1.606683327804e-01,1.250000000000e+00,0.465278,ok,
WECC240,8376.78,q,103,2403,9.259385189498e-04,1.414563986620e-03,1.991591160273e-02,4.126933288588e-01,2.025000000000e+00,0.465278,ok,
WECC240,8376.78,vmag,243,2403,9.947620683643e-05,4.061186514953e-05,1.131073717735e-04,2.251717847173e-03,1.150000000000e+00,0.465278,ok,
WECC240,10000,omega,103,2403,2.706893464787e-03,4.548591577688e-03,4.519551951082e-06,8.206997768109e-05,1.162500000000e+00,0.465127,ok,
WECC240,10000,p,103,2403,1.329242832932e-04,4.415003507765e-05,1.038507956056e-02,1.605630899537e-01,1.250000000000e+00,0.465127,ok,
WECC240,10000,q,103,2403,9.257491870980e-04,1.414563350085e-03,1.991183928438e-02,4.126931431520e-01,2.033333333333e+00,0.465127,ok,
WECC240,10000,vmag,243,2403,9.948959119911e-05,4.060767811740e-05,1.131225901874e-04,2.251485697900e-03,1.150000000000e+00,0.465127,ok,
