t,Bus_Bus_1_va,Bus_Bus_1_vb,Bus_Bus_1_vc,Bus_Bus_2_va,Bus_Bus_2_vb,Bus_Bus_2_vc,SynchronousMachine_machine_1_omega,SynchronousMachine_machine_1_te,SynchronousMachine_machine_1_ia,SynchronousMachine_machine_1_p,LineLumped_line_1_2_i12a
2.9299999999999998e-01,-2.4600151370026829e+05,5.7143374939469122e+03,2.4014699279266302e+05,-2.5343537341174288e+05,2.5102979923828745e+04,2.3011804390462322e+05,1.0000128339432062e+00,4.7821714062927173e-01,-4.4029469558538341e+02,2.3720127644940814e+08,-4.7561299807887968e+02
2.9349999999999998e-01,-2.1608321631798774e+05,-4.7234899538488004e+04,2.6326478695333278e+05,-2.2703343643605153e+05,-2.7935861478371695e+04,2.5704224218906366e+05,1.0000127449156677e+00,4.8310877615249675e-01,-3.6925515243441544e+02,2.3972023425867274e+08,-4.1346752890299041e+02
2.9399999999999998e-01,-1.7851256707665720e+05,-9.8539074003636051e+04,2.7708722209786822e+05,-1.9259928286512275e+05,-8.0009186196773459e+04,2.7489598115760263e+05,1.0000123389150393e+00,4.8748910624256908e-01,-2.8510978094106139e+02,2.4219105710398939e+08,-3.3667293916795779e+02
2.9449999999999998e-01,-1.3460158590195593e+05,-1.4638772832313975e+05,2.8111292212446133e+05,-1.5133303440379020e+05,-1.2928345061323831e+05,2.8303846615860687e+05,1.0000116718253111e+00,4.9074578964329257e-01,-1.9080472005215358e+02,2.4426973830323911e+08,-2.4791121226430820e+02
2.9499999999999998e-01,-8.5891861798494007e+04,-1.8908193374807457e+05,2.7518152992165735e+05,-1.0467956583985228e+05,-1.7401341211576809e+05,2.8116450694339571e+05,1.0000108361568087e+00,4.9241977070916454e-01,-8.9664139879908234e+01,2.4566470458531559e+08,-1.5030045908561320e+02
2.9549999999999998e-01,-3.4104304457438513e+04,-2.2509557996450618e+05,2.5948481722576902e+05,-5.4282567153669654e+04,-2.1260377734193424e+05,2.6932041794035240e+05,1.0000099483431988e+00,4.9227062878855266e-01,1.4722155952170940e+01,2.4617756429801837e+08,-4.7292699725597807e+01
2.9599999999999999e-01,1.8920264410720141e+04,-2.5313356198791869e+05,2.3456558765375146e+05,-1.9292022816422177e+03,-2.4366890900858541e+05,2.4790855399829365e+05,1.0000091325475915e+00,4.9031316853842222e-01,1.1862769251386618e+02,2.4573227519774911e+08,5.7446321575678219e+01
2.9649999999999999e-01,7.1288131459808734e+04,-2.7218362224555068e+05,2.0130264779598589e+05,5.0513628244644911e+04,-2.6608758832118911e+05,2.1767845688195692e+05,1.0000085031659121e+00,4.8681864773312034e-01,2.1832998026255504e+02,2.4438797034209082e+08,1.6017188943836857e+02
2.9699999999999999e-01,1.2112448885228095e+05,-2.8155818162086292e+05,1.6088102113903948e+05,1.0116913634974553e+05,-2.7904920410088141e+05,1.7970321793260178e+05,1.0000081485128380e+00,4.8227870384888127e-01,3.1025537474823182e+02,2.4233250960970488e+08,2.5720355944179215e+02
2.9749999999999999e-01,1.6664602622344266e+05,-2.8092277577939571e+05,1.1474794938443977e+05,1.4822305370113332e+05,-2.8208769845659839e+05,1.3534089411420765e+05,1.0000081181126248e+00,4.7733590900701922e-01,3.9111891688360151e+02,2.3985664695033973e+08,3.4506858166234611e+02
2.9799999999999999e-01,2.0622977372258136e+05,-2.7030871398117446e+05,6.4556830133416108e+04,1.8999417078249610e+05,-2.7510034090244817e+05,8.6182436749170505e+04,1.0000084155462186e+00,4.7269085807595895e-01,4.5804983790769569e+02,2.3731209884146565e+08,4.2063621173320263e+02
2.9849999999999999e-01,2.3847388468323671e+05,-2.5010920178372800e+05,1.2102597213754527e+04,2.2499845955186815e+05,-2.5834985868171006e+05,3.3989204447515702e+04,1.0000089979698836e+00,4.6900026853018112e-01,5.0869519839948146e+02,2.3505997131989256e+08,4.8123439247119012e+02
2.9899999999999999e-01,2.6224711818274594e+05,-2.2105994416120951e+05,-4.0747188860030721e+04,2.5200298448536778e+05,-2.3245029914584430e+05,-1.9375739993944229e+04,1.0000097823639988e+00,4.6678235051267825e-01,5.4129732784553448e+02,2.3341798247672266e+08,5.2474273498759749e+02
2.9949999999999999e-01,2.7672535738495336e+05,-1.8420671571462441e+05,-9.2121392763324504e+04,2.7006725594485929e+05,-1.9833871039114840e+05,-7.2018047124377394e+04,1.0000106575067986e+00,4.6634410563506018e-01,5.5474441071707497e+02,2.3261506583960110e+08,5.4965912097281807e+02
2.9999999999999999e-01,2.8141506876471988e+05,-1.4086311991059998e+05,-1.4021113450769612e+05,2.7857137951202731e+05,-1.5723580580585168e+05,-1.2208031770891794e+05,1.0000114998171887e+00,4.6774069732398837e-01,5.4859627982098209e+02,2.3276015099142224e+08,5.5514048567866894e+02
3.0049999999999999e-01,2.7616475867457344e+05,-9.2561646934309276e+04,-1.8333032414294852e+05,2.7723170576817775e+05,-1.1059896726580952e+05,-1.6780542673553154e+05,1.0000121907203410e+00,4.7077122213226286e-01,5.2308892866964527e+02,2.3382899342258713e+08,5.4102036227287351e+02
3.0099999999999999e-01,2.6116587847000887e+05,-4.1000437964814388e+04,-2.1996990358309491e+05,2.6610547308434191e+05,-6.0070364257816727e+04,-2.0759360252642728e+05,1.0000126330951067e+00,4.7500947221292100e-01,4.7912080255035767e+02,2.3566966912049356e+08,5.0780643686860009e+02
3.0149999999999999e-01,2.3694446744219481e+05,1.2012785192799873e+04,-2.4884563074928115e+05,2.4558586228899244e+05,-7.4219820578659146e+03,-2.4005287319903137e+05,1.0000127646076900e+00,4.7986406534261639e-01,4.1822282845491026e+02,2.3802487279018006e+08,4.5666048773616563e+02
3.0199999999999999e-01,2.0434420531841670e+05,6.4618947111889080e+04,-2.6893938974480738e+05,2.1638847381515449e+05,4.5501558419999914e+04,-2.6404303371976095e+05,1.0000125662275707e+00,4.8465935867159016e-01,3.4251238935309925e+02,2.4056735150145993e+08,3.8936194537124788e+02
3.0249999999999999e-01,1.6450093271152821e+05,1.1496768690131772e+05,-2.7953380407007708e+05,1.7952946702453771e+05,9.6842091060736071e+04,-2.7871311151566100e+05,1.0000120648544755e+00,4.8872703326954803e-01,2.5463048041930074e+02,2.4294396635923803e+08,3.0825473082418574e+02
3.0299999999999999e-01,1.1880822371655986e+05,1.6127885033504962e+05,-2.8023932230047497e+05,1.3629510632894060e+05,1.4478864507566922e+05,-2.8353185677437217e+05,1.0000113297092146e+00,4.9149720357381299e-01,1.5766066453094942e+02,2.4482317847937772e+08,2.1617646958322857e+02
3.0349999999999999e-01,6.8873527183016748e+04,2.0190442650546803e+05,-2.7101235169635399e+05,8.8202149840167098e+04,1.8763917874664936e+05,-2.7831005666235060e+05,1.0000104629046072e+00,4.9257771166671127e-01,5.5029085589058710e+01,2.4594042494721887e+08,1.1636891909445652e+02
3.0399999999999999e-01,1.6464766580601769e+04,2.3538911963410064e+05,-2.5216251472729331e+05,3.6948734439757834e+04,2.2386185869882809e+05,-2.6321288587306713e+05,1.0000095853653057e+00,4.9181083685062066e-01,-4.9613835779061709e+01,2.4613559761140478e+08,1.2369552434936969e+01
3.0449999999999999e-01,-3.6551840218864862e+04,2.6052681145649534e+05,-2.2434706758154815e+05,-1.5643935042583746e+04,2.5215348908250660e+05,-2.3876018293636738e+05,1.0000088199359860e+00,4.8929863184705530e-01,-1.5252693945008110e+02,2.4537722555594078e+08,-9.2113999152233362e+01
3.0499999999999999e-01,-8.8280776900084762e+04,2.7640947612368962e+05,-1.8855097993927417e+05,-6.7697690395787082e+04,2.7149184190257487e+05,-2.0581277049840250e+05,1.0000082739963876e+00,4.8539165085247132e-01,-2.5002132223574625e+02,2.4376907714510185e+08,-1.9334234889631824e+02
3.0549999999999999e-01,-1.3686977154385697e+05,2.8246488308349682e+05,-1.4605227189420859e+05,-1.1734854150571043e+05,2.8117814265642595e+05,-1.6554377870643756e+05,1.0000080240958944e+00,4.8064100281817440e-01,-3.3860460286459238e+02,2.4153709504375568e+08,-2.8768862631745554e+02
3.0599999999999999e-01,-1.8058165346597598e+05,2.7847996733257914e+05,-9.8373676359703721e+04,-1.6281898444630258e+05,2.8086623046146333e+05,-1.1939531634782322e+05,1.0000081049148803e+00,4.7571970565523480e-01,-4.1511695227357012e+02,2.3899765842078808e+08,-3.7177993533312178e+02
3.0649999999999999e-01,-2.1786094717759689e+05,2.6460796308569622e+05,-4.7223273795655550e+04,-2.0248687512170523e+05,2.7057583679758379e+05,-6.9022505792370925e+04,1.0000085042644695e+00,4.7132502827629269e-01,-4.7685003188368489e+02,2.3651159043720064e+08,-4.4262659866452793e+02
3.0700000000000000e-01,-2.4739117692628098e+05,2.4135916465604078e+05,5.5720300169561015e+03,-2.3494652881813477e+05,2.5068919651904670e+05,-1.6228441135218967e+04,1.0000091648938025e+00,4.6807719655991115e-01,-5.2164215802369927e+02,2.3443119673642653e+08,-4.9773151163386279e+02
3.0750000000000000e-01,-2.6814012785147544e+05,2.0957684572279171e+05,5.8135911054888464e+04,-2.5905859808464773e+05,2.2193183721017986e+05,3.7105593120600555e+04,1.0000099928110227e+00,4.6643063470835477e-01,-5.4794672691687038e+02,2.3304904749485791e+08,-5.3517437385258722e+02
3.0800000000000000e-01,-2.7939194411344820e+05,1.7040118347957934e+05,1.0861090763612876e+05,-2.7398702477224218e+05,1.8534022572748628e+05,8.9090186266450764e+04,1.0000108707856155e+00,4.6661109703972747e-01,-5.5487417067128592e+02,2.3255667310376909e+08,-5.5366955002294890e+02
3.0850000000000000e-01,-2.8076621562941931e+05,1.2522433660668154e+05,1.5522259574421102e+05,-2.7922210113460745e+05,1.4221910725209946e+05,1.3789425673479741e+05,1.0000116749423971e+00,4.6858761180279218e-01,-5.4221105928439681e+02,2.3301925806138062e+08,-5.5259783349471002e+02
3.0900000000000000e-01,-2.7222707079846883e+05,7.5640586566904865e+04,1.9633853939333491e+05,-2.7459589082488918e+05,9.4094585638780540e+04,1.8180802664656672e+05,1.0000122921292314e+00,4.7207818834785542e-01,-5.1041563046336125e+02,2.3436867959341288e+08,-5.3202267357868413e+02
3.0950000000000000e-01,-2.5407775207684634e+05,2.3390550956232699e+04,2.3051904546704894e+05,-2.6027768273487926e+05,4.2657619774296072e+04,2.1929548720360402e+05,1.0000126356288783e+00,4.7659350879142337e-01,-4.6060089365326201e+02,2.3641358153455877e+08,-4.9266711944784458e+02
3.1000000000000000e-01,-2.2695342244846042e+05,-2.9694369089415599e+04,2.5656514089729782e+05,-2.3676894497209517e+05,-1.0289505303422593e+04,2.4904335419196694e+05,1.0000126568681391e+00,4.8150436370986666e-01,-3.9449924594953251e+02,2.3886972625726742e+08,-4.3590740916602294e+02
3.1050000000000000e-01,-1.9179739697187470e+05,-8.1751286059082369e+04,2.7355463146338722e+05,-2.0488925592495964e+05,-6.2890707618444663e+04,2.7000459328833385e+05,1.0000123521644397e+00,4.8612817057427743e-01,-3.1441213209666688e+02,2.4139575205687580e+08,-3.6371620383520946e+02
3.1100000000000000e-01,-1.4983703262222567e+05,-1.3094610108371092e+05,2.8087768767483317e+05,-1.6574861255620190e+05,-1.1329659112117505e+05,2.8143166400410997e+05,1.0000117631972330e+00,4.8981911819915191e-01,-2.2313742923065624e+02,2.4364101791860572e+08,-2.7861302505169965e+02
3.1150000000000000e-01,-1.0254165205751426e+05,-1.7553599329754245e+05,2.7825801570187369e+05,-1.2071530205702363e+05,-1.5972562346566835e+05,2.8290557070377207e+05,1.0000109714762859e+00,4.9205870958098979e-01,-1.2388509872018442e+02,2.4529096209039825e+08,-1.8357949694643273e+02
3.1200000000000000e-01,-5.1579305940013655e+04,-2.1393058210801918e+05,2.6577004053803033e+05,-7.1372201134028932e+04,-2.0052584903342070e+05,2.7435427845895721e+05,1.0000100871283280e+00,4.9252796787873104e-01,-2.0169673603692676e+01,2.4611251398392168e+08,-8.1969918346989303e+01
3.1250000000000000e-01,1.2426223624297502e+03,-2.4475176661293820e+05,2.4384029528853847e+05,-1.9465542265012144e+04,-2.3423544806255109e+05,2.5606199085191099e+05,1.0000092336773434e+00,4.9115479574963267e-01,8.4312557892901836e+01,2.4598641058720782e+08,2.2607656400835733e+01
3.1300000000000000e-01,5.4039739202038465e+04,-2.6688786558409483e+05,2.1323852103663975e+05,3.3156973859744430e+04,-2.5963953348502604e+05,2.2866441912184883e+05,1.0000085306899789e+00,4.8812725565626003e-01,1.8582175679215771e+02,2.4492661685948661e+08,1.2641853437151173e+02
3.1350000000000000e-01,1.0492321512058983e+05,-2.7953930767137080e+05,1.7505181420094860e+05,8.4613710006367619e+04,-2.7581961173122417e+05,1.9313055666082911e+05,1.0000080768014521e+00,4.8386977484428501e-01,2.8071868546374048e+02,2.4308003521555841e+08,2.2574518307707854e+02
3.1400000000000000e-01,1.5207101709318094e+05,-2.8225181935013732e+05,1.3064590959427832e+05,1.3306165791606109e+05,-2.8219199839863897e+05,1.5072867249159873e+05,1.0000079355552109e+00,4.7898410501209426e-01,3.6560741334364212e+02,2.4070709642301878e+08,3.1702979818302350e+02
3.1450000000000000e-01,1.9379982103124761e+05,-2.7493451673235517e+05,8.1612311819090246e+04,1.7676767904494074e+05,-2.7853190512579464e+05,1.0297871042023359e+05,1.0000081262253901e+00,4.7416270754186646e-01,4.3746658239197035e+02,2.3814467661518431e+08,3.9701400772321421e+02
3.1500000000000000e-01,2.2862782504949550e+05,-2.5786154736033283e+05,2.9706411546927404e+04,2.1417560996842702e+05,-2.6498116539109673e+05,5.1592675067065262e+04,1.0000086210558476e+00,4.7008814071721089e-01,4.9376082085908894e+02,2.3575669235564762e+08,4.6286127040002503e+02
3.1550000000000000e-01,2.5532914810730089e+05,-2.3165755926769963e+05,-2.3220706623061466e+04,2.4396359513926139e+05,-2.4203934551008200e+05,-1.5923890603130001e+03,1.0000093493248208e+00,4.6733413457791018e-01,5.3252739149093895e+02,2.3388093624145192e+08,5.1225888080952984e+02
3.1600000000000000e-01,2.7297401746022602e+05,-1.9726938471219144e+05,-7.5291555539616456e+04,2.6509004566926957e+05,-2.1053982764140610e+05,-5.4684814434253167e+04,1.0000102075891215e+00,4.6628427147065926e-01,5.5243530321240996e+02,2.3278012611061165e+08,5.4349302098202338e+02
3.1650000000000000e-01,2.8095710476419935e+05,-1.5592656751075195e+05,-1.2466951539343734e+05,2.7682593272127589e+05,-1.7161377742724228e+05,-1.0580756955006413e+05,1.0000110744776327e+00,4.6707986074884378e-01,5.5281934423010648e+02,2.3260560055850184e+08,5.5549815987935506e+02
3.1700000000000000e-01,2.7901232483400306e+05,-1.0909448703345255e+05,-1.6962126808772064e+05,2.7877465415815072e+05,-1.2664532886586919e+05,-1.5316348462239178e+05,1.0000118278289150e+00,4.6960349461643730e-01,5.3369093526816778e+02,2.3337770808253479e+08,5.4788187031806774e+02
3.1750000000000000e-01,2.6721750796001207e+05,-5.8422192710138537e+04,-2.0857316895811239e+05,2.7088000128528418e+05,-7.7221103771136462e+04,-1.9509445535583168e+05,1.0000123617016992e+00,4.7349861282093642e-01,4.9573056806541604e+02,2.3498537100492978e+08,5.2092873330683676e+02
3.1800000000000000e-01,2.4598866973345360e+05,-5.6873233874650532e+03,-2.4016122038600032e+05,2.5342440865938802e+05,-2.5076103086160714e+04,-2.3013411662626476e+05,1.0000126009666133e+00,4.7822067206297619e-01,4.4026277844432531e+02,2.3720297096650010e+08,4.7558598440905638e+02
3.1850000000000001e-01,2.1606618267919816e+05,4.7261598708664358e+04,-2.6327448377749772e+05,2.2701810333121641e+05,2.7962759325793904e+04,-2.5705394058273186e+05,1.0000125115763161e+00,4.8311222488161459e-01,3.6921586563808626e+02,2.3972200099624828e+08,4.1343241792876552e+02
3.1900000000000001e-01,1.7849191593077470e+05,9.8564500416833078e+04,-2.7709205551056657e+05,1.9258012710807196e+05,8.0035164528513036e+04,-2.7490289137628721e+05,1.0000121052305067e+00,4.8749213368503175e-01,2.8506446648987617e+02,2.4219270836326113e+08,3.3663097068930227e+02
3.1950000000000001e-01,1.3457806457031379e+05,1.4641100112157213e+05,-2.8111270544166013e+05,1.5131072032143935e+05,1.2930758873715020e+05,-2.8304034229188942e+05,1.0000114378340679e+00,4.9074811603129775e-01,1.9075500623324879e+02,2.4427111348698384e+08,2.4786385098041788e+02
3.2000000000000001e-01,8.5866281409808027e+04,1.8910220806563966e+05,-2.7517627675178408e+05,1.0465488579488696e+05,1.7403485777014052e+05,-2.8116127464841725e+05,1.0000106019134405e+00,4.9242121094401115e-01,8.9611759455991347e+01,2.4566567126059011e+08,1.5024938807622135e+02
3.2050000000000001e-01,3.4077590737411760e+04,2.2511214795979689e+05,-2.5947469767459785e+05,5.4256389905638265e+04,2.1262176110220593e+05,-2.6931218792189762e+05,1.0000097139105748e+00,4.9227112110359017e-01,-1.4775309133671016e+01,2.4617805275135952e+08,4.7239724889246673e+01
3.2100000000000001e-01,-1.8947174318310615e+04,2.5314581320655384e+05,-2.3455097070206131e+05,1.9024648959313920e+03,2.4368278981441082e+05,-2.4789561252520815e+05,1.0000088979883952e+00,4.9031278436374021e-01,-1.1867974029159942e+02,2.4573227709598225e+08,-5.7499299848118170e+01
3.2150000000000001e-01,-7.1314260165994667e+04,2.7219113308555790e+05,-2.0128404468316407e+05,-5.0539973884895015e+04,2.6609686409123649e+05,-2.1766126655892533e+05,1.0000082685335865e+00,4.8681758267727121e-01,-2.1837903518773592e+02,2.4438755056837952e+08,-1.6022298192882650e+02
3.2200000000000001e-01,-1.2114891458319734e+05,2.8156067100260762e+05,-1.6085911056100792e+05,-1.0119414312429579e+05,2.7905354711765959e+05,-1.7968239305905919e+05,1.0000079138441751e+00,4.8227725183339232e-01,-3.1029970259922783e+02,2.4233179001903313e+08,-2.5725092962497473e+02
3.2250000000000001e-01,-1.6666771121032507e+05,2.8091988421777729e+05,-1.1472335514733920e+05,-1.4824559884357883e+05,2.8208651153227460e+05,-1.3531697154329487e+05,1.0000078834352493e+00,4.7733461875039185e-01,-3.9115711502197377e+02,2.3985564606182566e+08,-3.4511007817221395e+02
3.2300000000000001e-01,-2.0624835232051191e+05,2.7030112779738283e+05,-6.4530646709324763e+04,-1.9001348981200255e+05,2.7509387812870502e+05,-8.6156413012928111e+04,1.0000081808206154e+00,4.7269068995677899e-01,-4.5808100648449425e+02,2.3731186597803107e+08,-4.2067163664118681e+02
3.2350000000000001e-01,-2.3848831044645797e+05,2.5009687919557499e+05,-1.2075862096804849e+04,-2.2501469912042524e+05,2.5833956095097435e+05,-3.3962475796873288e+04,1.0000087631203962e+00,4.6900059561945989e-01,-5.0871751791783998e+02,2.3505983506483230e+08,-4.8126183655249309e+02
3.2400000000000001e-01,-2.6225737141653500e+05,2.2104377235363514e+05,4.0773622830539527e+04,-2.5201480115504892e+05,2.3243546904026807e+05,1.9402601416401536e+04,1.0000095473563253e+00,4.6678290226914471e-01,-5.4130984790775472e+02,2.3341821353132248e+08,-5.2476097813260083e+02
3.2450000000000001e-01,-2.7673043289643718e+05,1.8418644188036022e+05,9.2146756698068712e+04,-2.7007442721123539e+05,1.9831997244783083e+05,7.2044155713486922e+04,1.0000104223282196e+00,4.6634522343407031e-01,-5.5474661440834723e+02,2.3261522484135199e+08,-5.4966738560044746e+02
3.2500000000000001e-01,-2.8141525633932918e+05,1.4084002707212727e+05,1.4023445212086066e+05,-2.7857339891957690e+05,1.5721356909904550e+05,1.2210481098915730e+05,1.0000112644071437e+00,4.6774272883104945e-01,-5.4858866871448924e+02,2.3276090101313457e+08,-5.5513869368132907e+02
3.2550000000000001e-01,-2.7615977867512248e+05,9.2536229337238270e+04,1.8335079552337059e+05,-2.7722880118069437e+05,1.1057435087469558e+05,1.6782733568536385e+05,1.0000119550263284e+00,4.7077403162938147e-01,-5.2307161419946965e+02,2.3383011006822541e+08,-5.4100877880660460e+02
3.2600000000000001e-01,-2.6115619020781649e+05,4.0973947312689801e+04,2.1998675428974369e+05,-2.6609762033683289e+05,6.0044137067478892e+04,2.0761217883795319e+05,1.0000123970686139e+00,4.7501280642651494e-01,-4.7909469105921295e+02,2.3567121305897748e+08,-5.0778543642057127e+02
3.2650000000000001e-01,-2.3693022145413177e+05,-1.2039663801035109e+04,2.4885829961275076e+05,-2.4557348772048100e+05,7.3951963347947358e+03,2.4006742351577128e+05,1.0000125282289956e+00,4.7986753041121893e-01,-4.1818848904830338e+02,2.3802656694818589e+08,-4.5663087370143830e+02
