t,Bus_Bus_1_Vm,Genrou_DV1_speed
4.8291670000000000e+00,9.9443495299999995e-01,1.0000611540000000e+00
4.8333329999999997e+00,9.9444872100000004e-01,1.0000646110000000e+00
4.8375000000000004e+00,9.9446231100000004e-01,1.0000679490000000e+00
4.8416670000000002e+00,9.9447590100000005e-01,1.0000710490000000e+00
4.8458329999999998e+00,9.9448931200000001e-01,1.0000737909999999e+00
4.8499999999999996e+00,9.9450272299999998e-01,1.0000762940000001e+00
4.8541670000000003e+00,9.9451595500000001e-01,1.0000785590000001e+00
4.8583330000000000e+00,9.9452918800000001e-01,1.0000804660000000e+00
4.8624999999999998e+00,9.9454224099999999e-01,1.0000822540000001e+00
4.8666669999999996e+00,9.9455523499999998e-01,1.0000836849999999e+00
4.8708330000000002e+00,9.9456811000000001e-01,1.0000847580000001e+00
4.8750000000000000e+00,9.9458098399999995e-01,1.0000857110000001e+00
4.8791669999999998e+00,9.9459368000000004e-01,1.0000863080000000e+00
4.8833330000000004e+00,9.9460637600000001e-01,1.0000866650000000e+00
4.8875000000000002e+00,9.9461889299999995e-01,1.0000867840000001e+00
4.8916670000000000e+00,9.9463140999999999e-01,1.0000865459999999e+00
4.8958329999999997e+00,9.9464374799999999e-01,1.0000860690000000e+00
4.9000000000000004e+00,9.9465614599999996e-01,1.0000853540000001e+00
4.9041670000000002e+00,9.9466836500000000e-01,1.0000844000000000e+00
4.9083329999999998e+00,9.9468058299999995e-01,1.0000832079999999e+00
4.9124999999999996e+00,9.9469268300000002e-01,1.0000817780000000e+00
4.9166670000000003e+00,9.9470478299999998e-01,1.0000801090000000e+00
4.9208330000000000e+00,9.9471670400000001e-01,1.0000782010000000e+00
4.9249999999999998e+00,9.9472868400000003e-01,1.0000760559999999e+00
4.9291669999999996e+00,9.9474054599999995e-01,1.0000737909999999e+00
4.9333330000000002e+00,9.9475240700000001e-01,1.0000711680000001e+00
4.9375000000000000e+00,9.9476414899999999e-01,1.0000684259999999e+00
4.9416669999999998e+00,9.9477589099999997e-01,1.0000655650000001e+00
4.9458330000000004e+00,9.9478751399999998e-01,1.0000623460000000e+00
4.9500000000000002e+00,9.9479919699999997e-01,1.0000591280000000e+00
4.9541670000000000e+00,9.9481076000000002e-01,1.0000556709999999e+00
4.9583329999999997e+00,9.9482232299999995e-01,1.0000520939999999e+00
4.9625000000000004e+00,9.9483388699999997e-01,1.0000483990000000e+00
4.9666670000000002e+00,9.9484539000000005e-01,1.0000444650000000e+00
4.9708329999999998e+00,9.9485683400000002e-01,1.0000405310000000e+00
4.9749999999999996e+00,9.9486827899999997e-01,1.0000364780000000e+00
4.9791670000000003e+00,9.9487972300000005e-01,1.0000321870000000e+00
4.9833330000000000e+00,9.9489110700000005e-01,1.0000280140000000e+00
4.9874999999999998e+00,9.9490249200000003e-01,1.0000236030000000e+00
4.9916669999999996e+00,9.9491387600000003e-01,1.0000191930000000e+00
4.9958330000000002e+00,9.9492526100000001e-01,1.0000147820000000e+00
5.0000000000000000e+00,9.9493658500000004e-01,1.0000102520000000e+00
5.0041669999999998e+00,9.9494797000000001e-01,1.0000057220000000e+00
5.0083330000000004e+00,9.9495929500000002e-01,1.0000011920000000e+00
5.0125000000000002e+00,9.9497062000000003e-01,9.9999666200000004e-01
5.0166670000000000e+00,9.9498194500000003e-01,9.9999207300000004e-01
5.0208329999999997e+00,9.9499332900000004e-01,9.9998754300000003e-01
5.0250000000000004e+00,9.9500465400000004e-01,9.9998307200000003e-01
5.0291670000000002e+00,9.9501597900000005e-01,9.9997860199999999e-01
5.0333329999999998e+00,9.9502736300000005e-01,9.9997413199999996e-01
5.0374999999999996e+00,9.9503868799999995e-01,9.9996978000000003e-01
5.0416670000000003e+00,9.9505007300000003e-01,9.9996548900000004e-01
5.0458330000000000e+00,9.9506145700000004e-01,9.9996125700000005e-01
5.0499999999999998e+00,9.9507284200000001e-01,9.9995714400000002e-01
5.0541669999999996e+00,9.9508428599999998e-01,9.9995309099999996e-01
5.0583330000000002e+00,9.9509566999999999e-01,9.9994915699999998e-01
5.0625000000000000e+00,9.9510711399999996e-01,9.9994534300000004e-01
5.0666669999999998e+00,9.9511855800000004e-01,9.9994158700000002e-01
5.0708330000000004e+00,9.9513000200000001e-01,9.9993801100000002e-01
5.0750000000000002e+00,9.9514150599999995e-01,9.9993461400000005e-01
5.0791670000000000e+00,9.9515301000000000e-01,9.9993127599999998e-01
5.0833329999999997e+00,9.9516451399999994e-01,9.9992811699999995e-01
5.0875000000000004e+00,9.9517601700000002e-01,9.9992513699999996e-01
5.0916670000000002e+00,9.9518758100000004e-01,9.9992227600000005e-01
5.0958329999999998e+00,9.9519914399999998e-01,9.9991959300000000e-01
5.0999999999999996e+00,9.9521070700000003e-01,9.9991708999999995e-01
5.1041670000000003e+00,9.9522233000000004e-01,9.9991476499999998e-01
5.1083330000000000e+00,9.9523395299999995e-01,9.9991262000000003e-01
5.1124999999999998e+00,9.9524557599999997e-01,9.9991065300000004e-01
5.1166669999999996e+00,9.9525719899999998e-01,9.9990886499999998e-01
5.1208330000000002e+00,9.9526888099999999e-01,9.9990725499999999e-01
5.1250000000000000e+00,9.9528050400000001e-01,9.9990582500000003e-01
5.1291669999999998e+00,9.9529218699999999e-01,9.9990457300000002e-01
5.1333330000000004e+00,9.9530386900000001e-01,9.9990356000000002e-01
5.1375000000000002e+00,9.9531561099999999e-01,9.9990272499999999e-01
5.1416670000000000e+00,9.9532729399999997e-01,9.9990201000000001e-01
5.1458329999999997e+00,9.9533903599999995e-01,9.9990159300000003e-01
5.1500000000000004e+00,9.9535077800000005e-01,9.9990129500000002e-01
5.1541670000000002e+00,9.9536252000000003e-01,9.9990117599999995e-01
5.1583329999999998e+00,9.9537426200000001e-01,9.9990129500000002e-01
5.1624999999999996e+00,9.9538600399999999e-01,9.9990159300000003e-01
5.1666670000000003e+00,9.9539774700000005e-01,9.9990201000000001e-01
5.1708330000000000e+00,9.9540948900000004e-01,9.9990266600000000e-01
5.1749999999999998e+00,9.9542123100000002e-01,9.9990349999999995e-01
5.1791669999999996e+00,9.9543297300000000e-01,9.9990445400000005e-01
5.1833330000000002e+00,9.9544471499999998e-01,9.9990564599999998e-01
5.1875000000000000e+00,9.9545645699999996e-01,9.9990695699999999e-01
5.1916669999999998e+00,9.9546819900000005e-01,9.9990838800000004e-01
5.1958330000000004e+00,9.9547988200000004e-01,9.9991005700000002e-01
5.2000000000000002e+00,9.9549162400000002e-01,9.9991184499999997e-01
5.2041670000000000e+00,9.9550330600000003e-01,9.9991375199999999e-01
5.2083329999999997e+00,9.9551498900000002e-01,9.9991577899999995e-01
5.2125000000000004e+00,9.9552667100000003e-01,9.9991798399999998e-01
5.2166670000000002e+00,9.9553829400000005e-01,9.9992024899999998e-01
5.2208329999999998e+00,9.9554991699999995e-01,9.9992269300000003e-01
5.2249999999999996e+00,9.9556153999999997e-01,9.9992519599999996e-01
5.2291670000000003e+00,9.9557310300000001e-01,9.9992787800000005e-01
5.2333330000000000e+00,9.9558472600000003e-01,9.9993056100000000e-01
5.2374999999999998e+00,9.9559622999999997e-01,9.9993336200000005e-01
5.2416669999999996e+00,9.9560773400000002e-01,9.9993628300000004e-01
5.2458330000000002e+00,9.9561923699999999e-01,9.9993926300000002e-01
5.2500000000000000e+00,9.9563068200000004e-01,9.9994230299999998e-01
5.2541669999999998e+00,9.9564212600000002e-01,9.9994534300000004e-01
5.2583330000000004e+00,9.9565351000000002e-01,9.9994850199999996e-01
5.2625000000000002e+00,9.9566483500000003e-01,9.9995166099999999e-01
5.2666670000000000e+00,9.9567616000000003e-01,9.9995487900000002e-01
5.2708329999999997e+00,9.9568742499999996e-01,9.9995809800000002e-01
5.2750000000000004e+00,9.9569869000000000e-01,9.9996137600000001e-01
5.2791670000000002e+00,9.9570989600000004e-01,9.9996465400000001e-01
5.2833329999999998e+00,9.9572104200000000e-01,9.9996793299999998e-01
5.2874999999999996e+00,9.9573212899999997e-01,9.9997115100000000e-01
5.2916670000000003e+00,9.9574321499999996e-01,9.9997442999999997e-01
5.2958330000000000e+00,9.9575418199999999e-01,9.9997764800000000e-01
5.2999999999999998e+00,9.9576520899999998e-01,9.9998080700000003e-01
5.3041669999999996e+00,9.9577611700000002e-01,9.9998396599999995e-01
5.3083330000000002e+00,9.9578702399999997e-01,9.9998712499999998e-01
5.3125000000000000e+00,9.9579781300000003e-01,9.9999016500000004e-01
5.3166669999999998e+00,9.9580860100000002e-01,9.9999320500000000e-01
5.3208330000000004e+00,9.9581927100000001e-01,9.9999612599999999e-01
5.3250000000000002e+00,9.9582999900000002e-01,9.9999904600000000e-01
5.3291670000000000e+00,9.9584054899999996e-01,1.0000017880000001e+00
5.3333329999999997e+00,9.9585115899999999e-01,1.0000045300000000e+00
5.3375000000000004e+00,9.9586158999999996e-01,1.0000071530000001e+00
5.3416670000000002e+00,9.9587208000000005e-01,1.0000097750000001e+00
5.3458329999999998e+00,9.9588245200000003e-01,1.0000121590000000e+00
5.3499999999999996e+00,9.9589282300000004e-01,1.0000145439999999e+00
5.3541670000000003e+00,9.9590307499999997e-01,1.0000168089999999e+00
5.3583330000000000e+00,9.9591332700000001e-01,1.0000189540000000e+00
5.3624999999999998e+00,9.9592345999999998e-01,1.0000209810000000e+00
5.3666669999999996e+00,9.9593359199999998e-01,1.0000228879999999e+00
5.3708330000000002e+00,9.9594360599999998e-01,1.0000246760000000e+00
5.3750000000000000e+00,9.9595361900000001e-01,1.0000263450000000e+00
5.3791669999999998e+00,9.9596357300000005e-01,1.0000278949999999e+00
5.3833330000000004e+00,9.9597346799999997e-01,1.0000293250000001e+00
5.3875000000000002e+00,9.9598330300000004e-01,1.0000306370000001e+00
5.3916670000000000e+00,9.9599307800000003e-01,1.0000318290000001e+00
5.3958329999999997e+00,9.9600279300000005e-01,1.0000327830000000e+00
5.4000000000000004e+00,9.9601250900000005e-01,1.0000337360000000e+00
5.4041670000000002e+00,9.9602210499999999e-01,1.0000344510000001e+00
5.4083329999999998e+00,9.9603164200000005e-01,1.0000351670000001e+00
5.4124999999999996e+00,9.9604117900000000e-01,1.0000356440000000e+00
5.4166670000000003e+00,9.9605065599999998e-01,1.0000360010000000e+00
5.4208330000000000e+00,9.9606007299999999e-01,1.0000362400000000e+00
5.4249999999999998e+00,9.9606943100000001e-01,1.0000363590000001e+00
5.4291669999999996e+00,9.9607873000000002e-01,1.0000362400000000e+00
5.4333330000000002e+00,9.9608802799999996e-01,1.0000361200000001e+00
5.4375000000000000e+00,9.9609726700000001e-01,1.0000358819999999e+00
5.4416669999999998e+00,9.9610644599999998e-01,1.0000354050000000e+00
5.4458330000000004e+00,9.9611562499999995e-01,1.0000349280000000e+00
5.4500000000000002e+00,9.9612474399999995e-01,1.0000342129999999e+00
5.4541670000000000e+00,9.9613374499999996e-01,1.0000334980000001e+00
5.4583329999999997e+00,9.9614280499999996e-01,1.0000326630000000e+00
5.4625000000000004e+00,9.9615180500000000e-01,1.0000315900000001e+00
5.4666670000000002e+00,9.9616074600000004e-01,1.0000305180000000e+00
5.4708329999999998e+00,9.9616968600000000e-01,1.0000293250000001e+00
5.4749999999999996e+00,9.9617856699999996e-01,1.0000280140000000e+00
5.4791670000000003e+00,9.9618744900000000e-01,1.0000267030000001e+00
5.4833330000000000e+00,9.9619626999999999e-01,1.0000251529999999e+00
5.4874999999999998e+00,9.9620509099999999e-01,1.0000236030000000e+00
5.4916669999999996e+00,9.9621385299999998e-01,1.0000220540000000e+00
5.4958330000000002e+00,9.9622261499999998e-01,1.0000202659999999e+00
5.5000000000000000e+00,9.9623131799999998e-01,1.0000184770000000e+00
5.5041669999999998e+00,9.9624002000000000e-01,1.0000166890000000e+00
5.5083330000000004e+00,9.9624872200000003e-01,1.0000147820000000e+00
5.5125000000000002e+00,9.9625736499999995e-01,1.0000127550000000e+00
5.5166670000000000e+00,9.9626600700000001e-01,1.0000107290000000e+00
5.5208329999999997e+00,9.9627465000000004e-01,1.0000087019999999e+00
5.5250000000000004e+00,9.9628329299999996e-01,1.0000066759999999e+00
5.5291670000000002e+00,9.9629187600000002e-01,1.0000045300000000e+00
5.5333329999999998e+00,9.9630045899999997e-01,1.0000023840000001e+00
5.5374999999999996e+00,9.9630904200000003e-01,1.0000002379999999e+00
5.5416670000000003e+00,9.9631762499999998e-01,9.9999803300000001e-01
5.5458330000000000e+00,9.9632614900000005e-01,9.9999582799999998e-01
5.5499999999999998e+00,9.9633467200000003e-01,9.9999362199999997e-01
5.5541669999999996e+00,9.9634319500000001e-01,9.9999141700000005e-01
5.5583330000000002e+00,9.9635177900000005e-01,9.9998921200000002e-01
5.5625000000000000e+00,9.9636030200000003e-01,9.9998700600000001e-01
5.5666669999999998e+00,9.9636882500000001e-01,9.9998485999999998e-01
5.5708330000000004e+00,9.9637728900000000e-01,9.9998271500000002e-01
5.5750000000000002e+00,9.9638581299999995e-01,9.9998056899999999e-01
5.5791670000000000e+00,9.9639433600000005e-01,9.9997848300000003e-01
5.5833329999999997e+00,9.9640286000000000e-01,9.9997639699999996e-01
5.5875000000000004e+00,9.9641132399999999e-01,9.9997442999999997e-01
5.5916670000000002e+00,9.9641984699999997e-01,9.9997246299999998e-01
5.5958329999999998e+00,9.9642836999999995e-01,9.9997049599999999e-01
5.5999999999999996e+00,9.9643689400000002e-01,9.9996864799999996e-01
5.6041670000000003e+00,9.9644535800000000e-01,9.9996686000000001e-01
5.6083330000000000e+00,9.9645388099999999e-01,9.9996507199999995e-01
5.6124999999999998e+00,9.9646240500000005e-01,9.9996340299999997e-01
5.6166669999999996e+00,9.9647086900000004e-01,9.9996179299999999e-01
5.6208330000000002e+00,9.9647939200000002e-01,9.9996024400000005e-01
5.6250000000000000e+00,9.9648791599999997e-01,9.9995875400000001e-01
5.6291669999999998e+00,9.9649643899999996e-01,9.9995738300000003e-01
5.6333330000000004e+00,9.9650496200000005e-01,9.9995607099999995e-01
5.6375000000000002e+00,9.9651348600000000e-01,9.9995482000000002e-01
5.6416670000000000e+00,9.9652200899999999e-01,9.9995368699999998e-01
5.6458329999999997e+00,9.9653053300000005e-01,9.9995261400000002e-01
5.6500000000000004e+00,9.9653905600000003e-01,9.9995166099999999e-01
5.6541670000000002e+00,9.9654757999999999e-01,9.9995076699999996e-01
5.6583329999999998e+00,9.9655604399999997e-01,9.9994993200000004e-01
5.6624999999999996e+00,9.9656462700000004e-01,9.9994927600000005e-01
5.6666670000000003e+00,9.9657315000000002e-01,9.9994862100000004e-01
5.6708330000000000e+00,9.9658161400000000e-01,9.9994814399999998e-01
5.6749999999999998e+00,9.9659013699999999e-01,9.9994766700000004e-01
5.6791669999999996e+00,9.9659866100000005e-01,9.9994736900000003e-01
5.6833330000000002e+00,9.9660718400000003e-01,9.9994713099999999e-01
5.6875000000000000e+00,9.9661570799999999e-01,9.9994695199999994e-01
5.6916669999999998e+00,9.9662423099999997e-01,9.9994689199999998e-01
5.6958330000000004e+00,9.9663275500000004e-01,9.9994695199999994e-01
5.7000000000000002e+00,9.9664121900000002e-01,9.9994707100000002e-01
5.7041670000000000e+00,9.9664974200000001e-01,9.9994730899999995e-01
5.7083329999999997e+00,9.9665826599999996e-01,9.9994760800000004e-01
5.7125000000000004e+00,9.9666672899999997e-01,9.9994796500000005e-01
5.7166670000000002e+00,9.9667519299999996e-01,9.9994844199999999e-01
5.7208329999999998e+00,9.9668365699999995e-01,9.9994897800000004e-01
5.7249999999999996e+00,9.9669212100000004e-01,9.9994963400000003e-01
5.7291670000000003e+00,9.9670058500000003e-01,9.9995034900000002e-01
5.7333330000000000e+00,9.9670904900000001e-01,9.9995112399999997e-01
5.7374999999999998e+00,9.9671745300000003e-01,9.9995201800000000e-01
5.7416669999999996e+00,9.9672585700000005e-01,9.9995291200000003e-01
5.7458330000000002e+00,9.9673426200000004e-01,9.9995392599999999e-01
5.7500000000000000e+00,9.9674266600000005e-01,9.9995499799999998e-01
5.7541669999999998e+00,9.9675100999999999e-01,9.9995613100000003e-01
5.7583330000000004e+00,9.9675941499999998e-01,9.9995726299999999e-01
5.7625000000000002e+00,9.9676770000000003e-01,9.9995851499999999e-01
5.7666670000000000e+00,9.9677604399999997e-01,9.9995982600000000e-01
5.7708329999999997e+00,9.9678432900000002e-01,9.9996113799999997e-01
5.7750000000000004e+00,9.9679267400000005e-01,9.9996250900000005e-01
5.7791670000000002e+00,9.9680089999999999e-01,9.9996393900000002e-01
5.7833329999999998e+00,9.9680918500000004e-01,9.9996536999999996e-01
5.7874999999999996e+00,9.9681735000000005e-01,9.9996686000000001e-01
5.7916670000000003e+00,9.9682557599999999e-01,9.9996834999999995e-01
5.7958330000000000e+00,9.9683374199999997e-01,9.9996989999999997e-01
5.7999999999999998e+00,9.9684190800000005e-01,9.9997144900000001e-01
5.8041669999999996e+00,9.9685001399999995e-01,9.9997299900000003e-01
5.8083330000000002e+00,9.9685811999999996e-01,9.9997460800000004e-01
5.8125000000000000e+00,9.9686616699999997e-01,9.9997621800000003e-01
5.8166669999999998e+00,9.9687427299999998e-01,9.9997782700000004e-01
5.8208330000000004e+00,9.9688226000000002e-01,9.9997943600000005e-01
5.8250000000000002e+00,9.9689024699999995e-01,9.9998098599999996e-01
5.8291670000000000e+00,9.9689823399999999e-01,9.9998259499999997e-01
5.8333329999999997e+00,9.9690616099999996e-01,9.9998420499999996e-01
5.8375000000000004e+00,9.9691402900000003e-01,9.9998575400000000e-01
5.8416670000000002e+00,9.9692189700000000e-01,9.9998730400000002e-01
5.8458329999999998e+00,9.9692976499999997e-01,9.9998885400000004e-01
5.8499999999999996e+00,9.9693757299999997e-01,9.9999034399999998e-01
5.8541670000000003e+00,9.9694532199999997e-01,9.9999183400000002e-01
5.8583330000000000e+00,9.9695307000000000e-01,9.9999332399999996e-01
5.8624999999999998e+00,9.9696075900000003e-01,9.9999475500000001e-01
5.8666669999999996e+00,9.9696850800000003e-01,9.9999612599999999e-01
5.8708330000000002e+00,9.9697613699999998e-01,9.9999749699999996e-01
5.8750000000000000e+00,9.9698376700000002e-01,9.9999874799999999e-01
5.8791669999999998e+00,9.9699127700000001e-01,1.0000000000000000e+00
5.8833330000000004e+00,9.9699884699999997e-01,1.0000013109999999e+00
5.8875000000000002e+00,9.9700635699999995e-01,1.0000023840000001e+00
5.8916670000000000e+00,9.9701386700000005e-01,1.0000035759999999e+00
5.8958329999999997e+00,9.9702125799999997e-01,1.0000046490000001e+00
5.9000000000000004e+00,9.9702870799999999e-01,1.0000056030000000e+00
5.9041670000000002e+00,9.9703604000000001e-01,1.0000065570000001e+00
5.9083329999999998e+00,9.9704343100000004e-01,1.0000075100000001e+00
5.9124999999999996e+00,9.9705070299999998e-01,1.0000083449999999e+00
5.9166670000000003e+00,9.9705797399999996e-01,1.0000090600000000e+00
5.9208330000000000e+00,9.9706524600000002e-01,1.0000097750000001e+00
5.9249999999999998e+00,9.9707245799999999e-01,1.0000104900000000e+00
5.9291669999999996e+00,9.9707961099999998e-01,1.0000110860000000e+00
5.9333330000000002e+00,9.9708676299999999e-01,1.0000115629999999e+00
5.9375000000000000e+00,9.9709385600000000e-01,1.0000120400000001e+00
5.9416669999999998e+00,9.9710094900000001e-01,1.0000123980000000e+00
5.9458330000000004e+00,9.9710798300000003e-01,1.0000127550000000e+00
5.9500000000000002e+00,9.9711501599999997e-01,1.0000129940000000e+00
5.9541670000000000e+00,9.9712199000000001e-01,1.0000132319999999e+00
5.9583329999999997e+00,9.9712896299999998e-01,1.0000133510000000e+00
5.9625000000000004e+00,9.9713587800000003e-01,1.0000133510000000e+00
5.9666670000000002e+00,9.9714279200000000e-01,1.0000134709999999e+00
5.9708329999999998e+00,9.9714964600000000e-01,1.0000133510000000e+00
5.9749999999999996e+00,9.9715650099999997e-01,1.0000132319999999e+00
5.9791670000000003e+00,9.9716329599999998e-01,1.0000131130000001e+00
5.9833330000000000e+00,9.9717014999999998e-01,1.0000128749999999e+00
5.9874999999999998e+00,9.9717688599999998e-01,1.0000125170000000e+00
5.9916669999999996e+00,9.9718362100000002e-01,1.0000121590000000e+00
5.9958330000000002e+00,9.9719035600000006e-01,1.0000118019999999e+00
6.0000000000000000e+00,9.9719703199999998e-01,1.0000113250000000e+00
6.0041669999999998e+00,9.9720370800000002e-01,1.0000107290000000e+00
6.0083330000000004e+00,9.9721038299999998e-01,1.0000102520000000e+00
6.0125000000000002e+00,9.9721700000000002e-01,1.0000096560000000e+00
6.0166670000000000e+00,9.9722361599999998e-01,1.0000089409999999e+00
6.0208329999999997e+00,9.9723017199999997e-01,1.0000082250000000e+00
6.0250000000000004e+00,9.9723672900000004e-01,1.0000075100000001e+00
6.0291670000000002e+00,9.9724328500000003e-01,1.0000066759999999e+00
6.0333329999999998e+00,9.9724984200000000e-01,1.0000059600000000e+00
6.0374999999999996e+00,9.9725633899999999e-01,1.0000050069999999e+00
6.0416670000000003e+00,9.9726283599999999e-01,1.0000041719999999e+00
6.0458330000000000e+00,9.9726933200000001e-01,1.0000032190000001e+00
6.0499999999999998e+00,9.9727577000000001e-01,1.0000022650000000e+00
6.0541669999999996e+00,9.9728220700000003e-01,1.0000013109999999e+00
6.0583330000000002e+00,9.9728864399999995e-01,1.0000003580000001e+00
6.0625000000000000e+00,9.9729508200000005e-01,9.9999934400000001e-01
6.0666669999999998e+00,9.9730151899999997e-01,9.9999833100000002e-01
6.0708330000000004e+00,9.9730789700000000e-01,9.9999725800000006e-01
6.0750000000000002e+00,9.9731427399999995e-01,9.9999624499999995e-01
6.0791670000000000e+00,9.9732065199999997e-01,9.9999517199999999e-01
6.0833329999999997e+00,9.9732703000000000e-01,9.9999409900000003e-01
6.0875000000000004e+00,9.9733340699999995e-01,9.9999302599999995e-01
6.0916670000000002e+00,9.9733978499999998e-01,9.9999201299999996e-01
6.0958329999999998e+00,9.9734610300000004e-01,9.9999093999999999e-01
6.0999999999999996e+00,9.9735242099999999e-01,9.9998986700000003e-01
6.1041670000000003e+00,9.9735873900000005e-01,9.9998879399999996e-01
6.1083330000000000e+00,9.9736505700000000e-01,9.9998778099999996e-01
6.1124999999999998e+00,9.9737137600000003e-01,9.9998676799999997e-01
6.1166669999999996e+00,9.9737769399999998e-01,9.9998575400000000e-01
6.1208330000000002e+00,9.9738401200000004e-01,9.9998474100000001e-01
6.1250000000000000e+00,9.9739027000000002e-01,9.9998378799999998e-01
6.1291669999999998e+00,9.9739658799999997e-01,9.9998283399999999e-01
6.1333330000000004e+00,9.9740284700000004e-01,9.9998187999999999e-01
6.1375000000000002e+00,9.9740916499999999e-01,9.9998098599999996e-01
6.1416670000000000e+00,9.9741542299999997e-01,9.9998009200000004e-01
6.1458329999999997e+00,9.9742168200000003e-01,9.9997925799999998e-01
6.1500000000000004e+00,9.9742794000000001e-01,9.9997842299999995e-01
6.1541670000000002e+00,9.9743419899999997e-01,9.9997764800000000e-01
6.1583329999999998e+00,9.9744045699999995e-01,9.9997693300000001e-01
6.1624999999999996e+00,9.9744671600000001e-01,9.9997621800000003e-01
6.1666670000000003e+00,9.9745297399999999e-01,9.9997556200000004e-01
6.1708330000000000e+00,9.9745923299999995e-01,9.9997490600000005e-01
6.1749999999999998e+00,9.9746543200000004e-01,9.9997431000000003e-01
6.1791669999999996e+00,9.9747169000000002e-01,9.9997377399999998e-01
6.1833330000000002e+00,9.9747788900000001e-01,9.9997323800000004e-01
6.1875000000000000e+00,9.9748414799999996e-01,9.9997276099999999e-01
6.1916669999999998e+00,9.9749034599999997e-01,9.9997234300000004e-01
6.1958330000000004e+00,9.9749660500000004e-01,9.9997198600000003e-01
6.2000000000000002e+00,9.9750280400000002e-01,9.9997162799999995e-01
6.2041670000000000e+00,9.9750900300000001e-01,9.9997133000000005e-01
6.2083329999999997e+00,9.9751520199999999e-01,9.9997109200000001e-01
6.2125000000000004e+00,9.9752140000000000e-01,9.9997091299999996e-01
6.2166670000000002e+00,9.9752759899999999e-01,9.9997073400000003e-01
6.2208329999999998e+00,9.9753379799999997e-01,9.9997061499999995e-01
6.2249999999999996e+00,9.9753993699999999e-01,9.9997055499999998e-01
6.2291670000000003e+00,9.9754613599999997e-01,9.9997055499999998e-01
6.2333330000000000e+00,9.9755227599999996e-01,9.9997055499999998e-01
6.2374999999999998e+00,9.9755847499999994e-01,9.9997061499999995e-01
6.2416669999999996e+00,9.9756461399999996e-01,9.9997073400000003e-01
6.2458330000000002e+00,9.9757075299999998e-01,9.9997085299999999e-01
6.2500000000000000e+00,9.9757689199999999e-01,9.9997109200000001e-01
6.2541669999999998e+00,9.9758303199999998e-01,9.9997133000000005e-01
6.2583330000000004e+00,9.9758911100000003e-01,9.9997156899999995e-01
6.2625000000000002e+00,9.9759525100000002e-01,9.9997192599999996e-01
6.2666670000000000e+00,9.9760132999999995e-01,9.9997228400000004e-01
6.2708329999999997e+00,9.9760740999999997e-01,9.9997264100000005e-01
6.2750000000000004e+00,9.9761348999999999e-01,9.9997305900000000e-01
6.2791670000000002e+00,9.9761956900000004e-01,9.9997353600000005e-01
6.2833329999999998e+00,9.9762564899999995e-01,9.9997401200000002e-01
6.2874999999999996e+00,9.9763166900000000e-01,9.9997454900000005e-01
6.2916670000000003e+00,9.9763768900000005e-01,9.9997508499999999e-01
6.2958330000000000e+00,9.9764370899999999e-01,9.9997568100000001e-01
6.2999999999999998e+00,9.9764972900000004e-01,9.9997627700000002e-01
6.3041669999999996e+00,9.9765574899999998e-01,9.9997693300000001e-01
6.3083330000000002e+00,9.9766171000000003e-01,9.9997758900000000e-01
6.3125000000000000e+00,9.9766767000000001e-01,9.9997824400000002e-01
6.3166669999999998e+00,9.9767363099999995e-01,9.9997895999999997e-01
6.3208330000000004e+00,9.9767953200000004e-01,9.9997967499999996e-01
6.3250000000000002e+00,9.9768549200000001e-01,9.9998039000000005e-01
6.3291670000000000e+00,9.9769139299999998e-01,9.9998116500000001e-01
6.3333329999999997e+00,9.9769723399999999e-01,9.9998187999999999e-01
6.3375000000000004e+00,9.9770313499999996e-01,9.9998265500000005e-01
6.3416670000000002e+00,9.9770897599999997e-01,9.9998343000000001e-01
6.3458329999999998e+00,9.9771481799999995e-01,9.9998420499999996e-01
6.3499999999999996e+00,9.9772065899999995e-01,9.9998503900000002e-01
6.3541670000000003e+00,9.9772643999999999e-01,9.9998581399999997e-01
6.3583330000000000e+00,9.9773222200000000e-01,9.9998658900000004e-01
6.3624999999999998e+00,9.9773794400000004e-01,9.9998736399999999e-01
6.3666669999999996e+00,9.9774372600000005e-01,9.9998813900000005e-01
6.3708330000000002e+00,9.9774944799999998e-01,9.9998897300000000e-01
6.3750000000000000e+00,9.9775517000000002e-01,9.9998974799999996e-01
6.3791669999999998e+00,9.9776083199999999e-01,9.9999046300000005e-01
6.3833330000000004e+00,9.9776649500000003e-01,9.9999123800000000e-01
6.3875000000000002e+00,9.9777209800000000e-01,9.9999201299999996e-01
6.3916670000000000e+00,9.9777775999999996e-01,9.9999272800000005e-01
6.3958329999999997e+00,9.9778336300000003e-01,9.9999344300000004e-01
6.4000000000000004e+00,9.9778896600000000e-01,9.9999415899999999e-01
6.4041670000000002e+00,9.9779450900000000e-01,9.9999481400000001e-01
6.4083329999999998e+00,9.9780005199999999e-01,9.9999547000000000e-01
6.4124999999999996e+00,9.9780553599999999e-01,9.9999612599999999e-01
6.4166670000000003e+00,9.9781107899999999e-01,9.9999678100000000e-01
6.4208330000000000e+00,9.9781650300000002e-01,9.9999737700000002e-01
6.4249999999999998e+00,9.9782198700000002e-01,9.9999797300000004e-01
6.4291669999999996e+00,9.9782741100000005e-01,9.9999850999999995e-01
6.4333330000000002e+00,9.9783283499999997e-01,9.9999904600000000e-01
6.4375000000000000e+00,9.9783819900000004e-01,9.9999952299999995e-01
6.4416669999999998e+00,9.9784362299999996e-01,1.0000000000000000e+00
