frequency_hz,quantity,row,col,label,real,imag,mag,phase_deg,unit
7.459502869181e3,Z,2,2,Z_cc,6.487726960613e0,8.913732961634e1,8.937311750323e1,8.583715300061e1,ohm/km
7.459502869181e3,Y,0,0,Y_aa,0.000000000000e0,3.995623129638e-4,3.995623129638e-4,9.000000000000e1,S/km
7.459502869181e3,Y,0,1,Y_ab,0.000000000000e0,-1.191530510559e-4,1.191530510559e-4,-9.000000000000e1,S/km
7.459502869181e3,Y,0,2,Y_ac,0.000000000000e0,-6.909943313951e-5,6.909943313951e-5,-9.000000000000e1,S/km
7.459502869181e3,Y,1,0,Y_ba,0.000000000000e0,-1.191530510559e-4,1.191530510559e-4,-9.000000000000e1,S/km
7.459502869181e3,Y,1,1,Y_bb,0.000000000000e0,4.208289052441e-4,4.208289052441e-4,9.000000000000e1,S/km
7.459502869181e3,Y,1,2,Y_bc,0.000000000000e0,-1.191530510559e-4,1.191530510559e-4,-9.000000000000e1,S/km
7.459502869181e3,Y,2,0,Y_ca,0.000000000000e0,-6.909943313951e-5,6.909943313951e-5,-9.000000000000e1,S/km
7.459502869181e3,Y,2,1,Y_cb,0.000000000000e0,-1.191530510559e-4,1.191530510559e-4,-9.000000000000e1,S/km
7.459502869181e3,Y,2,2,Y_cc,0.000000000000e0,3.995623129638e-4,3.995623129638e-4,9.000000000000e1,S/km
7.556249455346e3,Z,0,0,Z_aa,6.559071807290e0,9.024120862605e1,9.047926368656e1,8.584283677201e1,ohm/km
7.556249455346e3,Z,0,1,Z_ab,5.806234225833e0,4.073320056182e1,4.114493873972e1,8.188753526899e1,ohm/km
7.556249455346e3,Z,0,2,Z_ac,5.832606701973e0,3.486809957854e1,3.535256241291e1,8.050369575037e1,ohm/km
7.556249455346e3,Z,1,0,Z_ba,5.806234225833e0,4.073320056182e1,4.114493873972e1,8.188753526899e1,ohm/km
7.556249455346e3,Z,1,1,Z_bb,6.501243761436e0,9.033105407400e1,9.056470339247e1,8.588344597462e1,ohm/km
7.556249455346e3,Z,1,2,Z_bc,5.806234225833e0,4.073320056182e1,4.114493873972e1,8.188753526899e1,ohm/km
7.556249455346e3,Z,2,0,Z_ca,5.832606701973e0,3.486809957854e1,3.535256241291e1,8.050369575037e1,ohm/km
7.556249455346e3,Z,2,1,Z_cb,5.806234225833e0,4.073320056182e1,4.114493873972e1,8.188753526899e1,ohm/km
7.556249455346e3,Z,2,2,Z_cc,6.559071807290e0,9.024120862605e1,9.047926368656e1,8.584283677201e1,ohm/km
7.556249455346e3,Y,0,0,Y_aa,0.000000000000e0,4.047444665760e-4,4.047444665760e-4,9.000000000000e1,S/km
7.556249455346e3,Y,0,1,Y_ab,0.000000000000e0,-1.206984155558e-4,1.206984155558e-4,-9.000000000000e1,S/km
7.556249455346e3,Y,0,2,Y_ac,0.000000000000e0,-6.999562345934e-5,6.999562345934e-5,-9.000000000000e1,S/km
7.556249455346e3,Y,1,0,Y_ba,0.000000000000e0,-1.206984155558e-4,1.206984155558e-4,-9.000000000000e1,S/km
7.556249455346e3,Y,1,1,Y_bb,0.000000000000e0,4.262868775320e-4,4.262868775320e-4,9.000000000000e1,S/km
7.556249455346e3,Y,1,2,Y_bc,0.000000000000e0,-1.206984155558e-4,1.206984155558e-4,-9.000000000000e1,S/km
7.556249455346e3,Y,2,0,Y_ca,0.000000000000e0,-6.999562345934e-5,6.999562345934e-5,-9.000000000000e1,S/km
7.556249455346e3,Y,2,1,Y_cb,0.000000000000e0,-1.206984155558e-4,1.206984155558e-4,-9.000000000000e1,S/km
7.556249455346e3,Y,2,2,Y_cc,0.000000000000e0,4.047444665760e-4,4.047444665760e-4,9.000000000000e1,S/km
7.654250803671e3,Z,0,0,Z_aa,6.631182882411e0,9.135881362346e1,9.159915618119e1,8.584852679538e1,ohm/km
7.654250803671e3,Z,0,1,Z_ab,5.873423948522e0,4.121216233812e1,4.162858913610e1,8.188901087149e1,ohm/km
7.654250803671e3,Z,0,2,Z_ac,5.900221699444e0,3.527076878840e1,3.576086893557e1,8.050328807835e1,ohm/km
7.654250803671e3,Z,1,0,Z_ba,5.873423948522e0,4.121216233812e1,4.162858913610e1,8.188901087149e1,ohm/km
7.654250803671e3,Z,1,1,Z_bb,6.572398126550e0,9.145030712012e1,9.168617719972e1,8.588930482684e1,ohm/km
7.654250803671e3,Z,1,2,Z_bc,5.873423948522e0,4.121216233812e1,4.162858913610e1,8.188901087149e1,ohm/km
7.654250803671e3,Z,2,0,Z_ca,5.900221699444e0,3.527076878840e1,3.576086893557e1,8.050328807835e1,ohm/km
7.654250803671e3,Z,2,1,Z_cb,5.873423948522e0,4.121216233812e1,4.162858913610e1,8.188901087149e1,ohm/km
7.654250803671e3,Z,2,2,Z_cc,6.631182882411e0,9.135881362346e1,9.159915618119e1,8.584852679538e1,ohm/km
7.654250803671e3,Y,0,0,Y_aa,0.000000000000e0,4.099938305212e-4,4.099938305212e-4,9.000000000000e1,S/km
7.654250803671e3,Y,0,1,Y_ab,0.000000000000e0,-1.222638227773e-4,1.222638227773e-4,-9.000000000000e1,S/km
7.654250803671e3,Y,0,2,Y_ac,0.000000000000e0,-7.090343698726e-5,7.090343698726e-5,-9.000000000000e1,S/km
7.654250803671e3,Y,1,0,Y_ba,0.000000000000e0,-1.222638227773e-4,1.222638227773e-4,-9.000000000000e1,S/km
7.654250803671e3,Y,1,1,Y_bb,0.000000000000e0,4.318156374040e-4,4.318156374040e-4,9.000000000000e1,S/km
7.654250803671e3,Y,1,2,Y_bc,0.000000000000e0,-1.222638227773e-4,1.222638227773e-4,-9.000000000000e1,S/km
7.654250803671e3,Y,2,0,Y_ca,0.000000000000e0,-7.090343698726e-5,7.090343698726e-5,-9.000000000000e1,S/km
7.654250803671e3,Y,2,1,Y_cb,0.000000000000e0,-1.222638227773e-4,1.222638227773e-4,-9.000000000000e1,S/km
7.654250803671e3,Y,2,2,Y_cc,0.000000000000e0,4.099938305212e-4,4.099938305212e-4,9.000000000000e1,S/km
7.753523187888e3,Z,0,0,Z_aa,6.704067882354e0,9.249031624095e1,9.273296676221e1,8.585422323746e1,ohm/km
7.753523187888e3,Z,0,1,Z_ab,5.941351051238e0,4.169676413331e1,4.211792719855e1,8.189054183318e1,ohm/km
7.753523187888e3,Z,0,2,Z_ac,5.968580556150e0,3.567808477564e1,3.617388128350e1,8.050294194974e1,ohm/km
7.753523187888e3,Z,1,0,Z_ba,5.941351051238e0,4.169676413331e1,4.211792719855e1,8.189054183318e1,ohm/km
7.753523187888e3,Z,1,1,Z_bb,6.644311319426e0,9.258348744057e1,9.282159780766e1,8.589517028406e1,ohm/km
7.753523187888e3,Z,1,2,Z_bc,5.941351051238e0,4.169676413331e1,4.211792719855e1,8.189054183318e1,ohm/km
7.753523187888e3,Z,2,0,Z_ca,5.968580556150e0,3.567808477564e1,3.617388128350e1,8.050294194974e1,ohm/km
7.753523187888e3,Z,2,1,Z_cb,5.941351051238e0,4.169676413331e1,4.211792719855e1,8.189054183318e1,ohm/km
7.753523187888e3,Z,2,2,Z_cc,6.704067882354e0,9.249031624095e1,9.273296676221e1,8.585422323746e1,ohm/km
7.753523187888e3,Y,0,0,Y_aa,0.000000000000e0,4.153112764887e-4,4.153112764887e-4,9.000000000000e1,S/km
7.753523187888e3,Y,0,1,Y_ab,0.000000000000e0,-1.238495326661e-4,1.238495326661e-4,-9.000000000000e1,S/km
7.753523187888e3,Y,0,2,Y_ac,0.000000000000e0,-7.182302447132e-5,7.182302447132e-5,-9.000000000000e1,S/km
7.753523187888e3,Y,1,0,Y_ba,0.000000000000e0,-1.238495326661e-4,1.238495326661e-4,-9.000000000000e1,S/km
7.753523187888e3,Y,1,1,Y_bb,0.000000000000e0,4.374161029449e-4,4.374161029449e-4,9.000000000000e1,S/km
7.753523187888e3,Y,1,2,Y_bc,0.000000000000e0,-1.238495326661e-4,1.238495326661e-4,-9.000000000000e1,S/km
7.753523187888e3,Y,2,0,Y_ca,0.000000000000e0,-7.182302447132e-5,7.182302447132e-5,-9.000000000000e1,S/km
7.753523187888e3,Y,2,1,Y_cb,0.000000000000e0,-1.238495326661e-4,1.238495326661e-4,-9.000000000000e1,S/km
7.753523187888e3,Y,2,2,Y_cc,0.000000000000e0,4.153112764887e-4,4.153112764887e-4,9.000000000000e1,S/km
7.854083092795e3,Z,0,0,Z_aa,6.777734571962e0,9.363589027250e1,9.388086936672e1,8.585992626318e1,ohm/km
7.854083092795e3,Z,0,1,Z_ab,6.010022987613e0,4.218707284186e1,4.261302020833e1,8.189212839764e1,ohm/km
7.854083092795e3,Z,0,2,Z_ac,6.037690816686e0,3.609010149336e1,3.659165391450e1,8.050265770208e1,ohm/km
7.854083092795e3,Z,1,0,Z_ba,6.010022987613e0,4.218707284186e1,4.261302020833e1,8.189212839764e1,ohm/km
7.854083092795e3,Z,1,1,Z_bb,6.716990881878e0,9.373076934959e1,9.397113966199e1,8.590104250572e1,ohm/km
7.854083092795e3,Z,1,2,Z_bc,6.010022987613e0,4.218707284186e1,4.261302020833e1,8.189212839764e1,ohm/km
7.854083092795e3,Z,2,0,Z_ca,6.037690816686e0,3.609010149336e1,3.659165391450e1,8.050265770208e1,ohm/km
7.854083092795e3,Z,2,1,Z_cb,6.010022987613e0,4.218707284186e1,4.261302020833e1,8.189212839764e1,ohm/km
7.854083092795e3,Z,2,2,Z_cc,6.777734571962e0,9.363589027250e1,9.388086936672e1,8.585992626318e1,ohm/km
7.854083092795e3,Y,0,0,Y_aa,0.000000000000e0,4.206976874736e-4,4.206976874736e-4,9.000000000000e1,S/km
7.854083092795e3,Y,0,1,Y_ab,0.000000000000e0,-1.254558085391e-4,1.254558085391e-4,-9.000000000000e1,S/km
7.854083092795e3,Y,0,2,Y_ac,0.000000000000e0,-7.275453861476e-5,7.275453861476e-5,-9.000000000000e1,S/km
7.854083092795e3,Y,1,0,Y_ba,0.000000000000e0,-1.254558085391e-4,1.254558085391e-4,-9.000000000000e1,S/km
7.854083092795e3,Y,1,1,Y_bb,0.000000000000e0,4.430892041469e-4,4.430892041469e-4,9.000000000000e1,S/km
7.854083092795e3,Y,1,2,Y_bc,0.000000000000e0,-1.254558085391e-4,1.254558085391e-4,-9.000000000000e1,S/km
7.854083092795e3,Y,2,0,Y_ca,0.000000000000e0,-7.275453861476e-5,7.275453861476e-5,-9.000000000000e1,S/km
7.854083092795e3,Y,2,1,Y_cb,0.000000000000e0,-1.254558085391e-4,1.254558085391e-4,-9.000000000000e1,S/km
7.854083092795e3,Y,2,2,Y_cc,0.000000000000e0,4.206976874736e-4,4.206976874736e-4,9.000000000000e1,S/km
7.955947216988e3,Z,0,0,Z_aa,6.852190784911e0,9.479571170127e1,9.504304012132e1,8.586563603574e1,ohm/km
7.955947216988e3,Z,0,1,Z_ab,6.079447276916e0,4.268315616375e1,4.311393625374e1,8.189377080765e1,ohm/km
7.955947216988e3,Z,0,2,Z_ac,6.107560092408e0,3.650687353146e1,3.701424192557e1,8.050243567259e1,ohm/km
7.955947216988e3,Z,1,0,Z_ba,6.079447276916e0,4.268315616375e1,4.311393625374e1,8.189377080765e1,ohm/km
7.955947216988e3,Z,1,1,Z_bb,6.790444421568e0,9.489232935942e1,9.513497940663e1,8.590692164948e1,ohm/km
7.955947216988e3,Z,1,2,Z_bc,6.079447276916e0,4.268315616375e1,4.311393625374e1,8.189377080765e1,ohm/km
7.955947216988e3,Z,2,0,Z_ca,6.107560092408e0,3.650687353146e1,3.701424192557e1,8.050243567259e1,ohm/km
7.955947216988e3,Z,2,1,Z_cb,6.079447276916e0,4.268315616375e1,4.311393625374e1,8.189377080765e1,ohm/km
7.955947216988e3,Z,2,2,Z_cc,6.852190784911e0,9.479571170127e1,9.504304012132e1,8.586563603574e1,ohm/km
7.955947216988e3,Y,0,0,Y_aa,0.000000000000e0,4.261539579227e-4,4.261539579227e-4,9.000000000000e1,S/km
7.955947216988e3,Y,0,1,Y_ab,0.000000000000e0,-1.270829171285e-4,1.270829171285e-4,-9.000000000000e1,S/km
7.955947216988e3,Y,0,2,Y_ac,0.000000000000e0,-7.369813410127e-5,7.369813410127e-5,-9.000000000000e1,S/km
7.955947216988e3,Y,1,0,Y_ba,0.000000000000e0,-1.270829171285e-4,1.270829171285e-4,-9.000000000000e1,S/km
7.955947216988e3,Y,1,1,Y_bb,0.000000000000e0,4.488358830636e-4,4.488358830636e-4,9.000000000000e1,S/km
7.955947216988e3,Y,1,2,Y_bc,0.000000000000e0,-1.270829171285e-4,1.270829171285e-4,-9.000000000000e1,S/km
7.955947216988e3,Y,2,0,Y_ca,0.000000000000e0,-7.369813410127e-5,7.369813410127e-5,-9.000000000000e1,S/km
7.955947216988e3,Y,2,1,Y_cb,0.000000000000e0,-1.270829171285e-4,1.270829171285e-4,-9.000000000000e1,S/km
7.955947216988e3,Y,2,2,Y_cc,0.000000000000e0,4.261539579227e-4,4.261539579227e-4,9.000000000000e1,S/km
8.059132475637e3,Z,0,0,Z_aa,6.927444424079e0,9.596995872745e1,9.621965736998e1,8.587135271663e1,ohm/km
8.059132475637e3,Z,0,1,Z_ab,6.149631504495e0,4.318508261441e1,4.362074424003e1,8.189546930518e1,ohm/km
8.059132475637e3,Z,0,2,Z_ac,6.178196061887e0,3.692845612439e1,3.744170106058e1,8.050227619814e1,ohm/km
8.059132475637e3,Z,1,0,Z_ba,6.149631504495e0,4.318508261441e1,4.362074424003e1,8.189546930518e1,ohm/km
8.059132475637e3,Z,1,1,Z_bb,6.864679612339e0,9.606834620832e1,9.631329591174e1,8.591280787123e1,ohm/km
8.059132475637e3,Z,1,2,Z_bc,6.149631504495e0,4.318508261441e1,4.362074424003e1,8.189546930518e1,ohm/km
8.059132475637e3,Z,2,0,Z_ca,6.178196061887e0,3.692845612439e1,3.744170106058e1,8.050227619814e1,ohm/km
8.059132475637e3,Z,2,1,Z_cb,6.149631504495e0,4.318508261441e1,4.362074424003e1,8.189546930518e1,ohm/km
8.059132475637e3,Z,2,2,Z_cc,6.927444424079e0,9.596995872745e1,9.621965736998e1,8.587135271663e1,ohm/km
8.059132475637e3,Y,0,0,Y_aa,0.000000000000e0,4.316809938838e-4,4.316809938838e-4,9.000000000000e1,S/km
8.059132475637e3,Y,0,1,Y_ab,0.000000000000e0,-1.287311286256e-4,1.287311286256e-4,-9.000000000000e1,S/km
8.059132475637e3,Y,0,2,Y_ac,0.000000000000e0,-7.465396762075e-5,7.465396762075e-5,-9.000000000000e1,S/km
8.059132475637e3,Y,1,0,Y_ba,0.000000000000e0,-1.287311286256e-4,1.287311286256e-4,-9.000000000000e1,S/km
8.059132475637e3,Y,1,1,Y_bb,0.000000000000e0,4.546570939668e-4,4.546570939668e-4,9.000000000000e1,S/km
8.059132475637e3,Y,1,2,Y_bc,0.000000000000e0,-1.287311286256e-4,1.287311286256e-4,-9.000000000000e1,S/km
8.059132475637e3,Y,2,0,Y_ca,0.000000000000e0,-7.465396762075e-5,7.465396762075e-5,-9.000000000000e1,S/km
8.059132475637e3,Y,2,1,Y_cb,0.000000000000e0,-1.287311286256e-4,1.287311286256e-4,-9.000000000000e1,S/km
8.059132475637e3,Y,2,2,Y_cc,0.000000000000e0,4.316809938838e-4,4.316809938838e-4,9.000000000000e1,S/km
8.163656003296e3,Z,0,0,Z_aa,7.003503461929e0,9.715881179649e1,9.741090170226e1,8.587707646578e1,ohm/km
8.163656003296e3,Z,0,1,Z_ab,6.220583322216e0,4.369292153476e1,4.413351389943e1,8.189722413133e1,ohm/km
8.163656003296e3,Z,0,2,Z_ac,6.249606471354e0,3.735490515895e1,3.787408771813e1,8.050217961522e1,ohm/km
8.163656003296e3,Z,1,0,Z_ba,6.220583322216e0,4.369292153476e1,4.413351389943e1,8.189722413133e1,ohm/km
8.163656003296e3,Z,1,1,Z_bb,6.939704194563e0,9.725900088891e1,9.750627030205e1,8.591870132522e1,ohm/km
8.163656003296e3,Z,1,2,Z_bc,6.220583322216e0,4.369292153476e1,4.413351389943e1,8.189722413133e1,ohm/km
8.163656003296e3,Z,2,0,Z_ca,6.249606471354e0,3.735490515895e1,3.787408771813e1,8.050217961522e1,ohm/km
8.163656003296e3,Z,2,1,Z_cb,6.220583322216e0,4.369292153476e1,4.413351389943e1,8.189722413133e1,ohm/km
8.163656003296e3,Z,2,2,Z_cc,7.003503461929e0,9.715881179649e1,9.741090170226e1,8.587707646578e1,ohm/km
8.163656003296e3,Y,0,0,Y_aa,0.000000000000e0,4.372797131554e-4,4.372797131554e-4,9.000000000000e1,S/km
8.163656003296e3,Y,0,1,Y_ab,0.000000000000e0,-1.304007167263e-4,1.304007167263e-4,-9.000000000000e1,S/km
8.163656003296e3,Y,0,2,Y_ac,0.000000000000e0,-7.562219789529e-5,7.562219789529e-5,-9.000000000000e1,S/km
8.163656003296e3,Y,1,0,Y_ba,0.000000000000e0,-1.304007167263e-4,1.304007167263e-4,-9.000000000000e1,S/km
8.163656003296e3,Y,1,1,Y_bb,0.000000000000e0,4.605538035048e-4,4.605538035048e-4,9.000000000000e1,S/km
8.163656003296e3,Y,1,2,Y_bc,0.000000000000e0,-1.304007167263e-4,1.304007167263e-4,-9.000000000000e1,S/km
8.163656003296e3,Y,2,0,Y_ca,0.000000000000e0,-7.562219789529e-5,7.562219789529e-5,-9.000000000000e1,S/km
8.163656003296e3,Y,2,1,Y_cb,0.000000000000e0,-1.304007167263e-4,1.304007167263e-4,-9.000000000000e1,S/km
8.163656003296e3,Y,2,2,Y_cc,0.000000000000e0,4.372797131554e-4,4.372797131554e-4,9.000000000000e1,S/km
8.269535156745e3,Z,0,0,Z_aa,7.080375940892e0,9.836245362775e1,9.861695598190e1,8.588280744153e1,ohm/km
8.269535156745e3,Z,0,1,Z_ab,6.292310448907e0,4.420674310142e1,4.465231580132e1,8.189903552636e1,ohm/km
8.269535156745e3,Z,0,2,Z_ac,6.321799135156e0,3.778627718225e1,3.831145895942e1,8.050214625990e1,ohm/km
8.269535156745e3,Z,1,0,Z_ba,6.292310448907e0,4.420674310142e1,4.465231580132e1,8.189903552636e1,ohm/km
8.269535156745e3,Z,1,1,Z_bb,7.015525975490e0,9.846447667698e1,9.871408598566e1,8.592460216408e1,ohm/km
8.269535156745e3,Z,1,2,Z_bc,6.292310448907e0,4.420674310142e1,4.465231580132e1,8.189903552636e1,ohm/km
8.269535156745e3,Z,2,0,Z_ca,6.321799135156e0,3.778627718225e1,3.831145895942e1,8.050214625990e1,ohm/km
8.269535156745e3,Z,2,1,Z_cb,6.292310448907e0,4.420674310142e1,4.465231580132e1,8.189903552636e1,ohm/km
8.269535156745e3,Z,2,2,Z_cc,7.080375940892e0,9.836245362775e1,9.861695598190e1,8.588280744153e1,ohm/km
8.269535156745e3,Y,0,0,Y_aa,0.000000000000e0,4.429510454397e-4,4.429510454397e-4,9.000000000000e1,S/km
8.269535156745e3,Y,0,1,Y_ab,0.000000000000e0,-1.320919586761e-4,1.320919586761e-4,-9.000000000000e1,S/km
8.269535156745e3,Y,0,2,Y_ac,0.000000000000e0,-7.660298570554e-5,7.660298570554e-5,-9.000000000000e1,S/km
8.269535156745e3,Y,1,0,Y_ba,0.000000000000e0,-1.320919586761e-4,1.320919586761e-4,-9.000000000000e1,S/km
8.269535156745e3,Y,1,1,Y_bb,0.000000000000e0,4.665269908626e-4,4.665269908626e-4,9.000000000000e1,S/km
8.269535156745e3,Y,1,2,Y_bc,0.000000000000e0,-1.320919586761e-4,1.320919586761e-4,-9.000000000000e1,S/km
8.269535156745e3,Y,2,0,Y_ca,0.000000000000e0,-7.660298570554e-5,7.660298570554e-5,-9.000000000000e1,S/km
8.269535156745e3,Y,2,1,Y_cb,0.000000000000e0,-1.320919586761e-4,1.320919586761e-4,-9.000000000000e1,S/km
8.269535156745e3,Y,2,2,Y_cc,0.000000000000e0,4.429510454397e-4,4.429510454397e-4,9.000000000000e1,S/km
8.376787517876e3,Z,0,0,Z_aa,7.158069973758e0,9.958106924345e1,9.983800537580e1,8.588854580069e1,ohm/km
8.376787517876e3,Z,0,1,Z_ab,6.364820670797e0,4.472661833702e1,4.517722136250e1,8.190090372958e1,ohm/km
8.376787517876e3,Z,0,2,Z_ac,6.394781936213e0,3.822262940974e1,3.875387251625e1,8.050217646782e1,ohm/km
8.376787517876e3,Z,1,0,Z_ba,6.364820670797e0,4.472661833702e1,4.517722136250e1,8.190090372958e1,ohm/km
8.376787517876e3,Z,1,1,Z_bb,7.092152829609e0,9.968495916058e1,9.993692868307e1,8.593051053884e1,ohm/km
8.376787517876e3,Z,1,2,Z_bc,6.364820670797e0,4.472661833702e1,4.517722136250e1,8.190090372958e1,ohm/km
8.376787517876e3,Z,2,0,Z_ca,6.394781936213e0,3.822262940974e1,3.875387251625e1,8.050217646782e1,ohm/km
8.376787517876e3,Z,2,1,Z_cb,6.364820670797e0,4.472661833702e1,4.517722136250e1,8.190090372958e1,ohm/km
8.376787517876e3,Z,2,2,Z_cc,7.158069973758e0,9.958106924345e1,9.983800537580e1,8.588854580069e1,ohm/km
8.376787517876e3,Y,0,0,Y_aa,0.000000000000e0,4.486959324966e-4,4.486959324966e-4,9.000000000000e1,S/km
8.376787517876e3,Y,0,1,Y_ab,0.000000000000e0,-1.338051353161e-4,1.338051353161e-4,-9.000000000000e1,S/km
8.376787517876e3,Y,0,2,Y_ac,0.000000000000e0,-7.759649391741e-5,7.759649391741e-5,-9.000000000000e1,S/km
8.376787517876e3,Y,1,0,Y_ba,0.000000000000e0,-1.338051353161e-4,1.338051353161e-4,-9.000000000000e1,S/km
8.376787517876e3,Y,1,1,Y_bb,0.000000000000e0,4.725776479253e-4,4.725776479253e-4,9.000000000000e1,S/km
8.376787517876e3,Y,1,2,Y_bc,0.000000000000e0,-1.338051353161e-4,1.338051353161e-4,-9.000000000000e1,S/km
8.376787517876e3,Y,2,0,Y_ca,0.000000000000e0,-7.759649391741e-5,7.759649391741e-5,-9.000000000000e1,S/km
8.376787517876e3,Y,2,1,Y_cb,0.000000000000e0,-1.338051353161e-4,1.338051353161e-4,-9.000000000000e1,S/km
8.376787517876e3,Y,2,2,Y_cc,0.000000000000e0,4.486959324966e-4,4.486959324966e-4,9.000000000000e1,S/km
8.485430896610e3,Z,0,0,Z_aa,7.236593744079e0,1.008148459980e2,1.010742373833e2,8.589429169861e1,ohm/km
8.485430896610e3,Z,0,1,Z_ab,6.438121841960e0,4.525261912062e1,4.570830285766e1,8.190282897942e1,ohm/km
8.485430896610e3,Z,0,2,Z_ac,6.468562826465e0,3.866401973331e1,3.920138679917e1,8.050227057415e1,ohm/km
8.485430896610e3,Z,1,0,Z_ba,6.438121841960e0,4.525261912062e1,4.570830285766e1,8.190282897942e1,ohm/km
8.485430896610e3,Z,1,1,Z_bb,7.169592699009e0,1.009206362696e2,1.011749864568e2,8.593642659904e1,ohm/km
8.485430896610e3,Z,1,2,Z_bc,6.438121841960e0,4.525261912062e1,4.570830285766e1,8.190282897942e1,ohm/km
8.485430896610e3,Z,2,0,Z_ca,6.468562826465e0,3.866401973331e1,3.920138679917e1,8.050227057415e1,ohm/km
8.485430896610e3,Z,2,1,Z_cb,6.438121841960e0,4.525261912062e1,4.570830285766e1,8.190282897942e1,ohm/km
8.485430896610e3,Z,2,2,Z_cc,7.236593744079e0,1.008148459980e2,1.010742373833e2,8.589429169861e1,ohm/km
8.485430896610e3,Y,0,0,Y_aa,0.000000000000e0,4.545153283004e-4,4.545153283004e-4,9.000000000000e1,S/km
8.485430896610e3,Y,0,1,Y_ab,0.000000000000e0,-1.355405311300e-4,1.355405311300e-4,-9.000000000000e1,S/km
8.485430896610e3,Y,0,2,Y_ac,0.000000000000e0,-7.860288750912e-5,7.860288750912e-5,-9.000000000000e1,S/km
8.485430896610e3,Y,1,0,Y_ba,0.000000000000e0,-1.355405311300e-4,1.355405311300e-4,-9.000000000000e1,S/km
8.485430896610e3,Y,1,1,Y_bb,0.000000000000e0,4.787067794421e-4,4.787067794421e-4,9.000000000000e1,S/km
8.485430896610e3,Y,1,2,Y_bc,0.000000000000e0,-1.355405311300e-4,1.355405311300e-4,-9.000000000000e1,S/km
8.485430896610e3,Y,2,0,Y_ca,0.000000000000e0,-7.860288750912e-5,7.860288750912e-5,-9.000000000000e1,S/km
8.485430896610e3,Y,2,1,Y_cb,0.000000000000e0,-1.355405311300e-4,1.355405311300e-4,-9.000000000000e1,S/km
8.485430896610e3,Y,2,2,Y_cc,0.000000000000e0,4.545153283004e-4,4.545153283004e-4,9.000000000000e1,S/km
8.595483333854e3,Z,0,0,Z_aa,7.315955506577e0,1.020639736079e2,1.023258418661e2,8.590004528921e1,ohm/km
8.595483333854e3,Z,0,1,Z_ab,6.512221884763e0,4.578481819834e1,4.624563342988e1,8.190481151332e1,ohm/km
8.595483333854e3,Z,0,2,Z_ac,6.543149827336e0,3.911050672957e1,3.965406090562e1,8.050242891355e1,ohm/km
8.595483333854e3,Z,1,0,Z_ba,6.512221884763e0,4.578481819834e1,4.624563342988e1,8.190481151332e1,ohm/km
8.595483333854e3,Z,1,1,Z_bb,7.247853593755e0,1.021716983055e2,1.024284497410e2,8.594235049266e1,ohm/km
8.595483333854e3,Z,1,2,Z_bc,6.512221884763e0,4.578481819834e1,4.624563342988e1,8.190481151332e1,ohm/km
8.595483333854e3,Z,2,0,Z_ca,6.543149827336e0,3.911050672957e1,3.965406090562e1,8.050242891355e1,ohm/km
8.595483333854e3,Z,2,1,Z_cb,6.512221884763e0,4.578481819834e1,4.624563342988e1,8.190481151332e1,ohm/km
8.595483333854e3,Z,2,2,Z_cc,7.315955506577e0,1.020639736079e2,1.023258418661e2,8.590004528921e1,ohm/km
8.595483333854e3,Y,0,0,Y_aa,0.000000000000e0,4.604101991978e-4,4.604101991978e-4,9.000000000000e1,S/km
8.595483333854e3,Y,0,1,Y_ab,0.000000000000e0,-1.372984342911e-4,1.372984342911e-4,-9.000000000000e1,S/km
8.595483333854e3,Y,0,2,Y_ac,0.000000000000e0,-7.962233359857e-5,7.962233359857e-5,-9.000000000000e1,S/km
8.595483333854e3,Y,1,0,Y_ba,0.000000000000e0,-1.372984342911e-4,1.372984342911e-4,-9.000000000000e1,S/km
8.595483333854e3,Y,1,1,Y_bb,0.000000000000e0,4.849154031932e-4,4.849154031932e-4,9.000000000000e1,S/km
8.595483333854e3,Y,1,2,Y_bc,0.000000000000e0,-1.372984342911e-4,1.372984342911e-4,-9.000000000000e1,S/km
8.595483333854e3,Y,2,0,Y_ca,0.000000000000e0,-7.962233359857e-5,7.962233359857e-5,-9.000000000000e1,S/km
8.595483333854e3,Y,2,1,Y_cb,0.000000000000e0,-1.372984342911e-4,1.372984342911e-4,-9.000000000000e1,S/km
8.595483333854e3,Y,2,2,Y_cc,0.000000000000e0,4.604101991978e-4,4.604101991978e-4,9.000000000000e1,S/km
8.706963104500e3,Z,0,0,Z_aa,7.396163587557e0,1.033286441815e2,1.035930110780e2,8.590580672495e1,ohm/km
8.706963104500e3,Z,0,1,Z_ab,6.587128790310e0,4.632328919404e1,4.678928710137e1,8.190685156777e1,ohm/km
8.706963104500e3,Z,0,2,Z_ac,6.618551030183e0,3.956214966813e1,4.011195462830e1,8.050265182017e1,ohm/km
8.706963104500e3,Z,1,0,Z_ba,6.587128790310e0,4.632328919404e1,4.678928710137e1,8.190685156777e1,ohm/km
8.706963104500e3,Z,1,1,Z_bb,7.326943592265e0,1.034383379719e2,1.036975113722e2,8.594828236624e1,ohm/km
8.706963104500e3,Z,1,2,Z_bc,6.587128790310e0,4.632328919404e1,4.678928710137e1,8.190685156777e1,ohm/km
8.706963104500e3,Z,2,0,Z_ca,6.618551030183e0,3.956214966813e1,4.011195462830e1,8.050265182017e1,ohm/km
