omega,re_0,im_0,re_1,im_1,re_2,im_2
61401.62548338549,4.212693688973703e-07,0.00020681088842440323,2.8548899117487444e-07,0.00020567061059606492,9.037775163124497e-06,0.0002259179139508267
65793.02707841691,4.437370511731016e-07,0.00022158775546199673,2.89390480018432e-07,0.0002203721409819755,9.61347707972292e-06,0.00024165740683285036
70498.49866454443,4.68051208245026e-07,0.00023742060843578785,2.93116446447136e-07,0.0002361252728818296,1.022475699610578e-05,0.00025849306353707924
75540.50230932694,4.94377701971583e-07,0.0002543848128813292,2.966557151827333e-07,0.0002530051727051042,1.0873321688037057e-05,0.00027650147539929156
80943.10655178978,5.229018744396663e-07,0.00027256114620552636,3.000063167933149e-07,0.00027109241673350617,1.156093937618621e-05,0.0002957646793428561
86732.10129614732,5.538346447623361e-07,0.00029203626185713414,3.031818064932679e-07,0.0002904734593943192,1.2289456084107815e-05,0.0003163706159631303
92935.12092264545,5.873869345087006e-07,0.00031290285665068354,3.061812792593529e-07,0.0003112407874419426,1.3060755770706606e-05,0.0003384133312203657
99581.77620320595,6.237690636607588e-07,0.0003352602465039534,3.0898750287298297e-07,0.00033349349222243276,1.3876778488808908e-05,0.0003619935575384993
106703.79565158622,6.63299110997457e-07,0.00035921514862185524,3.116934911619117e-07,0.0003573381237661335,1.4739652528017602e-05,0.00038721935454086456
114335.17698280315,7.061632294310724e-07,0.0003848812966387408,3.142212731904354e-07,0.00038288815064141293,1.565140568353659e-05,0.00041420603440514656
122512.34940483197,7.526879910357504e-07,0.0004123812996317713,3.166400967737497e-07,0.00041026599661218334,1.6614297748480064e-05,0.000443077665679508
131274.3475172924,8.031485846852551e-07,0.00044184570400100767,3.1894219211713537e-07,0.00043960197804827114,1.763060124041563e-05,0.00047396637760586745
140662.99764724923,8.578721539943464e-07,0.000473414730262656,3.2116252386746025e-07,0.0004710361103729495,1.8702724057223617e-05,0.0005070139574295315
150723.11751161952,9.171823105404628e-07,0.0005072386710168468,3.2331407294664974e-07,0.0005047184677847488,1.9833131624303533e-05,0.0005423723272677209
161502.7301592966,9.814367149703383e-07,0.0005434791553190353,3.254302965282607e-07,0.0005408104800851456,2.1024419379964527e-05,0.0005802047304426606
173053.29321426636,1.0509673267124058e-06,0.0005823075481026846,3.275009046734003e-07,0.0005794832724986486,2.227916786144697e-05,0.0006206842857447797
185429.94451403045,1.1261833589249313e-06,0.0006239097735942315,3.2958300616555647e-07,0.0006209226010494741,2.3600184630883537e-05,0.0006639985222794103
198691.76531592174,1.2074665937081053e-06,0.0006684834446176437,3.316880576643871e-07,0.0006653258685528516,2.4990253488988626e-05,0.0007103467967810498
212902.06232774997,1.2952214778563389e-06,0.00071624066460921,3.338363210907496e-07,0.000712904981476437,2.6452252858860403e-05,0.0007599429695976435
228128.66990908416,1.389870632659689e-06,0.0007674086249173854,3.360532865667543e-07,0.0007638869482363343,2.79891307007851e-05,0.0008130160054979286
244444.273885761,1.4918519811031096e-06,0.0008222310782326704,3.383654851603808e-07,0.0008185153463231755,2.9603919533644795e-05,0.0008698114647689305
261926.75852338222,1.6016231925703339e-06,0.0008809689688473774,3.408077180761806e-07,0.0008770509685152762,3.129971934385069e-05,0.0009305921137261641
280659.57831611275,1.7196082590757008e-06,0.0009439015145594695,3.4336373381425093e-07,0.0009397727941945635,3.3079568313767404e-05,0.0009956392160835094
300732.1563655606,1.8463365318483258e-06,0.001011328741986883,3.461168851831362e-07,0.0010069808077130557,3.4946893159655136e-05,0.0010652545763739521
322240.31125143263,1.9822745421370684e-06,0.0010835716283149018,3.4907546353544055e-07,0.0010789958118553797,3.690482134770802e-05,0.0011397612319991623
345286.71443168505,2.1278984185641286e-06,0.0011609733911169423,3.52235729370262e-07,0.0011561608265279687,3.895676375397398e-05,0.0012195046271000912
369981.3803556149,2.2837573768709193e-06,0.0012439031246999392,3.556723374409155e-07,0.0012388449297929798,4.1106163997632696e-05,0.0013048558177815321
396442.19162949966,2.450332443891096e-06,0.0013327551962427299,3.593619482321389e-07,0.001327442260559426,4.335654868072204e-05,0.0013962116276239175
424795.4617417154,2.6282162270649448e-06,0.0014279534248161513,3.634053775965445e-07,0.0014223767072118819,4.571149031450133e-05,0.0014939979293603673
455176.5380335709,2.817814958788176e-06,0.0015299486600435133,3.676600525784723e-07,0.0015240986057132528,4.817470721488998e-05,0.001598668773713357
487730.4477941907,3.019926300537347e-06,0.0016392308123772325,3.724530803850716e-07,0.0016330985404568832,5.075009930432355e-05,0.0017107150609527403
522612.59056365775,3.2348812126327753e-06,0.0017563156367265353,3.775229775003836e-07,0.0017498914445359766,5.3441486256353676e-05,0.0018306566386934525
559989.4799491961,3.463462324976226e-06,0.0018817652087214872,3.8315386933817117e-07,0.001875040155617743,5.625292635906911e-05,0.001959056725990824
600039.538495531,3.7058333667923488e-06,0.0020161660321741325,3.88849421543769e-07,0.002009129018924171,5.918847145838197e-05,0.002096508505727157
642953.9494038263,3.963458209348829e-06,0.002160180957748456,3.957147681260507e-07,0.002152825360960209,6.225252188805027e-05,0.0022436693772825023
688937.5691649629,4.2360428106651325e-06,0.0023144716890993624,4.0265905861658424e-07,0.0023067861080105284,6.544926138729269e-05,0.002401212834281524
738209.9054637261,4.5246393163206136e-06,0.0024797846053686806,4.1024933984145613e-07,0.002471759892772272,6.878327095868021e-05,0.002569884167306322
791006.1650220108,4.82985136255479e-06,0.002656906569477889,4.184847055141264e-07,0.002648533593654913,7.225913645981045e-05,0.0027504734247094883
847578.3763830482,5.152280468257818e-06,0.0028466800380658264,4.2734167235394314e-07,0.0028379493094720177,7.588164852395363e-05,0.002943827075207054
908196.592996382,5.4926141721103395e-06,0.003050010578912718,4.3689551629028644e-07,0.0030409129535689076,7.965570758806203e-05,0.00315085361570075
973150.1823466459,5.851507928305936e-06,0.00326786455314792,4.4717243929457504e-07,0.003258390907702076,8.358620582721623e-05,0.0033725228850730645
1042749.2072799277,6.229563156101749e-06,0.003501273800242813,4.5810284251627843e-07,0.0034914144473793905,8.76784079316808e-05,0.0036098718696736666
1117325.9061216526,6.62764477797893e-06,0.0037513653311553852,4.699277482331538e-07,0.003741111993518469,9.193778742736855e-05,0.0038640286853913516
1197236.278651452,7.046345395265422e-06,0.004019320555693003,4.825446363296171e-07,0.0040086642081590745,9.636973369181837e-05,0.004136180348109152
1282861.7855058608,7.48649490865723e-06,0.004306423214550503,4.961173492609309e-07,0.004295356157957338,0.00010098009419554394,0.0044276125738213525
1374611.1691211148,7.948577083527785e-06,0.004614025071108442,5.103604159579066e-07,0.0046025366214778925,0.00010577456775538198,0.00473968699131391
1472922.4049085104,8.433951694662191e-06,0.004943638507732081,5.260879921371371e-07,0.004931727271815513,0.00011075938686374997,0.0050739038286781064
1578264.791976474,8.942497018194427e-06,0.005296747772833695,5.421429796899356e-07,0.005284395928856384,0.00011594108368395519,0.0054317821546821
1691141.1933796064,9.475722056988761e-06,0.005675112518839642,5.595293670431404e-07,0.005662317274768262,0.00012132576929096687,0.005815059284534884
1812090.4365888117,1.0034334793481638e-05,0.006080519743350518,5.781324223492948e-07,0.0060672755623228354,0.00012692032820349952,0.006225532540850124
1941689.885641354,1.0619012319511093e-05,0.006514889664971767,5.977785896733693e-07,0.006501189010437186,0.00013273177859000806,0.006665131326001214
2080558.1972493103,1.1230677407661985e-05,0.006980296102782911,6.185842431396333e-07,0.006966132478662795,0.00013876738004867494,0.007135933348553202
