omega,Overhead_Alpha_0,Overhead_Alpha_1,Overhead_Alpha_2,Overhead_Alpha_3,Overhead_Beta_0,Overhead_Beta_1,Overhead_Beta_2,Overhead_Beta_3,Overhead_Tau_0,Overhead_Tau_1,Overhead_Tau_2,Overhead_Tau_3,Overhead_H_real_0,Overhead_H_imag_0,Overhead_H_real_1,Overhead_H_imag_1,Overhead_H_real_2,Overhead_H_imag_2,Overhead_H_real_3,Overhead_H_imag_3,Overhead_Yc_real_0_0,Overhead_Yc_imag_0_0,Overhead_Yc_real_0_1,Overhead_Yc_imag_0_1,Overhead_Yc_real_0_2,Overhead_Yc_imag_0_2,Overhead_Yc_real_0_3,Overhead_Yc_imag_0_3,Overhead_Yc_real_1_0,Overhead_Yc_imag_1_0,Overhead_Yc_real_1_1,Overhead_Yc_imag_1_1,Overhead_Yc_real_1_2,Overhead_Yc_imag_1_2,Overhead_Yc_real_1_3,Overhead_Yc_imag_1_3,Overhead_Yc_real_2_0,Overhead_Yc_imag_2_0,Overhead_Yc_real_2_1,Overhead_Yc_imag_2_1,Overhead_Yc_real_2_2,Overhead_Yc_imag_2_2,Overhead_Yc_real_2_3,Overhead_Yc_imag_2_3,Overhead_Yc_real_3_0,Overhead_Yc_imag_3_0,Overhead_Yc_real_3_1,Overhead_Yc_imag_3_1,Overhead_Yc_real_3_2,Overhead_Yc_imag_3_2,Overhead_Yc_real_3_3,Overhead_Yc_imag_3_3,Overhead_Zc_real_0_0,Overhead_Zc_imag_0_0,Overhead_Zc_real_0_1,Overhead_Zc_imag_0_1,Overhead_Zc_real_0_2,Overhead_Zc_imag_0_2,Overhead_Zc_real_0_3,Overhead_Zc_imag_0_3,Overhead_Zc_real_1_0,Overhead_Zc_imag_1_0,Overhead_Zc_real_1_1,Overhead_Zc_imag_1_1,Overhead_Zc_real_1_2,Overhead_Zc_imag_1_2,Overhead_Zc_real_1_3,Overhead_Zc_imag_1_3,Overhead_Zc_real_2_0,Overhead_Zc_imag_2_0,Overhead_Zc_real_2_1,Overhead_Zc_imag_2_1,Overhead_Zc_real_2_2,Overhead_Zc_imag_2_2,Overhead_Zc_real_2_3,Overhead_Zc_imag_2_3,Overhead_Zc_real_3_0,Overhead_Zc_imag_3_0,Overhead_Zc_real_3_1,Overhead_Zc_imag_3_1,Overhead_Zc_real_3_2,Overhead_Zc_imag_3_2,Overhead_Zc_real_3_3,Overhead_Zc_imag_3_3
1.2536602861381589e+01,4.1137909253590621e-08,7.7705269686925009e-08,7.7762495802845423e-08,1.2995514997096764e-07,7.5665581852919257e-08,8.8762912871427798e-08,8.8796950147829803e-08,1.3780729003393635e-07,9.6569167874395581e-05,1.1328480448595326e-04,1.1332824499599499e-04,1.7587831909317270e-04,9.9934127765988168e-01,-1.2098524155982535e-03,9.9875648099880643e-01,-1.4184414973410187e-03,9.9875556574733726e-01,-1.4189841172873722e-03,9.9792045202781765e-01,-2.2003349543397448e-03,7.1322179267402038e-04,5.6792066780529259e-04,-7.8967596081512428e-05,-1.2692709440979551e-04,-7.5720295710430779e-05,-1.2532652542388226e-04,-5.6842208652312613e-05,-4.5813176896242348e-05,-7.9008402225018266e-05,-1.2558974845866869e-04,7.1963580200240355e-04,5.7281317581076257e-04,-7.0987023876111296e-05,-1.2069606225061842e-04,-7.4636594785966080e-05,-6.2398676065866600e-05,-7.5783354371386012e-05,-1.2250121813944749e-04,-7.1008191540555859e-05,-1.1921105688365749e-04,7.2979845399031239e-04,5.8106611048790624e-04,-9.9235882401507217e-05,-8.5258749478783698e-05,-1.2694914315874460e-05,-3.6395702005285181e-05,-1.7010811931970850e-05,-4.3074427995747114e-05,-2.3023821127677168e-05,-5.2153529685010311e-05,3.5938881931587543e-04,3.4092628334393818e-04,9.4298262162015590e+02,-6.7166754175725396e+02,2.2881446132606342e+02,-4.5363558659404411e+01,2.2644123776155837e+02,-4.2171586973710795e+01,2.3401886162987645e+02,-1.3564172023306287e+02,2.2811688010323226e+02,-4.5571459997934070e+01,9.3724185632228682e+02,-6.6568329990094162e+02,2.2230953147014927e+02,-3.8438856241152713e+01,2.6661874483323317e+02,-1.6444397542234972e+02,2.2529801171026205e+02,-4.2411548243986537e+01,2.2186864047683792e+02,-3.8467466889746973e+01,9.2995931740626065e+02,-6.5732731374667287e+02,3.1236930046185324e+02,-2.0466444146571115e+02,1.3610715976405029e+02,-2.1824502922175699e+00,1.4840774164845718e+02,-8.6569615742388777e+00,1.6544545227364731e+02,-1.7836186099464587e+01,1.5569155184672686e+03,-1.4016350680477119e+03
1.3433211988067390e+01,4.1957985688461500e-08,8.0056509375266968e-08,8.0116710185267065e-08,1.3424319535552886e-07,7.9835392091060111e-08,9.2317221506328052e-08,9.2351870947530571e-08,1.4294620358452321e-07,9.5090159625172319e-05,1.0995698904506509e-04,1.0999825922376311e-04,1.7026004343627187e-04,9.9932808222416858e-01,-1.2765086789838322e-03,9.9871882637376763e-01,-1.4751842176745284e-03,9.9871786357733716e-01,-1.4757364769996989e-03,9.9785180404691909e-01,-2.2822299896840944e-03,7.3946522549559813e-04,5.8136565175412856e-04,-8.3432556970349964e-05,-1.3365304834066767e-04,-8.0126822784801877e-05,-1.3207084011962396e-04,-5.8621353997699067e-05,-4.6951145048995782e-05,-8.3422939637064637e-05,-1.3220551784877570e-04,7.4606683148225651e-04,5.8636259860318470e-04,-7.5219386733180486e-05,-1.2728116356699852e-04,-7.7078039596831452e-05,-6.4068570433959180e-05,-8.0079353032843563e-05,-1.2901370246538174e-04,-7.5180422372417500e-05,-1.2567480993155972e-04,7.5653876161282984e-04,5.9481984593190743e-04,-1.0259416498282010e-04,-8.7658482088495948e-05,-1.3520234525410786e-05,-3.8797233335615242e-05,-1.7954298871444064e-05,-4.5820488516820792e-05,-2.4132703525422870e-05,-5.5361449534827061e-05,3.7276090516261796e-04,3.5216255987863184e-04,9.2178460984293599e+02,-6.4339663352886203e+02,2.2864232833208416e+02,-4.1202081815284416e+01,2.2639107221406843e+02,-3.8133636210042617e+01,2.2995210532949875e+02,-1.2880277871018416e+02,2.2792616469369685e+02,-4.1395326083691920e+01,9.1625638168343153e+02,-6.3763943045401084e+02,2.2238511774971309e+02,-3.4538218907045490e+01,2.6158354570628944e+02,-1.5650628742516034e+02,2.2521845614191554e+02,-3.8339504431547482e+01,2.2193359099900425e+02,-3.4547333276885311e+01,9.0927564796307581e+02,-6.2958287377150896e+02,3.0598346979417022e+02,-1.9518905878084180e+02,1.3694470867635516e+02,2.1640821657820011e-01,1.4904783009841879e+02,-5.8687661044658883e+00,1.6580384643050346e+02,-1.4505730268783820e+01,1.5098867011851282e+03,-1.3497668969455399e+03
1.4393945976563458e+01,4.2774642596005412e-08,8.2451574596036259e-08,8.2514957985796860e-08,1.3865207912175848e-07,8.4300471674000946e-08,9.6045588511747263e-08,9.6080837209779160e-08,1.4829810364354514e-07,9.3706586710627429e-05,1.0676220535196826e-04,1.0680138704470409e-04,1.6484497455706708e-04,9.9931493083254963e-01,-1.3478843337851210e-03,9.9868046538474875e-01,-1.5347028468797514e-03,9.9867945172351857e-01,-1.5352645248777857e-03,9.9778121685431298e-01,-2.3675094142626058e-03,7.6657333967376676e-04,5.9474441516258131e-04,-8.8352023012250400e-05,-1.4064894671997881e-04,-8.4995264829847148e-05,-1.3908611548436140e-04,-6.0423584133680452e-05,-4.8121100539062124e-05,-8.8281552045373042e-05,-1.3908723107172122e-04,7.7336233738036376e-04,5.9984829993349291e-04,-7.9906564262917766e-05,-1.3413229882678146e-04,-7.9569172360152731e-05,-6.5783255058239506e-05,-8.4814695485089446e-05,-1.3578909079976190e-04,-7.9795335047360059e-05,-1.3240056496400748e-04,7.8414561350364056e-04,6.0851544158241756e-04,-1.0603901410392673e-04,-9.0120187795170634e-05,-1.4464737757991368e-05,-4.1339503466187359e-05,-1.9020585605844823e-05,-4.8730405694198859e-05,-2.5369239710052152e-05,-5.8764002794330002e-05,3.8667955864210449e-04,3.6369707601743287e-04,9.0160265488468053e+02,-6.1609840317689213e+02,2.2864602528497846e+02,-3.7278270597977539e+01,2.2651235421000320e+02,-3.4331956209283803e+01,2.2615161547968540e+02,-1.2217805197287797e+02,2.2791206943595643e+02,-3.7455138183934871e+01,8.9627910895759430e+02,-6.1056296874219743e+02,2.2262757839705418e+02,-3.0869403556125739e+01,2.5685267119695419e+02,-1.4881654097342013e+02,2.2531227835661355e+02,-3.4500226772116640e+01,2.2216656025863014e+02,-3.0857239480158498e+01,8.8959018390610584e+02,-6.0279904204100103e+02,2.9995531447943603e+02,-1.8600892898246943e+02,1.3789847124199270e+02,2.4973371838760405e+00,1.4981885192297688e+02,-3.2079135277306796e+00,1.6631365317980482e+02,-1.1315775600410431e+01,1.4646541070818751e+03,-1.2995646031401238e+03
1.5423390992434912e+01,4.3588367037220713e-08,8.4888289474356028e-08,8.4955079759929417e-08,1.4318289161560938e-07,8.9083828418292507e-08,9.9959759226291710e-08,9.9995595413603572e-08,1.5387403972775983e-07,9.2414259211071485e-05,1.0369679064088407e-04,1.0373396657691455e-04,1.5962667586315291e-04,9.9930181416097630e-01,-1.4243470621479524e-03,9.9864143208264311e-01,-1.5971846655203469e-03,9.9864036397452094e-01,-1.5977555580933410e-03,9.9770867214957026e-01,-2.4563483581807916e-03,7.9456137712545733e-04,6.0802400366568351e-04,-9.3767992363656959e-05,-1.4789464304645257e-04,-9.0368524588668172e-05,-1.4635113229502299e-04,-6.2248388586729828e-05,-4.9329203887544124e-05,-9.3625246543586801e-05,-1.4621558943213409e-04,8.0153712880397297e-04,6.1323817925863907e-04,-8.5091112046795564e-05,-1.4122819978756480e-04,-8.2110642516682435e-05,-6.7548657000121825e-05,-9.0030156416707661e-05,-1.4280804866116052e-04,-8.4894349738599196e-05,-1.3936809160881026e-04,8.1263329058194815e-04,6.2212197192830282e-04,-1.0957268375772217e-04,-9.2649421271893915e-05,-1.5542835586378428e-05,-4.4022635600565282e-05,-2.0224511014082793e-05,-5.1806131883736318e-05,-2.6748824848460468e-05,-6.2365598469803761e-05,4.0116997746640132e-04,3.7552768289027749e-04,8.8240052346491575e+02,-5.8974906356332531e+02,2.2881225620235986e+02,-3.3594065666475231e+01,2.2679169369045840e+02,-3.0768638006330299e+01,2.2261145411880065e+02,-1.1576471949458954e+02,2.2806149356670508e+02,-3.3752836824177756e+01,8.7727388686721395e+02,-5.8443039637064987e+02,2.2302369560459292e+02,-2.7434674611252923e+01,2.5241910483724809e+02,-1.4137071475652135e+02,2.2556649944812543e+02,-3.0895826103279330e+01,2.2255454618080640e+02,-2.7399470151647982e+01,8.7086688185052458e+02,-5.7695271490555547e+02,2.9427630547346126e+02,-1.7711836593094316e+02,1.3896287575097008e+02,4.6572008163516267e+00,1.5071500326031810e+02,-6.7725121716823555e-01,1.6696874647428834e+02,-8.2687667774008951e+00,1.4211630279789301e+03,-1.2509727613233522e+03
1.6526461200621817e+01,4.4399987737730254e-08,8.7364098959120697e-08,8.7434537604539752e-08,1.4783643606973487e-07,9.4210033164629875e-08,1.0407254110663239e-07,1.0410895525862259e-07,1.5968584409471923e-07,9.1208911073223495e-05,1.0075724240853481e-04,1.0079249656395992e-04,1.5459894735572424e-04,9.9928871719630474e-01,-1.5062895076970856e-03,9.9860176647110899e-01,-1.6628339008743105e-03,9.9860064006027827e-01,-1.6634138379427027e-03,9.9763415609890249e-01,-2.5489343562397041e-03,8.2344497993800335e-04,6.2116894129246494e-04,-9.9722216705026013e-05,-1.5536392013207974e-04,-9.6289177685351241e-05,-1.5383839589822932e-04,-6.4096182241996929e-05,-5.0582386819327394e-05,-9.9494836575123919e-05,-1.5356540463858703e-04,8.3060649557738632e-04,6.2649775715996532e-04,-9.0815243647074200e-05,-1.4854134036547078e-04,-8.4704063628046904e-05,-6.9371390154248993e-05,-9.5766301420600682e-05,-1.5004536159162734e-04,-9.0518609880091175e-05,-1.4655111593420383e-04,8.4201664789723370e-04,6.3560632836833961e-04,-1.1319844443369408e-04,-9.5252302196200805e-05,-1.6769457483541025e-05,-4.6845285909204558e-05,-2.1581521857934059e-05,-5.5048311841782315e-05,-2.8287584922078308e-05,-6.6169553885667240e-05,4.1625833015122539e-04,3.8765073176665028e-04,8.6414226599187452e+02,-5.6432535432734869e+02,2.2912698970712935e+02,-3.0150814628095311e+01,2.2721495159930356e+02,-2.7445152664180608e+01,2.1932558972339658e+02,-1.0956054096896023e+02,2.2836060715428627e+02,-3.0289793704128147e+01,8.5920483285599823e+02,-5.5921869935803443e+02,2.2355949676351548e+02,-2.4235676807093515e+01,2.4827578294788754e+02,-1.3416541426534215e+02,2.2596740295433341e+02,-2.7527845602644437e+01,2.2308379707248181e+02,-2.4175718325503876e+01,8.5306994172286522e+02,-5.5202126616113424e+02,2.8893792981556220e+02,-1.6851237629430256e+02,1.4013183680402085e+02,6.6929218180359751e+00,1.5172998233200323e+02,1.7204112322236913e+00,1.6776252397094487e+02,-5.3671406007226299e+00,1.3793606092401083e+03,-1.2039381785153882e+03
1.7708422223726544e+01,4.5210697068661437e-08,8.9876042386265431e-08,8.9950388496172365e-08,1.5261318772497424e-07,9.9705293163782062e-08,1.0839791519084258e-07,1.0843490130867859e-07,1.6574620401991476e-07,9.0086212552154972e-05,9.7940212847135032e-05,9.7973630724665196e-05,1.4975581841666317e-04,9.9927561885648419e-01,-1.5941304445227125e-03,9.9856151491426526e-01,-1.7318735084825220e-03,9.9856032606329381e-01,-1.7324623742560686e-03,9.9755765997229440e-01,-2.6454685006089282e-03,8.5324029604202489e-04,6.3414062226149444e-04,-1.0625536219657536e-04,-1.6302424114103206e-04,-1.0279859843490993e-04,-1.6151388866596472e-04,-6.5968513589728894e-05,-5.1888231980704308e-05,-1.0593013187400589e-04,-1.6110535037732401e-04,8.6058634093658147e-04,6.3958956228366622e-04,-9.7119957577229360e-05,-1.5603769126773255e-04,-8.7352218065467051e-05,-7.1258625031158192e-05,-1.0206267618905162e-04,-1.5746968887956069e-04,-9.6708143524247943e-05,-1.5391707581405341e-04,8.7231128176874057e-04,6.4893260396656671e-04,-1.1692078239192004e-04,-9.7935370597228269e-05,-1.8159877766065413e-05,-4.9804535623408453e-05,-2.3107521322066730e-05,-5.8456190743074456e-05,-3.0002254860776111e-05,-7.0178023445030996e-05,4.3197173673579164e-04,4.0006092208252566e-04,8.4679226330386427e+02,-5.3980439519973618e+02,2.2957554417654708e+02,-2.6949126560232745e+01,2.2776732832024345e+02,-2.4362204015170775e+01,2.1628782763103479e+02,-1.0356382788968365e+02,2.2879493261495526e+02,-2.7066667987002930e+01,8.4203638195028088e+02,-5.3490522068348162e+02,2.2422034209936601e+02,-2.1273288507494172e+01,2.4441552376481155e+02,-1.2719784285799602e+02,2.2650061540445986e+02,-2.4397117123276292e+01,2.2373989500372471e+02,-2.1186940557466066e+01,8.3616385781344354e+02,-5.2798239806350500e+02,2.8393161771949070e+02,-1.6018662976961738e+02,1.4139875784558225e+02,8.6015576639345763e+00,1.5285699209005395e+02,3.9823775316661241e+00,1.6868790957753797e+02,-2.6132514635647484e+00,1.3391957488912344e+03,-1.1584098266741678e+03
1.8974916278021656e+01,4.6022069216069779e-08,9.2420728601454654e-08,9.2499259119553764e-08,1.5751324796842125e-07,1.0559753021088585e-07,1.1295115774854810e-07,1.1298871489062359e-07,1.7206873986441704e-07,8.9041788570658821e-05,9.5242503181401948e-05,9.5274172057533080e-05,1.4509154072101318e-04,9.9926249166231562e-01,-1.6883160204825955e-03,9.9852073051497303e-01,-1.8045471144245719e-03,9.9851947480160630e-01,-1.8051448716200709e-03,9.9747918085545528e-01,-2.7461666802591285e-03,8.8396395478299310e-04,6.4689656844632223e-04,-1.1340611489753646e-04,-1.7083662895126781e-04,-1.0993602948278852e-04,-1.6933695683768988e-04,-6.7868257408183657e-05,-5.3254803821244811e-05,-1.1296907346109900e-04,-1.6879783724271262e-04,8.9149318390676496e-04,6.5247237904072131e-04,-1.0404410848229800e-04,-1.6367660879711751e-04,-9.0059244693530222e-05,-7.3217909294914904e-05,-1.0895694091892847e-04,-1.6504344087000147e-04,-1.0350096970017436e-04,-1.6142700463650359e-04,9.0353356699709379e-04,6.6206133328467105e-04,-1.2074557974674280e-04,-1.0070539233391917e-04,-1.9729527270583989e-05,-5.2895810702437799e-05,-2.4818708113034706e-05,-6.2027549876333168e-05,-3.1910054915521462e-05,-7.4391955009774820e-05,4.4833824549219168e-04,4.1275114206386083e-04,8.3031530015600549e+02,-5.1616355824008110e+02,2.3014270017047184e+02,-2.3988740465884156e+01,2.2843347974021447e+02,-2.1519595893856270e+01,2.1349174164157208e+02,-9.7773403952261972e+01,2.2934945309178283e+02,-2.4083275859165425e+01,8.2573336246969848e+02,-5.1146753208447092e+02,2.2499103975840299e+02,-1.8547489335099502e+01,2.4083095781495922e+02,-1.2046576189217160e+02,2.2715121362807415e+02,-2.1503630574139056e+01,2.2450786619264858e+02,-1.8433225593983668e+01,8.2011349687382676e+02,-5.0481401190033699e+02,2.7924867101473404e+02,-1.5213741866545294e+02,1.4275654607400435e+02,1.0380377401739471e+01,1.5408875522000341e+02,6.1061404019620369e+00,1.6973736831499053e+02,-9.2970826263330808e-03,1.3006190023835402e+03,-1.1143387767657416e+03
2.0331989107167519e+01,4.6836073259609229e-08,9.4994313004286894e-08,9.5077322515641751e-08,1.6253629477201878e-07,1.1191646913845135e-07,1.1774897556413192e-07,1.1778710958350745e-07,1.7866809280314109e-07,8.8071240617387090e-05,9.2661057327209805e-05,9.2691066408295825e-05,1.4060058113267950e-04,9.9924930148830560e-01,-1.7893211657141314e-03,9.9847947346068588e-01,-1.8811211764525884e-03,9.9847814618094244e-01,-1.8817278937798725e-03,9.9739872241914485e-01,-2.8512609773112792e-03,9.1563286428653990e-04,6.5938956506140459e-04,-1.2121026147944142e-04,-1.7875567243784212e-04,-1.1773762735148371e-04,-1.7726032999258745e-04,-6.9799780840145581e-05,-5.4690435042385640e-05,-1.2064684340911492e-04,-1.7659900992592588e-04,9.2334398226897436e-04,6.6510036904922386e-04,-1.1162345448704946e-04,-1.7141085595356807e-04,-9.2830798523643290e-05,-7.5256943554199927e-05,-1.1648397960332683e-04,-1.7272277875288349e-04,-1.1093218044834546e-04,-1.6903554182540829e-04,9.3570051397119430e-04,6.7494860081539437e-04,-1.2468026431147140e-04,-1.0356911935229475e-04,-2.1493799083292278e-05,-5.6112829609123546e-05,-2.6731416664926925e-05,-6.5758669934999812e-05,-3.4028577402646400e-05,-7.8811073017838928e-05,4.6538681140881382e-04,4.2571229788019910e-04,8.1467665566957828e+02,-4.9338036032638803e+02,2.3081283457237208e+02,-2.1268413209105471e+01,2.2919765520970429e+02,-1.8916119489896506e+01,2.1093060814517449e+02,-9.2188553594677870e+01,2.3000874231613423e+02,-2.1338478821772579e+01,8.1026108871179133e+02,-4.8888332648401331e+02,2.2585598266668438e+02,-1.6057247727336403e+01,2.3751446069864366e+02,-1.1396743905191174e+02,2.2790385349921806e+02,-1.8846421801357280e+01,2.2537231293219858e+02,-1.5913682097230009e+01,8.0488419328361863e+02,-4.8249409958425014e+02,2.7488019383613482e+02,-1.4436160570831115e+02,1.4419763859531867e+02,1.2026936228925656e+01,1.5541754025435077e+02,8.0894547133561669e+00,1.7090293210747026e+02,2.4427527996302607e+00,1.2635824850912925e+03,-1.0716781250243407e+03
2.1786118842210715e+01,4.7655082580863827e-08,9.7592478201647262e-08,9.7680278229062261e-08,1.6768152781698446e-07,1.1869373432089132e-07,1.2280965265123679e-07,1.2284837817192247e-07,1.8556001959802833e-07,8.7170173004792655e-05,9.0192955262646159e-05,9.0221395772648434e-05,1.3627761487653014e-04,9.9923600736194662e-01,-1.8976511275938795e-03,9.9843781130654874e-01,-1.9618873264620135e-03,9.9843640748587403e-01,-1.9625032099003046e-03,9.9731629576807024e-01,-2.9610011721224821e-03,9.4826377810553755e-04,6.7156671737822211e-04,-1.2969975988614657e-04,-1.8672966498134536e-04,-1.2623549941494791e-04,-1.8523027838636448e-04,-7.1769072054444195e-05,-5.6203473243589651e-05,-1.2899496332243875e-04,-1.8445887205431735e-04,9.5615572283926130e-04,6.7742210937701104e-04,-1.1988969621162294e-04,-1.7918676095129117e-04,-9.5674171101978132e-05,-7.7383317373378040e-05,-1.2467499820789348e-04,-1.8045774222169949e-04,-1.1903301321693954e-04,-1.7669107536051989e-04,9.6882939161236053e-04,6.8754506130838081e-04,-1.2873391733261687e-04,-1.0653301020784957e-04,-2.3467851853296751e-05,-5.9447579090819475e-05,-2.8861962899765402e-05,-6.9644319964448368e-05,-3.6375689446636219e-05,-8.3433883980930690e-05,4.8314727131630299e-04,4.3893312859262512e-04,7.9984221236751239e+02,-4.7143238457841693e+02,2.3157007496977269e+02,-1.8785831636092816e+01,2.3004385579251081e+02,-1.6549465537745903e+01,2.0859734659359185e+02,-8.6808959106415244e+01,2.3075711461562767e+02,-1.8830095353287160e+01,7.9558547212359872e+02,-4.6713033966749458e+02,2.2679930556183189e+02,-1.3800433061105748e+01,2.3445809225031331e+02,-1.0770158549860142e+02,2.2874291880911642e+02,-1.6423483546415088e+01,2.2631756562232900e+02,-1.3626349994647153e+01,7.9044186267926636e+02,-4.6100066480926341e+02,2.7081702976284606e+02,-1.3685656097844210e+02,1.4571404066465760e+02,1.3539146128120592e+01,1.5683519958464871e+02,9.9304062907785546e+00,1.7217623722584653e+02,4.7412228982308608e+00,1.2280397829432952e+03,-1.0303829204317144e+03
2.3344246925629555e+01,4.8481880060039917e-08,1.0021041880623037e-07,1.0030333648243909e-07,1.7294760963465204e-07,1.2596296053053817e-07,1.2815321225494434e-07,1.2819255479519814e-07,1.9276149890613747e-07,8.6334220705478216e-05,8.7835405495885257e-05,8.7862370625471861e-05,1.3211751876118338e-04,9.9922256132669396e-01,-2.0138432342721039e-03,9.9839581918968368e-01,-2.0471649576745475e-03,9.9839433360403729e-01,-2.0477903840775032e-03,9.9723192035086272e-01,-3.0756564338759729e-03,9.8187259046855421e-04,6.8336846983905672e-04,-1.3890182381007623e-04,-1.9470085998785709e-04,-1.3545675693954235e-04,-1.9318689202362080e-04,-7.3783824111459394e-05,-5.7801997910952613e-05,-1.3804040467162257e-04,-1.9232152428794169e-04,9.8994473786699188e-04,6.8937958985028152e-04,-1.2886953188340864e-04,-1.8694449692820028e-04,-9.8598364323605864e-05,-7.9604215843033502e-05,-1.3355663481056605e-04,-1.8819249062988592e-04,-1.2782993721998127e-04,-1.8433600100799439e-04,1.0029370745182082e-03,6.9979491534813009e-04,-1.3291733186002495e-04,-1.0960292150739471e-04,-2.5666418929635639e-05,-6.2890314007355832e-05,-3.1226504891053996e-05,-7.3677766661492543e-05,-3.8969462513937779e-05,-8.8257697314693704e-05,5.0165031983744589e-04,4.5240000027590266e-04,7.8577857128304720e+02,-4.5029722966061314e+02,2.3239846605817286e+02,-1.6537552100809776e+01,2.3095600440925929e+02,-1.4416164544961330e+01,2.0648446765285993e+02,-8.1634627014445925e+01,2.3157878707336576e+02,-1.6554839176711038e+01,7.8167313836434175e+02,-4.4618630013067167e+02,2.2780505387573186e+02,-1.1773755546091119e+01,2.3165354322452473e+02,-1.0166728236437443e+02,2.2965268234484930e+02,-1.4231702726510079e+01,2.2732784683783103e+02,-1.1568138681563401e+01,7.7675312135210254e+02,-4.4031167269209436e+02,2.6704970629485911e+02,-1.2962008823083622e+02,1.4729737364972257e+02,1.4915340063307983e+01,1.5833321687498011e+02,1.1627473931774825e+01,1.7354857071964636e+02,6.8847916623651448e+00,1.1939458634703383e+03,-9.9041008482996392e+02
2.5013811247045702e+01,4.9319661958337181e-08,1.0284283254758389e-07,1.0294120853450901e-07,1.7833260155189681e-07,1.3375992145138691e-07,1.3380159451695247e-07,1.3384159278529445e-07,2.0029084914166648e-07,8.5559080021075810e-05,8.5585737769476141e-05,8.5611322527450200e-05,1.2811536555000551e-04,9.9920890830896980e-01,-2.1384689376484529e-03,9.9835357993440688e-01,-2.1373040590375136e-03,9.9835200714334027e-01,-2.1379396124733868e-03,9.9714562494443593e-01,-3.1955171872182207e-03,1.0164733321234285e-03,6.9472765582742808e-04,-1.4883803329209457e-04,-2.0260584085280439e-04,-1.4542259692423707e-04,-2.0106447844746295e-04,-7.5853468326831289e-05,-5.9493517581933585e-05,-1.4780472290374123e-04,-2.0012551353835333e-04,1.0247257193135456e-03,7.0090723827045032e-04,-1.3858374107013279e-04,-1.9461847970852309e-04,-1.0161411197172300e-04,-8.1926107105330194e-05,-1.4315009360866529e-04,-1.9586565552317487e-04,-1.3734376584058689e-04,-1.9190709558381390e-04,1.0380390860301257e-03,7.1163490965993586e-04,-1.3724301602298540e-04,-1.1278378152223037e-04,-2.8103626874478886e-05,-6.6429578906786654e-05,-3.3840922620527450e-05,-7.7850799426166332e-05,-4.1828133756397044e-05,-9.3278653884434253e-05,5.2092748558925806e-04,4.6609667727512709e-04,7.7245317792104186e+02,-4.2995249870227582e+02,2.3328214493872420e+02,-1.4518971620572945e+01,2.3191812457825378e+02,-1.2511559203447145e+01,2.0458403428417640e+02,-7.6665807101446816e+01,2.3245805087857437e+02,-1.4508288376779136e+01,7.6849155490328508e+02,-4.2602891869278278e+02,2.2885736117828910e+02,-9.9727379532259519e+00,2.2909209512692695e+02,-9.5863900309278321e+01,2.3061747624579917e+02,-1.2266828232168754e+01,2.2838744434012096e+02,-9.7347961744578893e+00,7.6378541589855627e+02,-4.2040503932145259e+02,2.6356839282230652e+02,-1.2265034483774373e+02,1.4893893298498284e+02,1.6154327152450303e+01,1.5990276417947103e+02,1.3179581987354062e+01,1.7501092620354160e+02,8.8725405994526945e+00,1.1612570077221203e+03,-9.5171834415348496e+02
2.6802781648779042e+01,5.0172032756183010e-08,1.0548391801399517e-07,1.0558810360075973e-07,1.8383389574294900e-07,1.4212264141829534e-07,1.3977883374201817e-07,1.3981954152161456e-07,2.0816784642370868e-07,8.4840532302689768e-05,8.3441389364240139e-05,8.3465689994001064e-05,1.2426641332099163e-04,9.9919498617120450e-01,-2.2721355970471342e-03,9.9831118406732011e-01,-2.2326880657908754e-03,9.9830951846012694e-01,-2.2333345673409975e-03,9.9705744871843460e-01,-3.3208970420459541e-03,1.0520767878838622e-03,7.0556867787245929e-04,-1.5952343460395529e-04,-2.1037599700355757e-04,-1.5614737535241108e-04,-2.0879207096480883e-04,-7.7989151918362318e-05,-6.1284653179864097e-05,-1.5830317931997200e-04,-2.0780428518070318e-04,1.0605103522165718e-03,7.1193107325518909e-04,-1.4904626000607554e-04,-2.0213787559184297e-04,-1.0473384162506868e-04,-8.4354416756633312e-05,-1.5347026719923906e-04,-2.0341079666618734e-04,-1.4758875901153243e-04,-1.9933599638272318e-04,1.0741482586827200e-03,7.2299346141256517e-04,-1.4172513086706031e-04,-1.1607925195271647e-04,-3.0792812059458136e-05,-7.0052240084663765e-05,-3.6720705280742500e-05,-8.2153754788472335e-05,-4.4970087269538579e-05,-9.8491739122267164e-05,5.4101105861441225e-04,4.8000405016907801e-04,7.5983440458095527e+02,-4.1037577805379868e+02,2.3420551448148032e+02,-1.2724317051184565e+01,2.3291451712674393e+02,-1.0829795328146998e+01,2.0288762432796071e+02,-7.1902893679991266e+01,2.3337944107556189e+02,-1.2684871918621518e+01,7.5600911508493073e+02,-4.0663586822830496e+02,2.2994062483693074e+02,-8.3917057084443556e+00,2.2676457981546218e+02,-9.0291000145119924e+01,2.3162186107587235e+02,-1.0523455923273165e+01,2.2948088271707434e+02,-8.1208959194479142e+00,7.5150710960435867e+02,-4.0125861173580705e+02,2.6036285599373917e+02,-1.1594574107959981e+02,1.5062975020925441e+02,1.7255445576122586e+01,1.6153476193247187e+02,1.4586150801614982e+01,1.7655406089712113e+02,1.0704001683923174e+01,1.1299306754452521e+03,-9.1426809050111660e+02
