omega,re_0,im_0,re_1,im_1,re_2,im_2,re_3,im_3,re_4,im_4,re_5,im_5
9901018.417216657,1.6404838113509804e-05,0.03312802209701061,9.66958312110489e-07,0.0331463539891105,4.867048235010652e-07,0.033144649378178744,3.712978247935785e-06,0.033131078266999715,4.787137941872067e-06,0.0331303996052046,0.00025392366154262225,0.033355983767330115
10308129.558076436,1.673916926937148e-05,0.03448953593241581,9.808440706180916e-07,0.03450921067488204,4.956795514074336e-07,0.034507420032552354,3.850201173098557e-06,0.034493407050907914,4.873062564000622e-06,0.0344925098533914,0.0002594882535889496,0.03472187353171358
10731980.338640748,1.708078828555417e-05,0.03590719873876635,9.947715949251676e-07,0.03592841500037025,5.06314054145913e-07,0.03592652804190015,3.991722210516732e-06,0.03591204070256788,4.962046902333319e-06,0.035910867231613526,0.0002651683441337727,0.03614393347697877
11173259.061216539,1.7449330343142315e-05,0.03738295869527449,1.0080202011004797e-06,0.037405664635028264,5.164411948820037e-07,0.03740368469058724,4.1163281892015426e-06,0.03738872665098718,5.051537413416683e-06,0.03738730311383244,0.0002709684319351457,0.037624224886982284
11632682.329799091,1.7837716724492678e-05,0.0389193246407232,1.0209662566519386e-06,0.03894354853719771,5.268050922306428e-07,0.03894147441999641,4.231838597992114e-06,0.03892603468798583,5.142464199945169e-06,0.03892436308317948,0.000276890681835772,0.0391652210508726
12110996.213783888,1.8239307142476626e-05,0.04051903080262371,1.0337970926545517e-06,0.0405449713829674,5.389042039922141e-07,0.04054279285610496,4.346390320277766e-06,0.04052683224279129,5.236392519195255e-06,0.04052485799798639,0.0002829355910564882,0.040769573644904605
12608977.459528109,1.8661253506105044e-05,0.04218447567720092,1.046332993060144e-06,0.04221219067718949,5.515637733130701e-07,0.04220990496765747,4.452005288601704e-06,0.042193403311966256,5.332073549284259e-06,0.042191121388801135,0.0002891075610577227,0.04243974803614549
13127434.751729246,1.910328122733002e-05,0.04391829676581048,1.0586384456882517e-06,0.04394779931531522,5.644171451133234e-07,0.04394540589607134,4.548778557829744e-06,0.04392834863763064,5.429151706249723e-06,0.043925770474657296,0.00029541003078328723,0.044178404795011846
13667210.026669214,1.9563148331298747e-05,0.04572337273995257,1.0707762603332599e-06,0.04575472325219614,5.778948076532122e-07,0.04575221907959782,4.639519339291433e-06,0.045734583067813576,5.52808998051446e-06,0.04573170534852501,0.00030184533861095137,0.04598840120942737
14229179.83945658,2.0040039692901856e-05,0.04760277586860188,1.0826881058888505e-06,0.047636133541870594,5.929032352018273e-07,0.04763351048541085,4.726075417586682e-06,0.04761525409461353,5.629798344713393e-06,0.047612042175927495,0.0003084151282618943,0.04787276056128706
14814256.787487207,2.0534339064209113e-05,0.049559421211291796,1.0944692599910049e-06,0.04959485422295146,6.086934418392646e-07,0.0495921088405226,4.807566293287166e-06,0.04957320460782151,5.733496246808829e-06,0.04956965462228475,0.0003151234939806503,0.04983444391026018
15423390.992434891,2.1045691462085366e-05,0.05159655614024432,1.1061010920713581e-06,0.05163418336045886,6.257687631823417e-07,0.051631309622345044,4.885010902974992e-06,0.0516117198293283,5.839673446159183e-06,0.05160781220580089,0.0003219728002146992,0.05187667341731776
16057571.643178672,2.1573196650695732e-05,0.05371738301520579,1.117654442789794e-06,0.05375725667377645,6.435073913312329e-07,0.053754251949870754,4.958894597295174e-06,0.05373395083223766,5.947754088878063e-06,0.0537296897854446,0.0003289674761117083,0.054002692095192296
16717828.602172432,2.2117045307692607e-05,0.055925449799792123,1.1290963323799436e-06,0.05596769568836422,6.626649599948386e-07,0.055964553619197575,5.029950545185799e-06,0.055943500515554495,6.058430323078096e-06,0.055938865930701596,0.0003361094160053947,0.056216007289953664
17405234.0778651,2.2676960318390344e-05,0.05822432017820237,1.1404551874338891e-06,0.05826905366063414,6.83183408508695e-07,0.05826576844046907,5.098587117504417e-06,0.058243923878100956,6.171640065797061e-06,0.05823890051929295,0.0003434022181044847,0.0585201915726367
18120904.36588817,2.32525105662472e-05,0.060617701479104356,1.1517676546958648e-06,0.06066502596374092,7.049815587530372e-07,0.06066159240750938,5.165353003622173e-06,0.060638918887644715,6.287298715178048e-06,0.0606334967667693,0.000350849619500889,0.060918962926904636
18866001.661837,2.3842905424616182e-05,0.06310942896012309,1.1631014766595458e-06,0.0631594206178507,7.278146141216798e-07,0.06315583491267146,5.231031371877836e-06,0.06313230075999421,6.405171041622563e-06,0.06312647979532991,0.0003584557393744786,0.0634161771443194
19641735.94859051,2.4450169428025152e-05,0.06570371968749761,1.1742999748834889e-06,0.06575656843375918,7.529031333690445e-07,0.06575282110708448,5.294867211785034e-06,0.06572836886952454,6.526340353440027e-06,0.06572211322918962,0.00036622205770789855,0.066015984730874
20449366.96123387,2.506955047247473e-05,0.06840442299629229,1.1858156764264208e-06,0.0684600965145626,7.780048330892153e-07,0.06845618915248483,5.3599919922007435e-06,0.06843081196767044,6.648769356969945e-06,0.06842415585269804,0.00037415629409994806,0.06872237244076462
21290206.232775044,2.5705609820576298e-05,0.07121627375551881,1.1972985786795835e-06,0.0712749651539928,8.055346832831376e-07,0.07127088814864539,5.424111449016874e-06,0.07124452731563999,6.774611752503185e-06,0.07123743409380211,0.00038225801437133893,0.07153993938501045
22165619.223977376,2.63578158137383e-05,0.07414377967405461,1.2087613266203528e-06,0.07420565035118738,8.351887529684619e-07,0.07420139571097552,5.487648200679972e-06,0.07417399906457199,6.90355392428861e-06,0.07416644551838746,0.0003905320722951557,0.07447322012659197
23077027.54076684,2.702658628720038e-05,0.07719171901321961,1.2202261249584702e-06,0.07725695137090237,8.673057923303926e-07,0.07725251009894105,5.550680798860537e-06,0.07722401967663413,7.035853481593068e-06,0.07721597638746575,0.00039898192341933077,0.07752698083829429
24025911.242814854,2.7710924045279774e-05,0.08036495299849358,1.2317849917174535e-06,0.08043368163518372,9.01422676883961e-07,0.08042904711203669,5.61407087809072e-06,0.08039941620763244,7.171057775906864e-06,0.08039087029033559,0.00040761276251559945,0.08070611795107797
25013811.247045714,2.841018496154152e-05,0.08366856954752534,1.2435227309473578e-06,0.08374089685209599,9.372380992550302e-07,0.0837360640419388,5.6785287218817565e-06,0.08370525405568241,7.308863217524202e-06,0.08369620335199672,0.0004164295239829313,0.08401574421371606
26042331.829971634,2.9127017451775404e-05,0.08710813103859472,1.2553337302668864e-06,0.08718428734328756,9.763609305404702e-07,0.08717924497004662,5.742864288452763e-06,0.08714718464101705,7.450671624781798e-06,0.08713758552556666,0.0004254334836449473,0.08746133584137367
27113143.232919123,2.985855269629516e-05,0.09068895507305645,1.2673620803219107e-06,0.09076901500849495,1.016985810940073e-06,0.09076375942299708,5.808853068837966e-06,0.09073041717302203,7.594747738096342e-06,0.09072028139945222,0.0004346333179385095,0.0910483300402906
28227984.374377307,3.060739998628281e-05,0.09441705997567325,1.279554148984578e-06,0.09450123032293481,1.060833416853501e-06,0.09449575144446869,5.875460428344733e-06,0.09446106146594599,7.742642017155401e-06,0.09445035520489375,0.0004440300337247981,0.09478264941266919
29388665.67387289,3.137544003498241e-05,0.09829863172552215,1.2916876674972646e-06,0.09838720423986817,1.109018714809497e-06,0.09838148793347845,5.941558286916727e-06,0.09834536132043299,7.89512868583924e-06,0.09833403056576684,0.00045362694273282626,0.09867043507371148
30597071.991957538,3.215749615748473e-05,0.10233949876026645,1.3043143989011284e-06,0.10243249175471661,1.1583343275015804e-06,0.10242653711706394,6.010895457132638e-06,0.10238895729668634,8.049480908604264e-06,0.10237702993346012,0.00046343488324492206,0.10271769888479194
31855165.691081908,3.29577486700549e-05,0.10654655461011543,1.3171324088051718e-06,0.10664419306814733,1.211437230728658e-06,0.1066379892320633,6.081150796637625e-06,0.1065988846821372,8.207893061214699e-06,0.10658632640690681,0.00047345414198613037,0.10693119847349263
33164989.822327122,3.37795997378247e-05,0.1109269215994929,1.3298048757747323e-06,0.11102960937265735,1.2707855091997567e-06,0.11102313695622733,6.150275147696127e-06,0.11098238694177778,8.372180410851e-06,0.11096911541552062,0.0004836860078525553,0.11131794666349269
34528671.44316852,3.461445871093179e-05,0.11548685175538967,1.3431850759264631e-06,0.11559449570516242,1.3300573083581326e-06,0.11558775917781756,6.224237093178399e-06,0.11554537806656315,8.537122694187643e-06,0.11553145804668409,0.0004941474360044647,0.11588453171104036
35948425.07165965,3.5470955942081255e-05,0.12023455659899208,1.3566051586039886e-06,0.12034754860868022,1.3957949512546995e-06,0.12034052925313724,6.297915905501106e-06,0.12029639879776707,8.708056629560084e-06,0.12028175012619674,0.0005048319808643436,0.12063883689013762
37426556.282645695,3.634734355543192e-05,0.12517752709512978,1.3701451762331176e-06,0.12529613873295556,1.4665894751258135e-06,0.1252888236764608,6.372511042055279e-06,0.1252428579598841,8.883473590407196e-06,0.12522744419780307,0.0005157488252658768,0.1255884515779483
38965465.45184663,3.7242944363061004e-05,0.1303236880011649,1.3840327296341603e-06,0.13044814339892358,1.5420101317647206e-06,0.1304405220771588,6.44907654276038e-06,0.1303926480213887,9.063139616840082e-06,0.13037644214264243,0.0005269042872529951,0.1307413251954411
40567651.65388917,3.815763061415915e-05,0.13568131321743618,1.3983026531226404e-06,0.13581179902821475,1.6216867475965458e-06,0.13580386271086312,6.5279671011917776e-06,0.1357540176497221,9.246541704929688e-06,0.13573700764031255,0.0005383056145799018,0.13610576718756948
42235716.720619924,3.90942202958255e-05,0.14125937197938349,1.4126828849902146e-06,0.14139624224327943,1.7082337607465288e-06,0.14138797436938055,6.607614014454809e-06,0.14133604833383168,9.435468774490314e-06,0.14131817784384595,0.0005499548691188762,0.14169064280884713
43972369.46628725,4.004913431968358e-05,0.14706643135636335,1.4277098828284335e-06,0.14720976900374194,1.7978596219652397e-06,0.1472011658528795,6.690994880652591e-06,0.14714712528101098,9.627136689821923e-06,0.1471284116232205,0.0005618649572634931,0.1475046960450088
45780430.086455286,4.10307367427005e-05,0.1531129197183221,1.4424703247325542e-06,0.153263395975897,1.899738370465555e-06,0.15325442633444747,6.772766930579686e-06,0.15319807019961623,9.828062622539476e-06,0.1531783708759852,0.0005740271896491029,0.15355797412683728
47662834.73779292,4.203106426039578e-05,0.15940756224460836,1.4579682918175337e-06,0.1595652309691439,2.004710368481916e-06,0.15955589268460169,6.858820447595553e-06,0.15949719525023898,1.0031437492701086e-05,0.15947653947191312,0.0005864643381349298,0.15985961309400143
49622640.30617492,4.305202969675928e-05,0.16596069784392564,1.4739366991006275e-06,0.16612569314238373,2.1140797236592098e-06,0.16611598034733926,6.9480140859189795e-06,0.1660548934075755,1.0237695558602762e-05,0.16603329695465172,0.0005991822349065701,0.16641991869629075
51663029.37083848,4.410087484756442e-05,0.17278397667623868,1.489801071494952e-06,0.17295702823167505,2.2378995798350297e-06,0.1729469075820477,7.036289719876797e-06,0.17288321107067547,1.0454417401218517e-05,0.17286051760023752,0.0006121702964035157,0.17325012978274876
53787315.37265635,4.517011147143944e-05,0.1798872663033495,1.5064114824988734e-06,0.18006842142152196,2.3652265465047615e-06,0.1800578913672271,7.128979708660244e-06,0.17999156151301024,1.0673328417169273e-05,0.1799678089713548,0.000625455530103477,0.18036058166487365
55998947.99491973,4.626476191915943e-05,0.18728276876224642,1.5232777111189093e-06,0.1874724726348786,2.503042929075933e-06,0.18746151342576245,7.2231786011784575e-06,0.18739241123381087,1.0899184679310429e-05,0.1873675306155173,0.0006390341489181203,0.18776321705923174
58301518.76536862,4.738449056863355e-05,0.1949823455180783,1.5405253312167568e-06,0.1951809744992824,2.6505586319781723e-06,0.1951695697966686,7.319609998055042e-06,0.19509757573682251,1.1131209701160608e-05,0.19507151893826558,0.0006529158636750612,0.19546994773088783
60698766.88856719,4.852989150335195e-05,0.2029984893808193,1.558176054738971e-06,0.2032064306241985,2.8083409138499505e-06,0.20319456385258108,7.4183855449591675e-06,0.20311955482619057,1.1369577099664101e-05,0.20309227292722157,0.0006671083433006791,0.20349326391180952
63194585.318095274,4.9701689138523465e-05,0.21134422632520142,1.5762345556430464e-06,0.21156188887552588,2.9771878837277566e-06,0.21154954275602242,7.519535413381053e-06,0.21147138881618674,1.161458479679658e-05,0.2114428294634166,0.0006816191725339089,0.21184618217601672
65793027.07841702,5.090047239274949e-05,0.22003308700188312,1.5947299058761738e-06,0.2202608857223358,3.1576169626548475e-06,0.22024804303777068,7.623207544244617e-06,0.22016661206111496,1.1866347348275018e-05,0.22013672356366398,0.0006964566620162742,0.22054223374556292
68498311.84669265,5.212723054964321e-05,0.22907924100520186,1.6136209663369062e-06,0.22931764206642688,3.35107086343535e-06,0.22930428368103994,7.729240022043627e-06,0.2292194279184199,1.2125488364027569e-05,0.2291881482261457,0.0007116277197677031,0.22959556057051617
71314832.80522202,5.3382171187124614e-05,0.2384972446342564,1.6330416516746146e-06,0.23874666232576902,3.5569438359655838e-06,0.23873277180365104,7.838201241058089e-06,0.2386443582843026,1.2391538036366003e-05,0.2386116398500305,0.0007271437527967857,0.23902075445433763
74247163.77564758,5.466661496994194e-05,0.24830253409111236,1.6528724177379189e-06,0.24856347806593287,3.7776450912475833e-06,0.2485490352327221,7.949628277134273e-06,0.24845690220033773,1.2665565546398747e-05,0.2484226770322413,0.000743010066229294,0.24883319712382382
77300066.64650236,5.5981213585171195e-05,0.2585109809260004,1.6731870401139396e-06,0.25878395747387467,4.013612006138526e-06,0.25876894283395613,8.063806950163768e-06,0.25867292883071963,1.2947709472656503e-05,0.25863713152503487,0.0007592370762091533,0.25904876484693684
80478499.10616454,5.732691051272471e-05,0.269139232790457,1.6939229071646547e-06,0.2694248042409949,4.266588619216519e-06,0.26940919650005113,8.180561313682761e-06,0.2693091226457784,1.3238577945195802e-05,0.2692716775816725,0.0007758315243685598,0.2696840754251787
83787622.69377664,5.870324583766149e-05,0.2802041199186019,1.715409414689052e-06,0.28050264108917505,4.532350129060552e-06,0.28048642836280413,8.301240326399937e-06,0.2803821771626001,1.3535746576973067e-05,0.28034306106897866,0.0007928136574206624,0.2807560909409251
87232811.1812031,6.011273751994394e-05,0.29172424097004124,1.7371515783024958e-06,0.29203642019208453,4.8194205187645e-06,0.2920195763700823,8.423953209017585e-06,0.2919109237792507,1.3843209887398488e-05,0.29187003262925265,0.0008101750266552418,0.29228319664445224
90819659.29963824,6.155510636665564e-05,0.30371731938831836,1.7601073091124348e-06,0.30404340824836296,5.117421765250318e-06,0.30402592675263684,8.551967411038383e-06,0.3039127850491903,1.4157020357277003e-05,0.30387011789841006,0.000827962450625228,0.3042833871256265
94553991.82503611,6.303502791900804e-05,0.3162051662501817,1.7823572446825396e-06,0.3165466335377415,5.456430438487659e-06,0.3165284592085951,8.67854226082495e-06,0.3164103727109361,1.4490377817993918e-05,0.31636565301585046,0.0008461069746492515,0.3167777416163561
98441873.03711429,6.454555078629097e-05,0.3292046569045726,1.8061343194869913e-06,0.3295611744352774,5.793015085348124e-06,0.32954232589148136,8.812483422505898e-06,0.32941938088960315,1.482026430257519e-05,0.3293727654492494,0.0008647157907362543,0.3297842561505756
102489616.56729746,6.609617068106405e-05,0.34273975934734546,1.8301205175947e-06,0.3431126213687509,6.167670801104089e-06,0.34309305294333553,8.947648410109362e-06,0.34296484309605796,1.517065904195724e-05,0.3429160877120565,0.0008837334651515303,0.3433258620910422
106703795.65158638,6.768356731670449e-05,0.3568312581566254,1.854663499490986e-06,0.3572211046967395,6.564752080797919e-06,0.3572007983615107,9.086310942840377e-06,0.3570671144234098,1.553083477747823e-05,0.35701614768014356,0.0009031927153480588,0.3574237771279244
111091253.80500712,6.930817659185573e-05,0.37150164975521754,1.8800821158268103e-06,0.3719089375497756,6.97967129813813e-06,0.3718878832865054,9.229449535782084e-06,0.37174857109033077,1.589836064998521e-05,0.37169536665866926,0.0009231168258165171,0.3721006094355713
115659115.9349731,7.097406194184937e-05,0.38677596636676226,1.9057331423558665e-06,0.3872018627671157,7.43162330983028e-06,0.38718002519535205,9.374770501081535e-06,0.38703471130967093,1.6284043055581993e-05,0.38697907516388985,0.0009434883338603731,0.38738094518688315
120414799.91160761,7.267956130163233e-05,0.4026778955593017,1.932267087252531e-06,0.4031229748559555,7.905113286191867e-06,0.4031003424118733,9.52457096929796e-06,0.40294883380761815,1.667893421240572e-05,0.40289071756561545,0.000964345916075007,0.4032888436434596
125366028.61381596,7.442529996023267e-05,0.41923295603307736,1.9596913519129483e-06,0.4196976555515056,8.396337664977799e-06,0.4196742225025619,9.679120421677397e-06,0.4195163678191156,1.7079908925631632e-05,0.41945576441601445,0.0009857104342795497,0.4198499203397727
130520842.47066948,7.621594377504446e-05,0.4364696699525135,1.987356129144505e-06,0.4369553831796727,8.931918957718992e-06,0.43693111200762014,9.835988399073589e-06,0.43676646186047324,1.7503083472756463e-05,0.4367031343919459,0.0010075534616013728,0.43709208378169917
135887612.5184674,7.80498909710988e-05,0.4544147147065642,2.0159792705326794e-06,0.4549221366855471,9.492379233077451e-06,0.4548970163146476,9.997542658934264e-06,0.454725335849003,1.7937335562770016e-05,0.4546592165800429,0.0010299208101823846,0.4550424463943602
141475053.99468037,7.992906825707177e-05,0.4730975779938805,2.0452849981288144e-06,0.47362763653083617,1.008421678611055e-05,0.47360164987550596,1.0163117086089152e-05,0.47342263008951685,1.8385824677286923e-05,0.47335360463337334,0.0010528175665464295,0.47373035632891086
147292240.49085137,8.185428761513057e-05,0.49254834102823336,2.075385628318198e-06,0.49310186006996604,1.0704180487999036e-05,0.4930749953446715,1.0333116886928368e-05,0.4928883579947116,1.884641914612576e-05,0.49281634230952015,0.001076264547943531,0.493185960664379
153348618.68743697,8.382785048513525e-05,0.5127992049018214,2.1060032641734506e-06,0.5133773950534033,1.13630949458096e-05,0.5133496307994162,1.0506775532492311e-05,0.5131549738218324,1.932564356569944e-05,0.5130797982794372,0.0011002599888682717,0.5134412149182462
159654023.69451743,8.585062697659378e-05,0.5338828541357091,2.13752354837002e-06,0.534486861965986,1.2058067643422302e-05,0.5344581815760296,1.068493188139172e-05,0.534255120151118,1.9823959089900323e-05,0.5341766232107069,0.0011248223049488612,0.5345288153421451
166218695.02328777,8.792313140174115e-05,0.5558330628207324,2.169856034138445e-06,0.5564638142224475,1.2782258329090733e-05,0.5564342098884341,1.086774379391692e-05,0.5562224271709785,2.0335146837117536e-05,0.5561405185047373,0.0011499793255688856,0.556482699187942
173053293.21426633,9.004739839359506e-05,0.5786857857244602,2.2029297016278947e-06,0.5793444344309556,1.3541092405711309e-05,0.579313894279586,1.105504185337859e-05,0.579092998799213,2.0863602228777406e-05,0.5790075369817212,0.0011757402334641779,0.5793386668330494
180168917.14922383,9.222473464073859e-05,0.6024779891402158,2.2368770846698853e-06,0.6031656488638811,1.4331942698521364e-05,0.6031341645495026,1.1247201170160837e-05,0.6029037753567126,2.140859341252608e-05,0.6028146317733541,0.001202126642542554,0.6031337006147067
187577122.07494614,9.445613065079582e-05,0.627248923695,2.2716029659756312e-06,0.6279671278695221,1.516506922428689e-05,0.6279346838764351,1.1443678308924347e-05,0.6276942823506513,2.1978271006384612e-05,0.6276012306697123,0.0012291244389663165,0.6279067580455986
195289938.36810002,9.67415360918569e-05,0.6530363483397991,2.3080724392431015e-06,0.653785270157204,1.599909039510594e-05,0.6537518840929195,1.164724677345504e-05,0.6535013897389269,2.2546260103498727e-05,0.6534045207429314,0.00125683385953257,0.6536964587745389
203319891.07167485,9.908591607694736e-05,0.6798864931279219,2.3441925653347974e-06,0.6806688300295566,1.690559413918096e-05,0.6806344660772184,1.185289131370992e-05,0.6803729781022234,2.315795854529692e-05,0.680271834310676,0.0012851398363218315,0.6805474631962231
211680020.23472562,0.00010148908700715535,0.7078410537887637,2.38084228906182e-06,0.708658482007812,1.78517596831808e-05,0.708623131638764,1.2062959751839442e-05,0.7083500758041024,2.3793860326833727e-05,0.7082444382998341,0.0013141195252432865,0.7085021022163854
220383902.0884485,0.00010395018478166265,0.7369433281018476,2.4191518655846643e-06,0.7377964089236796,1.8802554504241698e-05,0.7377600870404813,1.2279832649790351e-05,0.7374752526598723,2.443332663154863e-05,0.7373651398053953,0.0013438432127472495,0.7376043252579639
229445671.0929728,0.00010647216301945788,0.7672423097056406,2.4584440642601478e-06,0.7681326451246868,1.9783881172666572e-05,0.7680953478816906,1.2501998466370003e-05,0.7677981826547251,2.5096569651557816e-05,0.7676833848051529,0.0013742793956508287,0.7679024560490884
238880042.89068297,0.00010905713245293315,0.7987884221723695,2.498376322278729e-06,0.7997183626379551,2.0810938656855455e-05,0.799680076664354,1.272876138150273e-05,0.7993697785365173,2.5799231807944427e-05,0.7992499237896212,0.001405411714765596,0.7994464226360436
248702338.20332998,0.0001117038605034856,0.8316296336539909,2.539548879955244e-06,0.8325997742446382,2.18365577860524e-05,0.8325605164761234,1.2961679750065014e-05,0.8322368634069859,2.6497607813459246e-05,0.8321120118194059,0.0014373459805761977,0.8322853624454732
258928507.71175063,0.00011441553386360959,0.86582212285736,2.5816825931732043e-06,0.8668347297865063,2.2896169399209275e-05,0.8667944919112381,1.3199929744335257e-05,0.8664567070407156,2.7233411380531777e-05,0.86632650979552,0.0014700183158676404,0.8664742852529906
269575157.9585931,0.00011719322777754417,0.9014216244154103,2.624192805450962e-06,0.9024791468768892,2.3990633739580974e-05,0.90243792171939,1.3442588269030001e-05,0.9020851647405331,2.8003187493191894e-05,0.901949282028496,0.0015034429359761423,0.9020688726369162
280659578.3161132,0.00012003612455719557,0.9384829582926079,2.66833664115877e-06,0.9395862644473767,2.5077128505768588e-05,0.9395440651878981,1.3692081531287293e-05,0.9391760248303882,2.8774868961975088e-05,0.9390344468573685,0.0015377079558576495,0.9391248833101219
292199769.06283617,0.00012294638529426063,0.9770683831065675,2.7132706711797653e-06,0.9782195757778412,2.6180709585336358e-05,0.9781764002963581,1.3946802043566566e-05,0.9777923529480845,2.9571031735835174e-05,0.977644823428248,0.0015727746102813264,0.9777038049019944
304214470.6146767,0.0001259249148041446,1.0172410240736955,2.7590536070428844e-06,1.0184425542971587,2.730149166909638e-05,1.0183983968840171,1.420689347637759e-05,1.0179975021289664,3.04001171399989e-05,1.0178436848210968,0.0016086429143527753,1.0178684922147376
316723193.9579882,0.00012897189000563657,1.0590653168048993,2.8059599634867175e-06,1.060319279705647,2.842607636251404e-05,1.0602741380605847,1.4472887499914196e-05,1.0598556765330316,3.12531159771438e-05,1.0596953168717043,0.001645342367992314,1.0596835770818227
329746252.33396053,0.00013208766886473603,1.102608690778875,2.8537424623237364e-06,1.1039169960337292,2.9549390396762767e-05,1.103870869467519,1.4744287363512455e-05,1.1034341862610613,3.211748889142999e-05,1.1032671117660486,0.0016828949755709596,1.1032166565959691
343304794.22582114,0.000135272915948006,1.1479432137772625,2.90268775825704e-06,1.1493086349525148,3.0675672614707556e-05,1.149261511365864,1.502169196797506e-05,1.1488056626706253,3.302106454564748e-05,1.1486314668426203,0.0017212712714234051,1.1485391013435324
357420837.7024068,0.00013852723077261816,1.1951407117533903,2.952476985864109e-06,1.1965651101730552,3.179195899796005e-05,1.1965169862762737,1.530435692294498e-05,1.1960413390189015,3.392740628855718e-05,1.1958598899841484,0.0017605201355182815,1.1957234466305597
372117306.1738785,0.00014185083563479073,1.2442792502516606,3.003237769698048e-06,1.2457653937668531,3.290298212390923e-05,1.2457162543563511,1.5592589612426543e-05,1.2452198725179315,3.4862761234605915e-05,1.2450308094628382,0.0018006074549821586,1.24484705757014
387418065.6176431,0.00014524329464936513,1.295438560050048,3.0548229269778342e-06,1.296989285122858,3.400548477944324e-05,1.2969391124855874,1.588606650563494e-05,1.2964210401717051,3.582264818547391e-05,1.2962240141032013,0.0018415343681658046,1.295989629770571
403347963.3349353,0.00014870384910064172,1.3487017872702287,3.107425151277777e-06,1.3503200873706445,3.509390757535096e-05,1.3502688582856677,1.6185107539126833e-05,1.3497280912908691,3.681158105257625e-05,1.3495227087879413,0.0018832921997855106,1.3492341359502937
419932868.3009959,0.0001522312542767678,1.4041540803205355,3.1612006693873127e-06,1.405842316394628,3.6159093096904464e-05,1.4057900099772507,1.648975219776231e-05,1.4052257632966734,3.780975813075485e-05,1.405011783432329,0.0019258964261629756,1.4046661258463602
437199713.1743738,0.0001558243302305417,1.4618854162131092,3.2157912507964435e-06,1.4636460236373716,3.7203382522887114e-05,1.4635926171192832,1.6799171820380738e-05,1.4630040838898155,3.880834134235869e-05,1.4627812943474356,0.001969335157071252,1.4623755798833777
455176538.0335708,0.00015948171834520534,1.521991792405861,3.2707978441129187e-06,1.523828584702046,3.823320300157934e-05,1.5237740392797094,1.7112805804360573e-05,1.5231599504364681,3.9835577584068166e-05,1.5229278570203986,0.00201355037768292,1.5224575731628132
473892535.9120542,0.00016320103088138008,1.5845698478160375,3.3268814739996254e-06,1.586486246093499,3.92360982298043e-05,1.5864305186459762,1.7431649929986748e-05,1.5857897462039081,4.0889252939895734e-05,1.5855478928375164,0.0020585302270665043,1.5850088500741724
493378100.2055832,0.00016697982101161952,1.6497204984569327,3.383743206009793e-06,1.651719659544905,4.0212383923428565e-05,1.6516627081333262,1.7754840336669695e-05,1.6509942172584007,4.1950528980279233e-05,1.6507422563171674,0.0021042605458230024,1.6501305665086
513664874.0288369,0.00017081520094780475,1.7175498060846748,3.4413091218564396e-06,1.719635177399935,4.1161247275439865e-05,1.7195769531180383,1.8082094998026095e-05,1.718879616205188,4.302207116304979e-05,1.718617147235951,0.0021507014375238016,1.7179285659909687
534785801.6014837,0.00017470384176945501,1.7881680191626337,3.4994960145525504e-06,1.7903432514855597,4.208209513377807e-05,1.7902836996467606,1.8413037586957406e-05,1.7895563256381926,4.4102859055110995e-05,1.789282921383016,0.002197810926733359,1.7885129529841783
556775181.7471672,0.00017864195025266507,1.8616898986630095,3.5581742712901935e-06,1.8639588413735948,4.2974880033188255e-05,1.8638979019312043,1.874718005995199e-05,1.8631392376613964,4.51904011958624e-05,1.862854450928637,0.002245542126370427,1.8619983621827019
579668723.5922517,0.0001826250969141345,1.9382345591338352,3.6175682370163924e-06,1.9406010761838195,4.383493190441197e-05,1.9405386819649297,1.908470943635265e-05,1.9397474768953875,4.628773651780604e-05,1.9394508306540972,0.002293841667164463,1.938503793926581
603503604.5548016,0.00018664869369532696,2.017926596868307,3.6772003346079467e-06,2.0203948681812745,4.466747074073324e-05,2.020330949382426,1.942436699007647e-05,2.019505848305067,4.738480792947072e-05,2.0191968704403815,0.002342652821857465,2.0181537583350084
628318530.717959,0.00019070747138022096,2.1008959160768184,3.7368982621844986e-06,2.103470565209052,4.5472329277654996e-05,2.1034050433043228,1.9765602693160198e-05,2.102544546760745,4.8483864108511405e-05,2.1022226949179115,0.0023919061361330025,2.1010778823919023
