omega,Overhead_Yc_real_0_0,Overhead_Yc_imag_0_0,Overhead_Yc_real_0_1,Overhead_Yc_imag_0_1,Overhead_Yc_real_0_2,Overhead_Yc_imag_0_2,Overhead_Yc_real_0_3,Overhead_Yc_imag_0_3,Overhead_Yc_real_1_0,Overhead_Yc_imag_1_0,Overhead_Yc_real_1_1,Overhead_Yc_imag_1_1,Overhead_Yc_real_1_2,Overhead_Yc_imag_1_2,Overhead_Yc_real_1_3,Overhead_Yc_imag_1_3,Overhead_Yc_real_2_0,Overhead_Yc_imag_2_0,Overhead_Yc_real_2_1,Overhead_Yc_imag_2_1,Overhead_Yc_real_2_2,Overhead_Yc_imag_2_2,Overhead_Yc_real_2_3,Overhead_Yc_imag_2_3,Overhead_Yc_real_3_0,Overhead_Yc_imag_3_0,Overhead_Yc_real_3_1,Overhead_Yc_imag_3_1,Overhead_Yc_real_3_2,Overhead_Yc_imag_3_2,Overhead_Yc_real_3_3,Overhead_Yc_imag_3_3,Overhead_Zc_real_0_0,Overhead_Zc_imag_0_0,Overhead_Zc_real_0_1,Overhead_Zc_imag_0_1,Overhead_Zc_real_0_2,Overhead_Zc_imag_0_2,Overhead_Zc_real_0_3,Overhead_Zc_imag_0_3,Overhead_Zc_real_1_0,Overhead_Zc_imag_1_0,Overhead_Zc_real_1_1,Overhead_Zc_imag_1_1,Overhead_Zc_real_1_2,Overhead_Zc_imag_1_2,Overhead_Zc_real_1_3,Overhead_Zc_imag_1_3,Overhead_Zc_real_2_0,Overhead_Zc_imag_2_0,Overhead_Zc_real_2_1,Overhead_Zc_imag_2_1,Overhead_Zc_real_2_2,Overhead_Zc_imag_2_2,Overhead_Zc_real_2_3,Overhead_Zc_imag_2_3,Overhead_Zc_real_3_0,Overhead_Zc_imag_3_0,Overhead_Zc_real_3_1,Overhead_Zc_imag_3_1,Overhead_Zc_real_3_2,Overhead_Zc_imag_3_2,Overhead_Zc_real_3_3,Overhead_Zc_imag_3_3,Overhead_Alpha_0,Overhead_Alpha_1,Overhead_Alpha_2,Overhead_Alpha_3,Overhead_Beta_0,Overhead_Beta_1,Overhead_Beta_2,Overhead_Beta_3,Overhead_Tau_0,Overhead_Tau_1,Overhead_Tau_2,Overhead_Tau_3,Overhead_H_real_0,Overhead_H_imag_0,Overhead_H_real_1,Overhead_H_imag_1,Overhead_H_real_2,Overhead_H_imag_2,Overhead_H_real_3,Overhead_H_imag_3
1.8542994451403069e+03,2.3107449540579212e-03,7.8006585940669992e-05,-5.8412011784367583e-04,-9.6665370596426180e-06,-5.6329812580014477e-04,-8.2681833849831356e-06,-2.9513288876660857e-04,-9.0223573635251052e-06,-5.8412011784367572e-04,-9.6665370596426045e-06,2.3511839280287716e-03,8.1078955136002488e-05,-5.3012254235629936e-04,-5.3233797066408673e-06,-3.9625486842029045e-04,-1.9056380066554521e-05,-5.6329812580014477e-04,-8.2681833849831407e-06,-5.3012254235629936e-04,-5.3233797066408605e-06,2.4231124355413693e-03,8.7219185578426764e-05,-5.3290032966922258e-04,-3.2616807420989580e-05,-2.9513288876660841e-04,-9.0223573635250747e-06,-3.9625486842029040e-04,-1.9056380066554521e-05,-5.3290032966922215e-04,-3.2616807420989607e-05,2.1027734390562454e-03,1.4688114771044117e-04,5.6196039944304221e+02,-2.6543337172457857e+01,2.1742333896098725e+02,-1.6080048540313911e+01,2.1624460615652018e+02,-1.6089058975858638e+01,1.7409126643112941e+02,-1.5257697587349920e+01,2.1742333896098717e+02,-1.6080048540313907e+01,5.5891481434449963e+02,-2.6554034560810990e+01,2.1426665261195362e+02,-1.6094564226969940e+01,1.8963445531699122e+02,-1.5264213855747478e+01,2.1624460615652015e+02,-1.6089058975858659e+01,2.1426665261195365e+02,-1.6094564226969933e+01,5.5560309743834000e+02,-2.6570958462334115e+01,2.1109265723277340e+02,-1.5282189533418245e+01,1.7409126643112944e+02,-1.5257697587349922e+01,1.8963445531699128e+02,-1.5264213855747478e+01,2.1109265723277343e+02,-1.5282189533418245e+01,5.8658762423208066e+02,-4.4124813400140063e+01,1.9297024393549140e-07,1.9312846770608334e-07,5.5986746949516262e-07,3.9105085680531507e-07,6.3293359208725536e-06,6.3308859471806694e-06,8.2967125676907453e-06,6.3355528166651080e-06,5.4613279963689059e-05,5.4626654513843211e-05,7.1588977406509169e-05,5.4666923043258304e-05,9.9180966937035264e-01,-1.0078471293835874e-01,9.9180465872569412e-01,-1.0080905499810083e-01,9.8236257720707498e-01,-1.3117751694003413e-01,9.8866131464537432e-01,-1.0056414556885158e-01
1.9305447292914844e+03,2.3115354687338976e-03,7.6191380335861170e-05,-5.8396739350594605e-04,-9.0638319094783754e-06,-5.6314527019923108e-04,-7.7350366311523499e-06,-2.9493983072155305e-04,-8.1608983443649391e-06,-5.8396739350594605e-04,-9.0638319094783466e-06,2.3519877071203239e-03,7.9137380597722905e-05,-5.2994758245289875e-04,-4.8959765888854319e-06,-3.9616515271470495e-04,-1.7875019108003761e-05,-5.6314527019923118e-04,-7.7350366311523432e-06,-5.2994758245289886e-04,-4.8959765888854361e-06,2.4239535326047341e-03,8.5037632838219401e-05,-5.3295190395738945e-04,-3.1008475042476173e-05,-2.9493983072155321e-04,-8.1608983443649391e-06,-3.9616515271470473e-04,-1.7875019108003744e-05,-5.3295190395738934e-04,-3.1008475042476166e-05,2.1041594168671944e-03,1.4208110223011734e-04,5.6147414993050097e+02,-2.6267864172139916e+01,2.1699473824508047e+02,-1.6100666592591445e+01,2.1581585610203513e+02,-1.6110607464377118e+01,1.7366152977483307e+02,-1.5318765084783822e+01,2.1699473824508050e+02,-1.6100666592591441e+01,5.5842821344909271e+02,-2.6280757460056137e+01,2.1383768556377555e+02,-1.6117207987972456e+01,1.8920560381519354e+02,-1.5326271300457444e+01,2.1581585610203524e+02,-1.6110607464377118e+01,2.1383768556377549e+02,-1.6117207987972456e+01,5.5511611168464879e+02,-2.6299580925864067e+01,2.1066502978058713e+02,-1.5344730557116399e+01,1.7366152977483307e+02,-1.5318765084783818e+01,1.8920560381519354e+02,-1.5326271300457440e+01,2.1066502978058713e+02,-1.5344730557116396e+01,5.8607755861077396e+02,-4.3108287042394920e+01,1.9524903278124886e-07,1.9540420160438541e-07,5.8000047026400436e-07,3.9222865703481497e-07,6.5884642347911374e-06,6.5900893692640876e-06,8.6250989038584202e-06,6.5945042050968303e-06,5.4603981020085444e-05,5.4617449835996661e-05,7.1483234948087278e-05,5.4654039184200889e-05,9.9134714154116932e-01,-1.0489210590286541e-01,9.9134195257672197e-01,-1.0491762254660554e-01,9.8134362099398476e-01,-1.3629328272874036e-01,9.8821754748293322e-01,-1.0465754194633027e-01
2.0099250752421622e+03,2.3123301922513481e-03,7.4460228925506727e-05,-5.8381764560103025e-04,-8.4878870208562398e-06,-5.6299628806185937e-04,-7.2257489609507604e-06,-2.9473563308164957e-04,-7.3324335959937148e-06,-5.8381764560103014e-04,-8.4878870208562042e-06,2.3527940941668124e-03,7.7285208137533497e-05,-5.2977784918182679e-04,-4.4880243715977245e-06,-3.9605984034568246e-04,-1.6739333722465708e-05,-5.6299628806185927e-04,-7.2257489609507300e-06,-5.2977784918182636e-04,-4.4880243715977127e-06,2.4247941052766599e-03,8.2955387384831455e-05,-5.3298194855953243e-04,-2.9462811658193371e-05,-2.9473563308164962e-04,-7.3324335959937283e-06,-3.9605984034568235e-04,-1.6739333722465681e-05,-5.3298194855953265e-04,-2.9462811658193388e-05,2.1054784174335053e-03,1.3746944641040271e-04,5.6098582596754659e+02,-2.6004766254350820e+01,2.1656606642975993e+02,-1.6120210277592641e+01,2.1538702343966588e+02,-1.6131096872315307e+01,1.7323137924231924e+02,-1.5377138939678147e+01,2.1656606642975996e+02,-1.6120210277592637e+01,5.5793951547352287e+02,-2.6019868950140161e+01,2.1340862748512492e+02,-1.6138799005913484e+01,1.8877624542175707e+02,-1.5385657507821282e+01,2.1538702343966597e+02,-1.6131096872315297e+01,2.1340862748512487e+02,-1.6138799005913484e+01,5.5462701269416334e+02,-2.6040619707818568e+01,2.1023677773562434e+02,-1.5404647316621466e+01,1.7323137924231918e+02,-1.5377138939678154e+01,1.8877624542175715e+02,-1.5385657507821277e+01,2.1023677773562434e+02,-1.5404647316621462e+01,5.8557176870929709e+02,-4.2132986940925178e+01,1.9765683815416789e-07,1.9780971909586791e-07,6.0096631943356509e-07,3.9348183420677486e-07,6.8581605632328706e-06,6.8598646867497429e-06,8.9664312457802545e-06,6.8641213465061786e-06,5.4594357950634173e-05,5.4607923618631366e-05,7.1377237738675010e-05,5.4641808740490830e-05,9.9084711603720610e-01,-1.0916471336924660e-01,9.9084171549041078e-01,-1.0919146264959310e-01,9.8025576360095612e-01,-1.4160314336286087e-01,9.8773706914686843e-01,-1.0891741724966175e-01
2.0925693908008179e+03,2.3131304625050625e-03,7.2808898966553594e-05,-5.8367118686574349e-04,-7.9372151912122315e-06,-5.6285140074718723e-04,-6.7389372541634983e-06,-2.9452117840853280e-04,-6.5358310411986542e-06,-5.8367118686574349e-04,-7.9372151912121417e-06,2.3536045996004019e-03,7.5518011115759169e-05,-5.2961341486111688e-04,-4.0983042632087590e-06,-3.9594023994604953e-04,-1.5647740356588354e-05,-5.6285140074718691e-04,-6.7389372541634314e-06,-5.2961341486111612e-04,-4.0983042632087133e-06,2.4256359966725828e-03,8.0967656449003011e-05,-5.3299234185841358e-04,-2.7977630222662875e-05,-2.9452117840853258e-04,-6.5358310411986661e-06,-3.9594023994604942e-04,-1.5647740356588283e-05,-5.3299234185841347e-04,-2.7977630222662922e-05,2.1067358684721941e-03,1.3304013394159944e-04,5.6049534148135581e+02,-2.5753378406877495e+01,2.1613733339287839e+02,-1.6138715353340576e+01,2.1495811697733598e+02,-1.6150563317876113e+01,1.7280085438428412e+02,-1.5432914841224788e+01,2.1613733339287833e+02,-1.6138715353340551e+01,5.5744863244680801e+02,-2.5770705606858460e+01,2.1297948600216202e+02,-1.6159374243593334e+01,1.8834642485213155e+02,-1.5442467141515634e+01,2.1495811697733606e+02,-1.6150563317876092e+01,2.1297948600216191e+02,-1.6159374243593366e+01,5.5413570983979071e+02,-2.5793412326100796e+01,2.0980795267498550e+02,-1.5462031987877177e+01,1.7280085438428384e+02,-1.5432914841224827e+01,1.8834642485213166e+02,-1.5442467141515614e+01,2.0980795267498550e+02,-1.5462031987877161e+01,5.8506986217987446e+02,-4.1197385085294158e+01,2.0019665529039071e-07,2.0034819503722639e-07,6.2279863883562016e-07,3.9481532476238144e-07,7.1388523054638374e-06,7.1406394717596755e-06,9.3212188843738093e-06,7.1448383146777361e-06,5.4584396287909590e-05,5.4598061144549047e-05,7.1270994790240079e-05,5.4630165927780756e-05,9.9030661504373152e-01,-1.1360894232654056e-01,9.9030096490747443e-01,-1.1363698423311830e-01,9.7909407539777038e-01,-1.4711395563026772e-01,9.8721684503377516e-01,-1.1335027815887025e-01
2.1786118842210713e+03,2.3139374520864077e-03,7.1233245866254318e-05,-5.8352827598039125e-04,-7.4103629676014419e-06,-5.6271078274111651e-04,-6.2732509032914361e-06,-2.9429728559310402e-04,-5.7699809632602741e-06,-5.8352827598039125e-04,-7.4103629676015072e-06,2.3544205549424851e-03,7.3831452940390576e-05,-5.2945431689954876e-04,-3.7256289409541088e-06,-3.9580756400494716e-04,-1.4598680909776664e-05,-5.6271078274111694e-04,-6.2732509032914912e-06,-5.2945431689954930e-04,-3.7256289409541393e-06,2.4264808443887928e-03,7.9069739926503923e-05,-5.3298482276447658e-04,-2.6550773326125370e-05,-2.9429728559310413e-04,-5.7699809632602741e-06,-3.9580756400494732e-04,-1.4598680909776730e-05,-5.3298482276447668e-04,-2.6550773326125333e-05,2.1079368332799064e-03,1.2878721753913040e-04,5.6000262717299222e+02,-2.5513051101379009e+01,2.1570854674968524e+02,-1.6156215869874146e+01,2.1452914331717344e+02,-1.6169041208109064e+01,1.7236999046786718e+02,-1.5486184959893704e+01,2.1570854674968530e+02,-1.6156215869874160e+01,5.5695549323704608e+02,-2.5532619450653510e+01,2.1255026658595986e+02,-1.6178968922383465e+01,1.8791618210412091e+02,-1.5496791558576945e+01,2.1452914331717338e+02,-1.6169041208109071e+01,2.1255026658595989e+02,-1.6178968922383429e+01,5.5364212948553688e+02,-2.5557311709727475e+01,2.0937860090810582e+02,-1.5516973754904239e+01,1.7236999046786730e+02,-1.5486184959893675e+01,1.8791618210412079e+02,-1.5496791558576961e+01,2.0937860090810585e+02,-1.5516973754904253e+01,5.8457146998610642e+02,-4.0300007532569012e+01,2.0287124425089889e-07,2.0302259763961583e-07,6.4553224960894521e-07,3.9623416728310914e-07,7.4309840074990648e-06,7.4328584406695741e-06,9.6899908982849031e-06,7.4371065654213306e-06,5.4574082231491340e-05,5.4587848304716847e-05,7.1164513282727517e-05,5.4619047067800991e-05,9.8972242434883650e-01,-1.1823142412746136e-01,9.8971648127928535e-01,-1.1826082038379224e-01,9.7785326629745384e-01,-1.5283276003809543e-01,9.8665359514923245e-01,-1.1796285826492116e-01
2.2681922821459616e+03,2.3147521748969010e-03,6.9729172385031010e-05,-5.8338912172264034e-04,-6.9058919026411361e-06,-5.6257456543107808e-04,-5.8273527786018736e-06,-2.9406471430892312e-04,-5.0338008822499311e-06,-5.8338912172264056e-04,-6.9058919026411344e-06,2.3552431200726362e-03,7.2221246635201017e-05,-5.2930056105459473e-04,-3.3688233804732813e-06,-3.9566293467176351e-04,-1.3590628293632655e-05,-5.6257456543107797e-04,-5.8273527786018702e-06,-5.2930056105459473e-04,-3.3688233804732796e-06,2.4273300889706825e-03,7.7256990457872342e-05,-5.3296099832064259e-04,-2.5180119642136838e-05,-2.9406471430892318e-04,-5.0338008822499344e-06,-3.9566293467176346e-04,-1.3590628293632650e-05,-5.3296099832064237e-04,-2.5180119642136855e-05,2.1090860286577676e-03,1.2470487352702182e-04,5.5950763357013977e+02,-2.5283143004412569e+01,2.1527971579718454e+02,-1.6172744864610166e+01,2.1410011077596513e+02,-1.6186563939884234e+01,1.7193882268673994e+02,-1.5537037797224899e+01,2.1527971579718459e+02,-1.6172744864610163e+01,5.5646004656809407e+02,-2.5304970677637005e+01,2.1212097644854083e+02,-1.6197617239482131e+01,1.8748555677433512e+02,-1.5548718547750967e+01,2.1410011077596513e+02,-1.6186563939884238e+01,2.1212097644854083e+02,-1.6197617239482145e+01,5.5314621794107438e+02,-2.5331678956810492e+01,2.0894876793274472e+02,-1.5569558393809864e+01,1.7193882268673997e+02,-1.5537037797224906e+01,1.8748555677433509e+02,-1.5548718547750964e+01,2.0894876793274474e+02,-1.5569558393809858e+01,5.8407624649135118e+02,-3.9439434701185590e+01,2.0568292552972453e-07,2.0583548220267941e-07,6.6920337149376190e-07,3.9774388194862482e-07,7.7350192153856401e-06,7.7369853014957376e-06,1.0073297650787418e-05,7.7413967907395806e-06,5.4563410880262430e-05,5.4577279800463414e-05,7.1057803908984026e-05,5.4608398779421719e-05,9.8909107486383785e-01,-1.2303903836790733e-01,9.8908478962224056e-01,-1.2306985211620561e-01,9.7652765505626082e-01,-1.5876678999900856e-01,9.8604376605653632e-01,-1.2276214052051690e-01
2.3614560565136667e+03,2.3155754769556875e-03,6.8292676853742423e-05,-5.8325387368999876e-04,-6.4224007047524225e-06,-5.6244282747161826e-04,-5.3999414146608037e-06,-2.9382416910293726e-04,-4.3262309884168702e-06,-5.8325387368999876e-04,-6.4224007047523666e-06,2.3560732746736625e-03,7.0683203238488607e-05,-5.2915211132793436e-04,-3.0267466111029039e-06,-3.9550738963241560e-04,-1.2622082751420988e-05,-5.6244282747161805e-04,-5.3999414146607656e-06,-5.2915211132793403e-04,-3.0267466111028984e-06,2.4281849664593348e-03,7.5524862526316636e-05,-5.3292235196936762e-04,-2.3863581453534716e-05,-2.9382416910293710e-04,-4.3262309884168837e-06,-3.9550738963241560e-04,-1.2622082751420952e-05,-5.3292235196936762e-04,-2.3863581453534736e-05,2.1101878607034438e-03,1.2078738661146560e-04,5.5901032748770513e+02,-2.5063029504429597e+01,2.1485084538164756e+02,-1.6188333466959893e+01,2.1367102327199686e+02,-1.6203163004540691e+01,1.7150738020359134e+02,-1.5585558630154987e+01,2.1485084538164759e+02,-1.6188333466959886e+01,5.5596225750659551e+02,-2.5087136173274001e+01,2.1169161844956596e+02,-1.6215351458664117e+01,1.8705458201531724e+02,-1.5598332886337275e+01,2.1367102327199694e+02,-1.6203163004540684e+01,2.1169161844956596e+02,-1.6215351458664145e+01,5.5264793800205871e+02,-2.5115891830168923e+01,2.0851849228097623e+02,-1.5619868985366638e+01,1.7150738020359125e+02,-1.5585558630155003e+01,1.8705458201531727e+02,-1.5598332886337266e+01,2.0851849228097618e+02,-1.5619868985366633e+01,5.8358386400379584e+02,-3.8614296257137809e+01,2.0863345978559120e-07,2.0878887592196437e-07,6.9384932813747570e-07,3.9934986673195640e-07,8.0514391734763173e-06,8.0535014476585401e-06,1.0471709965239400e-05,8.0581975150919282e-06,5.4552370949391635e-05,5.4566343848368322e-05,7.0950869054573385e-05,5.4598161962758798e-05,9.8840882722751411e-01,-1.2803888599613616e-01,9.8840214404748694e-01,-1.2807118137687529e-01,9.7511115025190387e-01,-1.6492344439732454e-01,9.8538352294945530e-01,-1.2775532932405001e-01
2.4585546607931824e+03,2.3164081022435724e-03,6.6919632885251124e-05,-5.8312265330893792e-04,-5.9584322066521566e-06,-5.6231562497543097e-04,-4.9896597891071314e-06,-2.9357630284569122e-04,-3.6462329308384188e-06,-5.8312265330893781e-04,-5.9584322066521558e-06,2.3569118858943177e-03,6.9213007271023454e-05,-5.2900891822782947e-04,-2.6982051185615854e-06,-3.9534188951354432e-04,-1.1691560680010373e-05,-5.6231562497543119e-04,-4.9896597891071365e-06,-5.2900891822782979e-04,-2.6982051185615947e-06,2.4290465800536612e-03,7.3868678530658816e-05,-5.3287025623315130e-04,-2.2599080141432351e-05,-2.9357630284569122e-04,-3.6462329308384209e-06,-3.9534188951354448e-04,-1.1691560680010385e-05,-5.3287025623315130e-04,-2.2599080141432354e-05,2.1112464271589417e-03,1.1702914364192941e-04,5.5851068808414448e+02,-2.4852066608760982e+01,2.1442194205448573e+02,-1.6203013243242047e+01,2.1324188646874811e+02,-1.6218870349795555e+01,1.7107569226638546e+02,-1.5631830071609780e+01,2.1442194205448573e+02,-1.6203013243242054e+01,5.5546210350686761e+02,-2.4878473482958974e+01,2.1126219722549180e+02,-1.6232204315039024e+01,1.8662329076684193e+02,-1.5645716788053310e+01,2.1324188646874813e+02,-1.6218870349795559e+01,2.1126219722549189e+02,-1.6232204315039020e+01,5.5214726495204695e+02,-2.4909308781437367e+01,2.0808781189627425e+02,-1.5667986181276810e+01,1.7107569226638549e+02,-1.5631830071609777e+01,1.8662329076684193e+02,-1.5645716788053315e+01,2.0808781189627427e+02,-1.5667986181276808e+01,5.8309401533906487e+02,-3.7823271437285072e+01,2.1172305859991293e-07,2.1188327936047544e-07,7.1950879737986314e-07,4.0105759027088305e-07,8.3807464039665247e-06,8.3829095175548442e-06,1.0885822854048957e-05,8.3880187932597527e-06,5.4540964495051523e-05,5.4555041797445905e-05,7.0843723120067351e-05,5.4588292394872996e-05,9.8767165908957011e-01,-1.3323834079471014e-01,9.8766451523038523e-01,-1.3327218220272519e-01,9.7359720934961080e-01,-1.7131032833203580e-01,9.8466871767123454e-01,-1.3294990084631980e-01
2.5596457759335390e+03,2.3172505178225070e-03,6.5606283392102287e-05,-5.8299547749600931e-04,-5.5126782845807683e-06,-5.6219291654314985e-04,-4.5952946088626495e-06,-2.9332171791175460e-04,-2.9928054789934897e-06,-5.8299547749600931e-04,-5.5126782845807810e-06,2.3577595299351596e-03,6.7806723161221993e-05,-5.2887084797487627e-04,-2.3821392610434727e-06,-3.9516731097553556e-04,-1.0797638934327697e-05,-5.6219291654314974e-04,-4.5952946088626461e-06,-5.2887084797487627e-04,-2.3821392610434634e-06,2.4299157133794405e-03,7.2284161957962627e-05,-5.3280595500343302e-04,-2.1384628738542011e-05,-2.9332171791175449e-04,-2.9928054789935012e-06,-3.9516731097553550e-04,-1.0797638934327685e-05,-5.3280595500343302e-04,-2.1384628738542008e-05,2.1122655477344640e-03,1.1342470995495351e-04,5.5800872912819773e+02,-2.4649670111571812e+01,2.1399300883298815e+02,-1.6216811501462246e+01,2.1281270250469004e+02,-1.6233713651098224e+01,1.7064378367943439e+02,-1.5675930011351840e+01,2.1399300883298815e+02,-1.6216811501462249e+01,5.5495959660967674e+02,-2.4678399826533699e+01,2.1083271389331293e+02,-1.6248204209208634e+01,1.8619171117692477e+02,-1.5690947867110449e+01,2.1281270250469004e+02,-1.6233713651098224e+01,2.1083271389331284e+02,-1.6248204209208627e+01,5.5164420871373443e+02,-2.4711347885687523e+01,2.0765675950464333e+02,-1.5713986270813171e+01,1.7064378367943442e+02,-1.5675930011351838e+01,1.8619171117692477e+02,-1.5690947867110449e+01,2.0765675950464336e+02,-1.5713986270813169e+01,5.8260640839990231e+02,-3.7065089539248177e+01,2.1495272213812405e-07,2.1512002393219270e-07,7.4622194188730303e-07,4.0287310126899647e-07,8.7234632362794705e-06,8.7257319511050513e-06,1.1316253068017986e-05,8.7313902290241667e-06,5.4529190364071531e-05,5.4543371793998511e-05,7.0736369379959462e-05,5.4578740924976339e-05,9.8687520784799654e-01,-1.3864501314929889e-01,9.8686753278299522e-01,-1.3868046484824295e-01,9.7197881349494109e-01,-1.7793519568279920e-01,9.8389486111394242e-01,-1.3835356200126953e-01
2.6648935664259998e+03,2.3181030635492936e-03,6.4348829511044991e-05,-5.8287232182675775e-04,-5.0838100489069592e-06,-5.6207462460691943e-04,-4.2156112176794859e-06,-2.9306097211732342e-04,-2.3649697462024667e-06,-5.8287232182675775e-04,-5.0838100489069499e-06,2.3586166459440426e-03,6.6460373851343069e-05,-5.2873773935593882e-04,-2.0774687938674894e-06,-3.9498446229627323e-04,-9.9389164957587273e-06,-5.6207462460691954e-04,-4.2156112176795062e-06,-5.2873773935593893e-04,-2.0774687938674822e-06,2.4307929936256030e-03,7.0766993890000689e-05,-5.3273059200642417e-04,-2.0218262142302110e-05,-2.9306097211732348e-04,-2.3649697462024603e-06,-3.9498446229627328e-04,-9.9389164957587239e-06,-5.3273059200642406e-04,-2.0218262142302110e-05,2.1132487796365449e-03,1.0996876157797354e-04,5.5750447965985893e+02,-2.4455249698916194e+01,2.1356404845476720e+02,-1.6229755088232789e+01,2.1238347327075294e+02,-1.6247720138280307e+01,1.7021167771416205e+02,-1.5717933653007879e+01,2.1356404845476712e+02,-1.6229755088232785e+01,5.5445476415527673e+02,-2.4486326333255676e+01,2.1040316934784863e+02,-1.6263379098360836e+01,1.8575986956666199e+02,-1.5734101161842011e+01,2.1238347327075292e+02,-1.6247720138280311e+01,2.1040316934784860e+02,-1.6263379098360843e+01,5.5113879459692203e+02,-2.4521421144600058e+01,2.0722536563682556e+02,-1.5757943125996382e+01,1.7021167771416197e+02,-1.5717933653007881e+01,1.8575986956666199e+02,-1.5734101161842011e+01,2.0722536563682561e+02,-1.5757943125996384e+01,5.8212076727926399e+02,-3.6338524677535744e+01,2.1832212086150768e-07,2.1849913680002920e-07,7.7403029759363872e-07,4.0480243977576119e-07,9.0801341769193780e-06,9.0825133236377811e-06,1.1763642426322755e-05,9.0888635815280618e-06,5.4517054137195439e-05,5.4531338515368748e-05,7.0628816547293284e-05,5.4569465413765197e-05,9.8601477427037931e-01,-1.4426678262521997e-01,9.8600648922073053e-01,-1.4430390779567276e-01,9.7024842898300478e-01,-1.8480598050164246e-01,9.8305710188554418e-01,-1.4397428295053555e-01
2.7744689468950514e+03,2.3189659277516733e-03,6.3143519658944743e-05,-5.8275310900119087e-04,-4.6705145194195518e-06,-5.6196062374253225e-04,-3.8493891091673281e-06,-2.9279458271411153e-04,-1.7617723848578161e-06,-5.8275310900119087e-04,-4.6705145194195586e-06,2.3594835117943178e-03,6.5170032389198055e-05,-5.2860939216142050e-04,-1.7831257653401959e-06,-3.9479408768619534e-04,-9.1140235102078384e-06,-5.6196062374253236e-04,-3.8493891091673594e-06,-5.2860939216142040e-04,-1.7831257653401997e-06,2.4316788672363266e-03,6.9312910064029686e-05,-5.3264521554763724e-04,-1.9098053947616501e-05,-2.9279458271411158e-04,-1.7617723848578089e-06,-3.9479408768619523e-04,-9.1140235102078350e-06,-5.3264521554763724e-04,-1.9098053947616511e-05,2.1141994457957863e-03,1.0665610081173418e-04,5.5699798785319422e+02,-2.4268223004858861e+01,2.1313506298450622e+02,-1.6241869629992031e+01,2.1195420000308266e+02,-1.6260915831975549e+01,1.6977939600176987e+02,-1.5757913199150744e+01,2.1313506298450605e+02,-1.6241869629992028e+01,5.5394765262186911e+02,-2.4301672073164976e+01,2.0997356384181700e+02,-1.6277755721858963e+01,1.8532779035390297e+02,-1.5775248793418283e+01,2.1195420000308263e+02,-1.6260915831975545e+01,2.0997356384181700e+02,-1.6277755721858977e+01,5.5063106710730278e+02,-2.4338948509730098e+01,2.0679365859479941e+02,-1.5799927837265374e+01,1.6977939600176975e+02,-1.5757913199150746e+01,1.8532779035390291e+02,-1.5775248793418287e+01,2.0679365859479938e+02,-1.5799927837265374e+01,5.8163682942482887e+02,-3.5642393399924458e+01,2.2182996667470889e-07,2.2201971277120705e-07,8.0297683020049545e-07,4.0685177281761771e-07,9.4513262127215825e-06,9.4538206448740710e-06,1.2228657803177184e-05,9.4610129213759101e-06,5.4504563683359726e-05,5.4518948747746363e-05,7.0521072174838803e-05,5.4560425666836854e-05,9.8508528883414581e-01,-1.5011179183712148e-01,9.8507630631602328e-01,-1.5015065152354234e-01,9.6839797258853821e-01,-1.9193077349322521e-01,9.8215019645588852e-01,-1.4982028831945732e-01
