omega,Overhead_Tv_real_0_0,Overhead_Tv_imag_0_0,Overhead_Tv_real_0_1,Overhead_Tv_imag_0_1,Overhead_Tv_real_0_2,Overhead_Tv_imag_0_2,Overhead_Tv_real_0_3,Overhead_Tv_imag_0_3,Overhead_Tv_real_1_0,Overhead_Tv_imag_1_0,Overhead_Tv_real_1_1,Overhead_Tv_imag_1_1,Overhead_Tv_real_1_2,Overhead_Tv_imag_1_2,Overhead_Tv_real_1_3,Overhead_Tv_imag_1_3,Overhead_Tv_real_2_0,Overhead_Tv_imag_2_0,Overhead_Tv_real_2_1,Overhead_Tv_imag_2_1,Overhead_Tv_real_2_2,Overhead_Tv_imag_2_2,Overhead_Tv_real_2_3,Overhead_Tv_imag_2_3,Overhead_Tv_real_3_0,Overhead_Tv_imag_3_0,Overhead_Tv_real_3_1,Overhead_Tv_imag_3_1,Overhead_Tv_real_3_2,Overhead_Tv_imag_3_2,Overhead_Tv_real_3_3,Overhead_Tv_imag_3_3,Overhead_Ti_real_0_0,Overhead_Ti_imag_0_0,Overhead_Ti_real_0_1,Overhead_Ti_imag_0_1,Overhead_Ti_real_0_2,Overhead_Ti_imag_0_2,Overhead_Ti_real_0_3,Overhead_Ti_imag_0_3,Overhead_Ti_real_1_0,Overhead_Ti_imag_1_0,Overhead_Ti_real_1_1,Overhead_Ti_imag_1_1,Overhead_Ti_real_1_2,Overhead_Ti_imag_1_2,Overhead_Ti_real_1_3,Overhead_Ti_imag_1_3,Overhead_Ti_real_2_0,Overhead_Ti_imag_2_0,Overhead_Ti_real_2_1,Overhead_Ti_imag_2_1,Overhead_Ti_real_2_2,Overhead_Ti_imag_2_2,Overhead_Ti_real_2_3,Overhead_Ti_imag_2_3,Overhead_Ti_real_3_0,Overhead_Ti_imag_3_0,Overhead_Ti_real_3_1,Overhead_Ti_imag_3_1,Overhead_Ti_real_3_2,Overhead_Ti_imag_3_2,Overhead_Ti_real_3_3,Overhead_Ti_imag_3_3,Overhead_Tau_0,Overhead_Tau_1,Overhead_Tau_2,Overhead_Tau_3,Overhead_H_real_0,Overhead_H_imag_0,Overhead_H_real_1,Overhead_H_imag_1,Overhead_H_real_2,Overhead_H_imag_2,Overhead_H_real_3,Overhead_H_imag_3
3.6998138035561561e+02,-7.2755909945529218e-01,-2.3351603080847314e-02,-4.3074980911264205e-01,6.7565835888580145e-02,4.9443154710063481e-01,5.6838696776006364e-04,-2.0657145749145564e-01,1.8797803213971773e-01,-7.0079944280005343e-02,8.1879783381723192e-02,8.1245816978899543e-01,1.4690583718513506e-02,5.0177648059020885e-01,1.9963039650733733e-03,-2.3700929425898454e-01,1.9507021563662980e-01,6.6606389211946215e-01,-4.9786080232023841e-02,-3.8049674944459966e-01,-6.8112035766917572e-02,5.0984807477267835e-01,4.5762529392142995e-03,-2.7735348691172795e-01,2.0231871396597045e-01,1.1110609703620096e-01,5.7127005539244248e-03,-5.8037297111401560e-03,-1.1604302238603426e-02,4.7562824088605599e-01,-1.3253405409997854e-01,8.3903331917311608e-01,-7.7019272805434746e-02,-7.2380717230648628e-01,5.8466273124840026e-02,-4.3766089936404451e-01,-7.4060089591971121e-02,5.0684322293596107e-01,-9.0831532328633335e-02,-2.1176011474835660e-01,-1.6261885277858462e-02,-5.1640862598106088e-02,-7.9782779462893916e-02,8.2833139275906520e-01,2.2949389977241011e-03,5.1570840411852725e-01,-1.0903112926047712e-01,-2.9584644011807815e-01,6.2759035465748264e-03,7.1192895221081587e-01,2.2801219411201952e-02,-3.8875974137799668e-01,6.4771083926627421e-02,5.1642754666789814e-01,-1.3424123335473362e-01,-4.0655320682201307e-01,3.9495451109683416e-02,4.1861752348577731e-02,-6.9471056006618209e-03,-1.4007498394998886e-03,4.7392275423668835e-03,5.3861241688716888e-01,2.1100150667712930e-01,8.8825170458463054e-01,-2.8497139287593182e-01,5.5139230801208090e-05,5.5150652002328076e-05,7.5345394315494852e-05,5.7597646121815384e-05,9.9722041323373412e-01,-2.0346606489904440e-02,9.9721563036383909e-01,-2.0350724524094498e-02,9.9694978973886472e-01,-2.7798565198199111e-02,9.9395748895151148e-01,-2.1184497219375358e-02
3.8519431457170947e+02,-7.2957659047884293e-01,-2.4403376198891727e-02,-4.2739820709559029e-01,6.8152963433711494e-02,4.9373491590807483e-01,-4.9765218055450311e-04,-2.1071138920873569e-01,1.8632566382193338e-01,-6.6495895428530294e-02,8.2192445013075918e-02,8.1265448003297958e-01,1.5143200158285686e-02,5.0100635246821323e-01,9.5437788665875961e-04,-2.4140284285407695e-01,1.9326871866932385e-01,6.6411430108586278e-01,-5.0280603783554922e-02,-3.8355376212671588e-01,-6.8971975525516677e-02,5.0897078508837490e-01,3.5337772741665038e-03,-2.8206387857702830e-01,2.0027986826941213e-01,1.1105916576276875e-01,5.9236311302546547e-03,-6.2860786235205517e-03,-1.1797842347688896e-02,4.7877736058488884e-01,-1.3009919462074720e-01,8.3603486474797650e-01,-8.1418517542578506e-02,-7.2617209723055032e-01,5.8206454921873735e-02,-4.3437262295104151e-01,-7.5388268785779075e-02,5.0409370455180813e-01,-8.9766110472632443e-02,-2.1226105892372582e-01,-1.3680524691083905e-02,-4.7779412676709015e-02,-8.0584776485789544e-02,8.2877827222254696e-01,3.3613080391869041e-03,5.1236445881847781e-01,-1.0762186375370211e-01,-2.9605132504095139e-01,9.4287370557041839e-03,7.1024789135526989e-01,2.4445399055498491e-02,-3.9225745365939602e-01,6.4924689363811891e-02,5.1230030124431192e-01,-1.3225116768145490e-01,-4.0629262205034616e-01,4.3391761635710721e-02,4.1909447021751998e-02,-7.1720477211246981e-03,-1.5684336835839457e-03,4.8416018916191241e-03,5.4409520592107319e-01,2.0221092741094471e-01,8.8277093622124470e-01,-2.8513230325389460e-01,5.5105795693832941e-05,5.5117222465879392e-05,7.5274164917723925e-05,5.7386092626131702e-05,9.9719974924548027e-01,-2.1170179435161435e-02,9.9719497821868319e-01,-2.1174469307885628e-02,9.9684952804227267e-01,-2.8911934597176444e-02,9.9392635449108102e-01,-2.1974119045885879e-02
4.0103277585416777e+02,-7.3162550897638134e-01,-2.5358851527789689e-02,-4.2398046077474938e-01,6.8572935486458236e-02,4.9308156340976034e-01,-1.5539153211643134e-03,-2.1465088946675129e-01,1.8458160051907946e-01,-6.2841902045775180e-02,8.2321347994029015e-02,8.1285735220205246e-01,1.5591463333011257e-02,5.0028510443622243e-01,-8.3060024128521481e-05,-2.4559314429658069e-01,1.9136272911959135e-01,6.6213619831496562e-01,-5.0678562364250293e-02,-3.8667021885539216e-01,-6.9678237298095608e-02,5.0815017005282070e-01,2.4899775614869168e-03,-2.8656899155122673e-01,1.9811811277427518e-01,1.1101635702822825e-01,6.1514994786641634e-03,-6.7786481395784443e-03,-1.1970282743469982e-02,4.8173825943881260e-01,-1.2762608915393256e-01,8.3317897544189923e-01,-8.5785564828984640e-02,-7.2851768519710669e-01,5.7802428428218047e-02,-4.3097428197441062e-01,-7.6553067756178400e-02,5.0149093088510233e-01,-8.8591074723208055e-02,-2.1264551268710585e-01,-1.1212757965947770e-02,-4.3826577733369058e-02,-8.1179270678962162e-02,8.2915395982706164e-01,4.4730417116172413e-03,5.0921610148294283e-01,-1.0608793646162758e-01,-2.9614503713306728e-01,1.2446388405381897e-02,7.0846275314115570e-01,2.6023509315023272e-02,-3.9578700610787726e-01,6.4877885905746349e-02,5.0843475292255902e-01,-1.3012330039149766e-01,-4.0593209781640677e-01,4.7127314026863862e-02,4.1956663396138218e-02,-7.4052578508024850e-03,-1.7407034483375322e-03,4.9381335028572731e-03,5.4903723677612659e-01,1.9357391954967329e-01,8.7759903339306411e-01,-2.8502190100137986e-01,5.5074758873122187e-05,5.5086194970379570e-05,7.5201036592624398e-05,5.7187851542648670e-05,9.9717758387598254e-01,-2.2028027401384050e-02,9.9717282599561785e-01,-2.2032497813877387e-02,9.9674449269466669e-01,-3.0069017175512115e-02,9.9389443730560134e-01,-2.2798173886161972e-02
4.1752248469222599e+02,-7.3369902731230840e-01,-2.6214176014501309e-02,-4.2050938956472922e-01,6.8819092522377473e-02,4.9246954735955473e-01,-2.5978274842358359e-03,-2.1839208377339284e-01,1.8276256061811968e-01,-5.9132924519351940e-02,8.2258864731668713e-02,8.1306613529764882e-01,1.6034325645140013e-02,4.9961074339187511e-01,-1.1127562936921118e-03,-2.4958249748943331e-01,1.8936939959957005e-01,6.6013607094069859e-01,-5.0977428964612471e-02,-3.8983432607312379e-01,-7.0224195886950141e-02,5.0738411329139399e-01,1.4489566092439621e-03,-2.9087137058179979e-01,1.9585096731837739e-01,1.1097784587115342e-01,6.3967188958652700e-03,-7.2797006061632325e-03,-1.2120738912114869e-02,4.8451732477407966e-01,-1.2512828287284089e-01,8.3046191832408245e-01,-9.0109922946728316e-02,-7.3083050787166226e-01,5.7257240050083279e-02,-4.2747863501245859e-01,-7.7541493201515266e-02,4.9903528009394205e-01,-8.7324586930201106e-02,-2.1292788599449505e-01,-8.8608054052709759e-03,-3.9799830673287240e-02,-8.1555642016029606e-02,8.2945274336265529e-01,5.6212911205119204e-03,5.0626154014727887e-01,-1.0445195875896146e-01,-2.9614384280030309e-01,1.5329140700983013e-02,7.0657713480158324e-01,2.7523264542753483e-02,-3.9933082964528527e-01,6.4627086247187049e-02,5.0482575116148465e-01,-1.2788577290065778e-01,-4.0548996152653849e-01,5.0706136781519043e-02,4.2003373654358155e-02,-7.6475916538526530e-03,-1.9169407622456592e-03,5.0285038239139910e-03,5.5348219417593592e-01,1.8511757213271038e-01,8.7273589881381208e-01,-2.8467756195946603e-01,5.5045975948610561e-05,5.5057424773738764e-05,7.5126056558349731e-05,5.7002265874415712e-05,9.9715378815418154e-01,-2.2921554335088398e-02,9.9714904465758014e-01,-2.2926214329525400e-02,9.9663434650119143e-01,-3.1271504406067643e-02,9.9386159143996800e-01,-2.3658102260462419e-02
4.3469021915296497e+02,-7.3578913319799266e-01,-2.6964719275600145e-02,-4.1700023113725393e-01,6.8883874498409881e-02,4.9189693069983603e-01,-3.6270883976848370e-03,-2.2193796587202311e-01,1.8088406297752357e-01,-5.5386423752443570e-02,8.1996488333548778e-02,8.1328027413091697e-01,1.6470431008223374e-02,4.9898121660136907e-01,-2.1318139227942262e-03,-2.5337414047160017e-01,1.8730471639950386e-01,6.5812190748955357e-01,-5.1174258420020463e-02,-3.9303231408979661e-01,-7.0602278443861771e-02,5.0667036742231808e-01,4.1436063769417081e-04,-2.9497460453267743e-01,1.9349482342143931e-01,1.1094401517668090e-01,6.6596547181405940e-03,-7.7872109186535787e-03,-1.2248158366539601e-02,4.8712138215647749e-01,-1.2261802793068510e-01,8.2787966101849231e-01,-9.4382127979371594e-02,-7.3309593152463493e-01,5.6574737896238736e-02,-4.2390135822172964e-01,-7.8339271097216528e-02,4.9672546732894485e-01,-8.5983471650819598e-02,-2.1312122830124716e-01,-6.6254827920616127e-03,-3.5719685503980275e-02,-8.1702539019022968e-02,8.2966926974327337e-01,6.7958656957081975e-03,5.0349710804595260e-01,-1.0273456340638909e-01,-2.9606232611695532e-01,1.8078593195629392e-02,7.0459651546038637e-01,2.8930784170507009e-02,-4.0286897611395128e-01,6.4168869781119520e-02,5.0146608237573320e-01,-1.2556391326037400e-01,-4.0498244999945709e-01,5.4133425558173492e-02,4.2049649047036342e-02,-7.8999101722630367e-03,-2.0964246707250271e-03,5.1123324617270757e-03,5.5747176862267622e-01,1.7686311880301903e-01,8.6817787287926684e-01,-2.8413356422681385e-01,5.5019259652141371e-05,5.5030724501056696e-05,7.5049265181878036e-05,5.6828691833188454e-05,9.9712820232724986e-01,-2.3852199084829565e-02,9.9712347434876547e-01,-2.3857058153505493e-02,9.9651873660646428e-01,-3.2521149576208434e-02,9.9382765037680698e-01,-2.4555396750361565e-02
4.5256385836690953e+02,-7.3788756349752271e-01,-2.7607827159618566e-02,-4.1346841830336595e-01,6.8762994575782860e-02,4.9136165409960475e-01,-4.6398070655884957e-03,-2.2529278962667881e-01,1.7896039230884858e-01,-5.1620077808029047e-02,8.1529253723811160e-02,8.1349900512862361e-01,1.6898693169698387e-02,4.9839432832195002e-01,-3.1377865802519264e-03,-2.5697265170805084e-01,1.8518335121748961e-01,6.5610163043513037e-01,-5.1267925667130107e-02,-3.9625006298574461e-01,-7.0807923146653490e-02,5.0600651379913453e-01,-6.1067365127035617e-04,-2.9888370592768404e-01,1.9106465780377452e-01,1.1091517949120999e-01,6.9406891683344600e-03,-8.2990910739107436e-03,-1.2351969777243468e-02,4.8955797031062909e-01,-1.2010609326199359e-01,8.2542748554092527e-01,-9.8594181449671220e-02,-7.3530079305081031e-01,5.5761622184010796e-02,-4.2025964411585071e-01,-7.8935708580037345e-02,4.9455844500592427e-01,-8.4582946493431413e-02,-2.1323743485312929e-01,-4.5062971943480024e-03,-3.1607388080814071e-02,-8.1612956394126093e-02,8.2980022935574160e-01,7.9858515961351295e-03,5.0091727049751400e-01,-1.0095425690906726e-01,-2.9591354517343504e-01,2.0697693464218112e-02,7.0252844292233341e-01,3.0233862945425315e-02,-4.0638206619171113e-01,6.3503830092492247e-02,4.9834657766422391e-01,-1.2318021563838723e-01,-4.0442376933215635e-01,5.7415711774709999e-02,4.2095616241051216e-02,-8.1631690702454671e-03,-2.2783964881672178e-03,5.1894350263077295e-03,5.6104605984875566e-01,1.6882583327877040e-01,8.6391789627303506e-01,-2.8342109071529947e-01,5.4994468120856459e-05,5.5005952023082248e-05,7.4970724801116622e-05,5.6666490677541481e-05,9.9710066881509929e-01,-2.4821473984181889e-02,9.9709595740809454e-01,-2.4826542018272651e-02,9.9639728322590626e-01,-3.3819782303304242e-02,9.9379244333328010e-01,-2.5491600248243148e-02
4.7117242780167385e+02,-7.3998542442354531e-01,-2.8141331358321166e-02,-4.0993061698648775e-01,6.8453205919832588e-02,4.9086166958453281e-01,-5.6343760157720538e-03,-2.2846147682948578e-01,1.7700462169474945e-01,-4.7852822336740215e-02,8.0853385315316481e-02,8.1372155587312534e-01,1.7317981786377279e-02,4.9784786198768177e-01,-4.1285730640991183e-03,-2.6038334205461033e-01,1.8301874868717696e-01,6.5408386315047562e-01,-5.1257911597355529e-02,-3.9947240169607795e-01,-7.0837465305959357e-02,5.0539007759521348e-01,-1.6234325247844947e-03,-3.0260450531400235e-01,1.8857419855058707e-01,1.1089175269326837e-01,7.2401821103045142e-03,-8.8130978497725776e-03,-1.2431732346129870e-02,4.9183487078782301e-01,-1.1760199892269561e-01,8.2310043223812279e-01,-1.0273915401213002e-01,-7.3743232460547881e-01,5.4826101498034061e-02,-4.1657272155055075e-01,-7.9321362652695265e-02,4.9253005069748845e-01,-8.3136735343132373e-02,-2.1328712627982732e-01,-2.5018663291040827e-03,-2.7485795806938624e-02,-8.1281655157605659e-02,8.2984364445628189e-01,9.1796251772940166e-03,4.9851533233661555e-01,-9.9127541293516239e-02,-2.9570902668059990e-01,2.3190179797704769e-02,7.0038241289344327e-01,3.1420562406366800e-02,-4.0985011194874188e-01,6.2634440875841704e-02,4.9545691132051362e-01,-1.2075450690229139e-01,-4.0382626933042798e-01,6.0560153785432738e-02,4.2141503193648178e-02,-8.4383492937894853e-03,-2.4620416359453744e-03,5.2596861454647535e-03,5.6424268069310535e-01,1.6101651399499109e-01,8.5994665403557358e-01,-2.8256816426319148e-01,5.4971452078660774e-05,5.4982957880212720e-05,7.4890498418131010e-05,5.6515040246053062e-05,9.9707101054798819e-01,-2.5830945288956523e-02,9.9706631667025603e-01,-2.5836232626409845e-02,9.9626958437407154e-01,-3.5169303198033644e-02,9.9375578381219365e-01,-2.6468311917904982e-02
4.9054614639717357e+02,-7.4207350631021030e-01,-2.8564124445629918e-02,-4.0640406405545915e-01,6.7953184710887488e-02,4.9039493485016744e-01,-6.6094685608470496e-03,-2.3144954507949600e-01,1.7502865499361608e-01,-4.4104152372922721e-02,7.9967233510604155e-02,8.1394709983899416e-01,1.7727245486326093e-02,4.9733958831221781e-01,-5.1024039721906042e-03,-2.6361217885699328e-01,1.8082314790885709e-01,6.5207749741783305e-01,-5.1144766233360645e-02,-4.0268363539064989e-01,-7.0688976618145882e-02,5.0481855082547655e-01,-2.6215999847872887e-03,-3.0614356510138568e-01,1.8603592115262840e-01,1.1087419412613754e-01,7.5584826759116826e-03,-9.3269094685468380e-03,-1.2487272361388238e-02,4.9396004985359482e-01,-1.1511407070554482e-01,8.2089330200301713e-01,-1.0681117294885478e-01,-7.3947893046239876e-01,5.3778106728110994e-02,-4.1286127053459515e-01,-7.9489209899672245e-02,4.9063521911367963e-01,-8.1657077719460444e-02,-2.1327974857487775e-01,-6.1012006283177322e-04,-2.3378544332556886e-02,-8.0706268968649464e-02,8.2979926514378222e-01,1.0365242534563373e-02,4.9628370710441100e-01,-9.7268992425212253e-02,-2.9545889605997527e-01,2.5560389216468624e-02,6.9816976813881260e-01,3.2480129662218145e-02,-4.1325344874549097e-01,6.1565752307151091e-02,4.9278593207719551e-01,-1.1830411351707910e-01,-4.0320061001762036e-01,6.3574356872076104e-02,4.2187636552554870e-02,-8.7264617067149882e-03,-2.6465181289996057e-03,5.3230738532741529e-03,5.6709675650956626e-01,1.5344210000309730e-01,8.5625308902383612e-01,-2.8159977692427224e-01,5.4950068843113353e-05,5.4961599212852993e-05,7.4808649949586738e-05,5.6373733737190334e-05,9.9703903594468257e-01,-2.6882241323472878e-02,9.9703436045565574e-01,-2.6887758767287977e-02,9.9613521224640489e-01,-3.6571686687911116e-02,9.9371747150255085e-01,-2.7487188516401466e-02
5.1071647563894692e+02,-7.4414259557361639e-01,-2.8876270911239128e-02,-4.0290602021961069e-01,6.7263662867604296e-02,4.8995941562864137e-01,-7.5640016186710388e-03,-2.3426296508285316e-01,1.7304333928225876e-01,-4.0393542653025812e-02,7.8871411253618878e-02,8.1417477724315923e-01,1.8125563170240888e-02,4.9686727793130436e-01,-6.0577991543654050e-03,-2.6666564622281530e-01,1.7860768909679492e-01,6.5009137012510543e-01,-5.0930156462939885e-02,-4.0586802918319953e-01,-7.0362413240704913e-02,5.0428941657895476e-01,-3.6032079716522628e-03,-3.0950804208070215e-01,1.8346114639345087e-01,1.1086299784133946e-01,7.8959477694184356e-03,-9.8382008239317163e-03,-1.2518709345610383e-02,4.9594157179047904e-01,-1.1264957476907692e-01,8.1880068471216538e-01,-1.1080528329897640e-01,-7.4143064677464721e-01,5.2629009410460711e-02,-4.0914676041195963e-01,-7.9435000617944299e-02,4.8886820732389719e-01,-8.0154826597044468e-02,-2.1322367539537948e-01,1.1714807506166339e-03,-1.9309279783984563e-02,-7.9887489853954025e-02,8.2966864190189860e-01,1.1530860454663564e-02,4.9421418758107999e-01,-9.5391420305657601e-02,-2.9517203173952622e-01,2.7813041391113166e-02,6.9590335683260884e-01,3.3403453011769321e-02,-4.1657342062759112e-01,6.0305306539268529e-02,4.9032198244490049e-01,-1.1584410757726284e-01,-4.0255598279090993e-01,6.6466166448751723e-02,4.2234449919875676e-02,-9.0285431851641861e-03,-2.8309884988492601e-03,5.3797112777778863e-03,5.6964096814764675e-01,1.4610642418905267e-01,8.5282492424488443e-01,-2.8053810254644068e-01,5.4930188556602086e-05,5.4941745986172684e-05,7.4725237919457559e-05,5.6241983557671152e-05,9.9700453750574913e-01,-2.7977058164397533e-02,9.9699988117128169e-01,-2.7982816998620746e-02,9.9599371009939708e-01,-3.8028980643712788e-02,9.9367729167501007e-01,-2.8549948156800911e-02
5.3171617064928171e+02,-7.4618290062435977e-01,-2.9079190151152099e-02,-3.9945460001900734e-01,6.6387963562368729e-02,4.8955321572566035e-01,-8.4972316310062829e-03,-2.3690799962590597e-01,1.7105795345515790e-01,-3.6741244490971804e-02,7.7569359502474108e-02,8.1440359489291858e-01,1.8512043332691408e-02,4.9642881272939787e-01,-6.9936655287092184e-03,-2.6955053305643256e-01,1.7638190757512781e-01,6.4813477691968224e-01,-5.0617227490108795e-02,-4.0900905533133969e-01,-6.9860002627522094e-02,5.0380024354739072e-01,-4.5667398595766046e-03,-3.1270542094895848e-01,1.8085955009682220e-01,1.1085870636757685e-01,8.2528411226986190e-03,-1.0344517165593758e-02,-1.2526505869342078e-02,4.9778732212786964e-01,-1.1021438190743021e-01,8.1681739280153332e-01,-1.1471790944291241e-01,-7.4327879601108193e-01,5.1391906432093487e-02,-4.0545223467149000e-01,-7.9157743399155239e-02,4.8722293761256347e-01,-7.8639215543148303e-02,-2.1312605535909743e-01,2.8459900857380482e-03,-1.5302445418101331e-02,-7.8829618090844031e-02,8.2945522834513519e-01,1.2664706827844582e-02,4.9229828819578125e-01,-9.3505609533462597e-02,-2.9485587163809168e-01,2.9953206369076051e-02,6.9359810277252010e-01,3.4183301580013550e-02,-4.1979177663000677e-01,5.8863632499983609e-02,4.8805326107451391e-01,-1.1338701031172278e-01,-4.0189988635632723e-01,6.9243531479434656e-02,4.2282463584121674e-02,-9.3455984204073375e-03,-3.0145737010123350e-03,5.4298457961091361e-03,5.7190480977726399e-01,1.3900996828248832e-01,8.4964899870413180e-01,-2.7940219107626729e-01,5.4911685405402847e-05,5.4923272195389955e-05,7.4640380146733703e-05,5.6119226081892630e-05,9.9696730016696256e-01,-2.9117158542202468e-02,9.9696266361990893e-01,-2.9123170539606398e-02,9.9584459724460950e-01,-3.9543343292437111e-02,9.9363501394962328e-01,-2.9658375077231083e-02
5.5357933337910868e+02,-7.4818612541283891e-01,-2.9175180163426715e-02,-3.9606553082154611e-01,6.5330547577365811e-02,4.8917434329465370e-01,-9.4084821199693566e-03,-2.3939116419986736e-01,1.6908144719482110e-01,-3.3164981799968941e-02,7.6065779967889532e-02,8.1463274548137043e-01,1.8886121102211217e-02,4.9602200887353237e-01,-7.9090114321740332e-03,-2.7227398891492161e-01,1.7415494400503828e-01,6.4621558847820293e-01,-5.0209604653061818e-02,-4.1209235014238305e-01,-6.9185213498123982e-02,5.0334856517684567e-01,-5.5108205526420359e-03,-3.1574366823247924e-01,1.7824031059316345e-01,1.1086185363525214e-01,8.6295955379547609e-03,-1.0843754685290752e-02,-1.2511332429356918e-02,4.9950532205218046e-01,-1.0781392586520669e-01,8.1493773846842699e-01,-1.1854566726461574e-01,-7.4501756904204708e-01,5.0079682449083798e-02,-4.0179857412364955e-01,-7.8658841950708491e-02,4.8569287725225530e-01,-7.7118614356315923e-02,-2.1299340303095088e-01,4.4164099704744539e-03,-1.1379423757794235e-02,-7.7538953727986595e-02,8.2916388792245788e-01,1.3756397338200374e-02,4.9052721388725834e-01,-9.1621268400625316e-02,-2.9451719580265978e-01,3.1985906463609999e-02,6.9126845766021472e-01,3.4814659922681852e-02,-4.2289361408890208e-01,5.7252128483318801e-02,4.8596784508018259e-01,-1.1094400703868690e-01,-4.0123910935668294e-01,7.1914351266154544e-02,4.2332310692057597e-02,-9.6786993984433120e-03,-3.1965420306303760e-03,5.4738263322830077e-03,5.7391626863350509e-01,1.3215205376816788e-01,8.4671181634678527e-01,-2.7820920256671461e-01,5.4894451016750368e-05,5.4906069311398098e-05,7.4554095925530653e-05,5.6004901705748867e-05,9.9692708214430215e-01,-3.0304381277478882e-02,9.9692246596603551e-01,-3.0310658736019833e-02,9.9568735489668259e-01,-4.1116965048044150e-02,9.9359040043220803e-01,-3.0814311829920258e-02
5.7634146798704728e+02,-7.5014347721521346e-01,-2.9167808963582946e-02,-3.9275521836029048e-01,6.4098382056122311e-02,4.8882099333301876e-01,-1.0297391645555015e-02,-2.4171901973998353e-01,1.6712120708816297e-01,-2.9683044874522717e-02,7.4368096326231467e-02,8.1486129192347301e-01,1.9247229930996701e-02,4.9564484433565886e-01,-8.8032017388020509e-03,-2.7484320861436740e-01,1.7193435076264399e-01,6.4434205098773034e-01,-4.9712346974048881e-02,-4.1510292440613700e-01,-6.8343682465198674e-02,5.0293205490306991e-01,-6.4344883109396581e-03,-3.1863080862452625e-01,1.7561099327803292e-01,1.1087304165622985e-01,9.0265236206743885e-03,-1.1333705384437988e-02,-1.2474184228532265e-02,5.0110322395555085e-01,-1.0545234268308229e-01,8.1315644657046204e-01,-1.2228649794562996e-01,-7.4664241755958105e-01,4.8706374261160743e-02,-3.9820770156382451e-01,-7.7942938433149922e-02,4.8427151755739301e-01,-7.5599915760319630e-02,-2.1283112001210647e-01,5.8860659425464951e-03,-7.5619362225398997e-03,-7.6025141390729828e-02,8.2880110158088671e-01,1.4796097511835981e-02,4.8889227692831411e-01,-8.9746292934956992e-02,-2.9416151561699228e-01,3.3916302514749377e-02,6.8893049224938463e-01,3.5294656629772748e-02,-4.2586466262222350e-01,5.5484697925221524e-02,4.8405408471135730e-01,-1.0852404126449422e-01,-4.0057900623505205e-01,7.4486400149456775e-02,4.2384713332705715e-02,-1.0028845744477786e-02,-3.3761366971834014e-03,5.5121219406425049e-03,5.7570015708071887e-01,1.2552944775282951e-01,8.4399963870094852e-01,-2.7697351436637546e-01,5.4878421816728552e-05,5.4890073605618546e-05,7.4466536496827773e-05,5.5898528563154073e-05,9.9688363047780393e-01,-3.1540661643403238e-02,9.9687903513688092e-01,-3.1547217403624581e-02,9.9552143344234967e-01,-4.2752193768725466e-02,9.9354319011504710e-01,-3.2019701933813177e-02
