omega,Overhead_R_0_0,Overhead_R_0_1,Overhead_R_0_2,Overhead_R_0_3,Overhead_R_1_0,Overhead_R_1_1,Overhead_R_1_2,Overhead_R_1_3,Overhead_R_2_0,Overhead_R_2_1,Overhead_R_2_2,Overhead_R_2_3,Overhead_R_3_0,Overhead_R_3_1,Overhead_R_3_2,Overhead_R_3_3,Overhead_L_0_0,Overhead_L_0_1,Overhead_L_0_2,Overhead_L_0_3,Overhead_L_1_0,Overhead_L_1_1,Overhead_L_1_2,Overhead_L_1_3,Overhead_L_2_0,Overhead_L_2_1,Overhead_L_2_2,Overhead_L_2_3,Overhead_L_3_0,Overhead_L_3_1,Overhead_L_3_2,Overhead_L_3_3,Overhead_G_0_0,Overhead_G_0_1,Overhead_G_0_2,Overhead_G_0_3,Overhead_G_1_0,Overhead_G_1_1,Overhead_G_1_2,Overhead_G_1_3,Overhead_G_2_0,Overhead_G_2_1,Overhead_G_2_2,Overhead_G_2_3,Overhead_G_3_0,Overhead_G_3_1,Overhead_G_3_2,Overhead_G_3_3,Overhead_C_0_0,Overhead_C_0_1,Overhead_C_0_2,Overhead_C_0_3,Overhead_C_1_0,Overhead_C_1_1,Overhead_C_1_2,Overhead_C_1_3,Overhead_C_2_0,Overhead_C_2_1,Overhead_C_2_2,Overhead_C_2_3,Overhead_C_3_0,Overhead_C_3_1,Overhead_C_3_2,Overhead_C_3_3,Overhead_Alpha_0,Overhead_Alpha_1,Overhead_Alpha_2,Overhead_Alpha_3,Overhead_Beta_0,Overhead_Beta_1,Overhead_Beta_2,Overhead_Beta_3
9.4011258904507542e+01,1.2533797537290389e-04,1.4562489639235868e-05,1.4571123358027979e-05,1.4586227083244440e-05,1.4562489639235868e-05,1.2535521001475803e-04,1.4579740410747909e-05,1.4594870677629556e-05,1.4571123358027979e-05,1.4579740410747909e-05,1.2537247697869157e-04,1.4603522373780241e-05,1.4586227083244440e-05,1.4594870677629556e-05,1.4603522373780241e-05,3.8394315243003586e-04,2.5007893384453165e-06,1.3258950795934748e-06,1.3273518133769108e-06,1.1961647308194168e-06,1.3258950795934748e-06,2.5006019763041168e-06,1.3257077135519868e-06,1.2537597814824315e-06,1.3273518133769108e-06,1.3257077135519868e-06,2.5004146069894307e-06,1.3313924144827216e-06,1.1961647308194168e-06,1.2537597814824315e-06,1.3313924144827216e-06,2.6205637636964554e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197380e-12,-1.7943497857070816e-12,-1.7223513206681105e-12,-7.5558393812329357e-13,-1.7943497857070812e-12,8.2409126348922624e-12,-1.6039879463136340e-12,-1.1056503671624993e-12,-1.7223513206681105e-12,-1.6039879463136334e-12,8.4915504219861969e-12,-1.5864060426618724e-12,-7.5558393812329346e-13,-1.1056503671624999e-12,-1.5864060426618726e-12,7.5195091259384950e-12,1.4638407697879978e-07,1.4663122689718088e-07,7.5210638032846821e-08,2.9464308931663328e-07,3.5325638866874421e-07,3.5333857479733962e-07,4.5713468901041430e-07,4.4917687012206425e-07
9.7876823965948702e+01,1.2593748379553335e-04,1.5156981243175801e-05,1.5166149147707744e-05,1.5182187257569832e-05,1.5156981243175801e-05,1.2595578407268405e-04,1.5175298995340656e-05,1.5191365862455793e-05,1.5166149147707744e-05,1.5175298995340656e-05,1.2597411936927523e-04,1.5200553245698291e-05,1.5182187257569832e-05,1.5191365862455793e-05,1.5200553245698291e-05,3.8454278750418066e-04,2.4968053746633375e-06,1.3219104524339481e-06,1.3233652803415910e-06,1.1921748625862479e-06,1.3219104524339481e-06,2.4966142012385881e-06,1.3217192748687975e-06,1.2497680072555062e-06,1.3233652803415910e-06,1.3217192748687975e-06,2.4964230201983226e-06,1.3273987341645188e-06,1.1921748625862479e-06,1.2497680072555062e-06,1.3273987341645188e-06,2.6165666357244146e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197380e-12,-1.7943497857070816e-12,-1.7223513206681105e-12,-7.5558393812329377e-13,-1.7943497857070822e-12,8.2409126348922608e-12,-1.6039879463136328e-12,-1.1056503671624993e-12,-1.7223513206681107e-12,-1.6039879463136334e-12,8.4915504219861985e-12,-1.5864060426618724e-12,-7.5558393812329346e-13,-1.1056503671624997e-12,-1.5864060426618726e-12,7.5195091259384966e-12,1.4723600320586722e-07,1.4748720843413458e-07,7.6628237514028246e-08,2.9801006510917527e-07,3.6566571978601471e-07,3.6575042811297076e-07,4.7522162961678146e-07,4.6177894475094016e-07
1.0190133374761122e+02,1.2656160371620135e-04,1.5775651930580125e-05,1.5785386991234450e-05,1.5802417147264792e-05,1.5775651930580125e-05,1.2658103534150358e-04,1.5795102488276021e-05,1.5812163801820791e-05,1.5785386991234450e-05,1.5795102488276021e-05,1.2660050490835795e-04,1.5821919967750223e-05,1.5802417147264792e-05,1.5812163801820791e-05,1.5821919967750223e-05,3.8516695621629781e-04,2.4928221581706125e-06,1.3179266379395405e-06,1.3193795211994948e-06,1.1881857004006738e-06,1.3179266379395405e-06,2.4926270959472329e-06,1.3177315713209242e-06,1.2457769002970221e-06,1.3193795211994948e-06,1.3177315713209242e-06,2.4924320256391707e-06,1.3234056823296072e-06,1.1881857004006738e-06,1.2457769002970221e-06,1.3234056823296072e-06,2.6125700589689885e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197380e-12,-1.7943497857070812e-12,-1.7223513206681109e-12,-7.5558393812329346e-13,-1.7943497857070810e-12,8.2409126348922608e-12,-1.6039879463136334e-12,-1.1056503671624999e-12,-1.7223513206681107e-12,-1.6039879463136326e-12,8.4915504219861969e-12,-1.5864060426618726e-12,-7.5558393812329367e-13,-1.1056503671624995e-12,-1.5864060426618724e-12,7.5195091259384966e-12,1.4805195781954880e-07,1.4830707018940122e-07,7.8109038625459035e-08,3.0131817522627119e-07,3.7861745140937309e-07,3.7870476416081836e-07,4.9405043200006251e-07,4.7484619421312371e-07
1.0609132375560732e+02,1.2721134987831242e-04,1.6419479511272333e-05,1.6429816725998722e-05,1.6447900134919313e-05,1.6419479511272333e-05,1.2723198260080584e-04,1.6440132744872140e-05,1.6458249911610497e-05,1.6429816725998722e-05,1.6440132744872140e-05,1.2725265643040806e-04,1.6468609993816989e-05,1.6447900134919313e-05,1.6458249911610497e-05,1.6468609993816989e-05,3.8581666132112138e-04,2.4888398258721540e-06,1.3139437809883452e-06,1.3153946800819359e-06,1.1841973870874678e-06,1.3139437809883452e-06,2.4886407958432506e-06,1.3137447462937596e-06,1.2417866026845331e-06,1.3153946800819359e-06,1.3137447462937596e-06,2.4884417572317185e-06,1.3194134003079504e-06,1.1841973870874678e-06,1.2417866026845331e-06,1.3194134003079504e-06,2.6085741726642058e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197412e-12,-1.7943497857070810e-12,-1.7223513206681105e-12,-7.5558393812329367e-13,-1.7943497857070818e-12,8.2409126348922592e-12,-1.6039879463136334e-12,-1.1056503671624997e-12,-1.7223513206681111e-12,-1.6039879463136332e-12,8.4915504219861953e-12,-1.5864060426618726e-12,-7.5558393812329377e-13,-1.1056503671624989e-12,-1.5864060426618728e-12,7.5195091259384950e-12,1.4883235615267733e-07,1.4909122155417205e-07,7.9655632872769696e-08,3.0456255603030168e-07,3.9213559763719311e-07,3.9222560032785838e-07,5.1365194125275982e-07,4.8839973190731420e-07
1.1045359822369301e+02,1.2788777965974736e-04,1.7089481251969169e-05,1.7100457772088620e-05,1.7119659405725122e-05,1.7089481251969169e-05,1.2790968751468759e-04,1.7111411328146283e-05,1.7130649536594239e-05,1.7100457772088620e-05,1.7111411328146283e-05,1.2793163990599009e-04,1.7141650833336183e-05,1.7119659405725122e-05,1.7130649536594239e-05,1.7141650833336183e-05,3.8649294684850856e-04,2.4848583127590771e-06,1.3099618252027762e-06,1.3114106997870253e-06,1.1802098640025387e-06,1.3099618252027762e-06,2.4846552342710193e-06,1.3097587417620132e-06,1.2377970549491696e-06,1.3114106997870253e-06,1.3097587417620132e-06,2.4844521466718330e-06,1.3154218278055167e-06,1.1802098640025387e-06,1.2377970549491696e-06,1.3154218278055167e-06,2.6045789142173994e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197396e-12,-1.7943497857070818e-12,-1.7223513206681105e-12,-7.5558393812329346e-13,-1.7943497857070816e-12,8.2409126348922608e-12,-1.6039879463136332e-12,-1.1056503671624995e-12,-1.7223513206681107e-12,-1.6039879463136334e-12,8.4915504219861985e-12,-1.5864060426618722e-12,-7.5558393812329377e-13,-1.1056503671625003e-12,-1.5864060426618726e-12,7.5195091259384950e-12,1.4957772630656510e-07,1.4984018542278152e-07,8.1270384075062368e-08,3.0773847014485178e-07,4.0624505433630255e-07,4.0633783648115316e-07,5.3405858440969142e-07,5.0246167999762362e-07
1.1499524116283990e+02,1.2859199386228986e-04,1.7786714546538528e-05,1.7798369805807194e-05,1.7818758626683606e-05,1.7786714546538528e-05,1.2861525542760807e-04,1.7810000185545542e-05,1.7830428632920607e-05,1.7798369805807194e-05,1.7810000185545542e-05,1.2863856524413685e-04,1.7842110737109030e-05,1.7818758626683606e-05,1.7830428632920607e-05,1.7842110737109030e-05,3.8719689883321123e-04,2.4808776936736242e-06,1.3059808548473947e-06,1.3074276637811527e-06,1.1762232132158340e-06,1.3059808548473947e-06,2.4806704844783893e-06,1.3057736403948647e-06,1.2338083383622071e-06,1.3074276637811527e-06,1.3057736403948647e-06,2.4804632656111256e-06,1.3114310452944921e-06,1.1762232132158340e-06,1.2338083383622071e-06,1.3114310452944921e-06,2.6005843617782615e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197380e-12,-1.7943497857070808e-12,-1.7223513206681102e-12,-7.5558393812329407e-13,-1.7943497857070814e-12,8.2409126348922624e-12,-1.6039879463136332e-12,-1.1056503671624989e-12,-1.7223513206681098e-12,-1.6039879463136332e-12,8.4915504219861936e-12,-1.5864060426618726e-12,-7.5558393812329336e-13,-1.1056503671624987e-12,-1.5864060426618728e-12,7.5195091259384934e-12,1.5028867481219031e-07,1.5055456417861150e-07,8.2955722266806566e-08,3.1084135705275294e-07,4.2097163293055890e-07,4.2106728878129060e-07,5.5530401487562683e-07,5.1705520519271728e-07
1.1972362786514542e+02,1.2932514018431572e-04,1.8512279890177836e-05,1.8524655747531959e-05,1.8546304958372928e-05,1.8512279890177836e-05,1.2934983886423151e-04,1.8537004650380554e-05,1.8558696793628609e-05,1.8524655747531959e-05,1.8537004650380554e-05,1.2937458981955181e-04,1.8571101736607334e-05,1.8546304958372928e-05,1.8558696793628609e-05,1.8571101736607334e-05,3.8792964853528376e-04,2.4768978990717747e-06,1.3020008106215616e-06,1.3034455119053858e-06,1.1722373730667893e-06,1.3020008106215616e-06,2.4766864752068629e-06,1.3017893811761120e-06,1.2298203904042627e-06,1.3034455119053858e-06,1.3017893811761120e-06,2.4764750410746337e-06,1.3074409893962402e-06,1.1722373730667893e-06,1.2298203904042627e-06,1.3074409893962402e-06,2.5965904494603084e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197396e-12,-1.7943497857070820e-12,-1.7223513206681102e-12,-7.5558393812329367e-13,-1.7943497857070816e-12,8.2409126348922624e-12,-1.6039879463136336e-12,-1.1056503671624997e-12,-1.7223513206681107e-12,-1.6039879463136330e-12,8.4915504219861969e-12,-1.5864060426618722e-12,-7.5558393812329357e-13,-1.1056503671625001e-12,-1.5864060426618722e-12,7.5195091259384950e-12,1.5096590205183388e-07,1.5123505488293846e-07,8.4713748185698857e-08,3.1386692819662220e-07,4.3634203754385966e-07,4.3644066665944706e-07,5.7742343451823589e-07,5.3220454612896748e-07
1.2464643688076109e+02,1.3008841408196099e-04,1.9267321599607967e-05,1.9280462486697297e-05,1.9303449788289511e-05,1.9267321599607967e-05,1.3011463840003590e-04,1.9293574171528116e-05,1.9316607986819225e-05,1.9280462486697297e-05,1.9293574171528116e-05,1.3014091935279419e-04,1.9329780387009046e-05,1.9303449788289511e-05,1.9316607986819225e-05,1.9329780387009046e-05,3.8869237324289812e-04,2.4729191186185384e-06,1.2980218934281730e-06,1.2994644442694975e-06,1.1682525422775986e-06,1.2980218934281730e-06,2.4727033945374004e-06,1.2978061634234755e-06,1.2258334090038355e-06,1.2994644442694975e-06,1.2978061634234755e-06,2.4724876595571773e-06,1.3034518572450986e-06,1.1682525422775986e-06,1.2258334090038355e-06,1.3034518572450986e-06,2.5925973719203393e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197396e-12,-1.7943497857070808e-12,-1.7223513206681107e-12,-7.5558393812329346e-13,-1.7943497857070820e-12,8.2409126348922624e-12,-1.6039879463136326e-12,-1.1056503671624997e-12,-1.7223513206681105e-12,-1.6039879463136330e-12,8.4915504219861969e-12,-1.5864060426618728e-12,-7.5558393812329346e-13,-1.1056503671624993e-12,-1.5864060426618726e-12,7.5195091259384950e-12,1.5161036642052554e-07,1.5188261309589679e-07,8.6546691987286150e-08,3.1681122874360863e-07,4.5238391505629412e-07,4.5248562361780656e-07,6.0045331853985155e-07,5.4793513257513775e-07
1.2977166248729000e+02,1.3088306032736841e-04,2.0053029048443934e-05,2.0066982123663965e-05,2.0091389984081948e-05,2.0053029048443934e-05,1.3091090423251005e-04,2.0080903561773936e-05,2.0105361815402774e-05,2.0066982123663965e-05,2.0080903561773936e-05,1.3093880949447133e-04,2.0119349033471106e-05,2.0091389984081948e-05,2.0105361815402774e-05,2.0119349033471106e-05,3.8948629762610207e-04,2.4689412459000684e-06,1.2940440089204931e-06,1.2954843656211850e-06,1.1642686240116553e-06,1.2940440089204931e-06,2.4687211342473789e-06,1.2938238909802419e-06,1.2218472964181657e-06,1.2954843656211850e-06,1.2938238909802419e-06,2.4685010110251401e-06,1.2994635501916606e-06,1.1642686240116553e-06,1.2218472964181657e-06,1.2994635501916606e-06,2.5886050277463260e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197428e-12,-1.7943497857070822e-12,-1.7223513206681105e-12,-7.5558393812329357e-13,-1.7943497857070816e-12,8.2409126348922624e-12,-1.6039879463136332e-12,-1.1056503671624997e-12,-1.7223513206681109e-12,-1.6039879463136334e-12,8.4915504219861969e-12,-1.5864060426618724e-12,-7.5558393812329377e-13,-1.1056503671624997e-12,-1.5864060426618722e-12,7.5195091259384934e-12,1.5222285535933893e-07,1.5249802450109106e-07,8.8456228280772617e-08,3.1967066261368847e-07,4.6912598432737374e-07,4.6923088476255015e-07,6.2443185332300261e-07,5.6427357288205384e-07
1.3510762767190218e+02,1.3171037726794713e-04,2.0870640383744705e-05,2.0885455704456860e-05,2.0911371660058483e-05,2.0870640383744705e-05,1.3173994047641394e-04,2.0900236750548622e-05,2.0926207301907827e-05,2.0885455704456860e-05,2.0900236750548622e-05,1.3176957015687192e-04,2.0941059614333108e-05,2.0911371660058483e-05,2.0926207301907827e-05,2.0941059614333108e-05,3.9031269778660050e-04,2.4649641744466879e-06,1.2900670638538721e-06,1.2915051817961073e-06,1.1602855224956017e-06,1.2900670638538721e-06,2.4647395860302311e-06,1.2898424687635892e-06,1.2178619559535623e-06,1.2915051817961073e-06,1.2898424687635892e-06,2.4645149853326979e-06,1.2954759706213836e-06,1.1602855224956017e-06,1.2178619559535623e-06,1.2954759706213836e-06,2.5846133164328040e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197428e-12,-1.7943497857070812e-12,-1.7223513206681107e-12,-7.5558393812329346e-13,-1.7943497857070820e-12,8.2409126348922624e-12,-1.6039879463136328e-12,-1.1056503671624995e-12,-1.7223513206681109e-12,-1.6039879463136328e-12,8.4915504219861969e-12,-1.5864060426618724e-12,-7.5558393812329377e-13,-1.1056503671624993e-12,-1.5864060426618722e-12,7.5195091259384966e-12,1.5280447292209472e-07,1.5308239201473217e-07,9.0443730052017431e-08,3.2244213136750946e-07,4.8659784040920863e-07,4.8670605309887402e-07,6.4939870235801111e-07,5.8124780291542801e-07
1.4066299764724951e+02,1.3257171674132460e-04,2.1721442252877072e-05,2.1737172947921265e-05,2.1764689904846221e-05,2.1721442252877072e-05,1.3260310507926435e-04,2.1752866511349504e-05,2.1780442616448801e-05,2.1737172947921265e-05,2.1752866511349504e-05,1.3263456543003522e-04,2.1796213389405978e-05,2.1764689904846221e-05,2.1780442616448801e-05,2.1796213389405978e-05,3.9117290099924230e-04,2.4609881231059808e-06,1.2860912914844877e-06,1.2875271252136827e-06,1.1563034686849972e-06,1.2860912914844877e-06,2.4607589670626526e-06,1.2858621283574622e-06,1.2138776177281599e-06,1.2875271252136827e-06,1.2858621283574622e-06,2.4605297979831685e-06,1.2914893478144159e-06,1.1563034686849972e-06,1.2138776177281599e-06,1.2914893478144159e-06,2.5806224644106268e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197412e-12,-1.7943497857070822e-12,-1.7223513206681105e-12,-7.5558393812329336e-13,-1.7943497857070812e-12,8.2409126348922656e-12,-1.6039879463136334e-12,-1.1056503671624995e-12,-1.7223513206681109e-12,-1.6039879463136340e-12,8.4915504219861985e-12,-1.5864060426618724e-12,-7.5558393812329357e-13,-1.1056503671624997e-12,-1.5864060426618728e-12,7.5195091259384934e-12,1.5335627059279361e-07,1.5363676638167536e-07,9.2510715745203413e-08,3.2512302555671236e-07,5.0483033031621999e-07,5.0494198356073620e-07,6.7539477389735202e-07,5.9888715281499729e-07
1.4644679392313063e+02,1.3346848804445514e-04,2.2606773235723345e-05,2.2623475695729687e-05,2.2652692262505985e-05,2.2606773235723345e-05,1.3350181382578607e-04,2.2640137929416440e-05,2.2669418575717723e-05,2.2623475695729687e-05,2.2640137929416440e-05,1.3353521762179754e-04,2.2686164456904779e-05,2.2652692262505985e-05,2.2669418575717723e-05,2.2686164456904779e-05,3.9206828946964463e-04,2.4570129576929617e-06,1.2821165732281799e-06,1.2835500763253674e-06,1.1523223413441378e-06,1.2821165732281799e-06,2.4567791412336993e-06,1.2818827492503041e-06,1.2098941595411536e-06,1.2835500763253674e-06,1.2818827492503041e-06,2.4565453109369937e-06,1.2875035586042699e-06,1.1523223413441378e-06,1.2098941595411536e-06,1.2875035586042699e-06,2.5766323453223650e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197396e-12,-1.7943497857070814e-12,-1.7223513206681105e-12,-7.5558393812329367e-13,-1.7943497857070818e-12,8.2409126348922608e-12,-1.6039879463136330e-12,-1.1056503671624995e-12,-1.7223513206681109e-12,-1.6039879463136332e-12,8.4915504219861953e-12,-1.5864060426618724e-12,-7.5558393812329367e-13,-1.1056503671624995e-12,-1.5864060426618722e-12,7.5195091259384934e-12,1.5387939770904091e-07,1.5416229719165411e-07,9.4657958942391843e-08,3.2771133145622923e-07,5.2385525132198683e-07,5.2397048246828370e-07,7.0246278465350830e-07,6.1722242817840169e-07
1.5246840895675493e+02,1.3440215956285272e-04,2.3528025048161237e-05,2.3545759123047635e-05,2.3576779955740624e-05,2.3528025048161237e-05,1.3443754198131234e-04,2.3563449619479870e-05,2.3594539873440239e-05,2.3545759123047635e-05,2.3563449619479870e-05,1.3447300891556211e-04,2.3612320991202900e-05,2.3576779955740624e-05,2.3594539873440239e-05,2.3612320991202900e-05,3.9300030168871341e-04,2.4530386956638281e-06,1.2781429435106636e-06,1.2795740686182152e-06,1.1483421723179550e-06,1.2781429435106636e-06,2.4528001241252098e-06,1.2779043639919555e-06,1.2059116122980636e-06,1.2795740686182152e-06,1.2779043639919555e-06,2.4525615378988482e-06,1.2835186329564261e-06,1.1483421723179550e-06,1.2059116122980636e-06,1.2835186329564261e-06,2.5726429858628497e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197396e-12,-1.7943497857070816e-12,-1.7223513206681107e-12,-7.5558393812329357e-13,-1.7943497857070812e-12,8.2409126348922608e-12,-1.6039879463136332e-12,-1.1056503671624999e-12,-1.7223513206681109e-12,-1.6039879463136332e-12,8.4915504219861985e-12,-1.5864060426618724e-12,-7.5558393812329346e-13,-1.1056503671624997e-12,-1.5864060426618724e-12,7.5195091259384982e-12,1.5437506348095475e-07,1.5466019403123018e-07,9.6886047617286824e-08,3.3020565320565160e-07,5.4370566411452784e-07,5.4382461986534848e-07,7.3064682892192122e-07,6.3628603893333980e-07
1.5873762140539807e+02,1.3537426177173464e-04,2.4486645052907934e-05,2.4505474264017622e-05,2.4538410436951510e-05,2.4486645052907934e-05,1.3541182732191231e-04,2.4524256265733190e-05,2.4557267646162546e-05,2.4505474264017622e-05,2.4524256265733190e-05,1.3544948442970303e-04,2.4576147823423776e-05,2.4538410436951510e-05,2.4557267646162546e-05,2.4576147823423776e-05,3.9397043521703634e-04,2.4490653970224626e-06,1.2741704808154237e-06,1.2755991796391840e-06,1.1443630375150454e-06,1.2741704808154237e-06,2.4488219738711625e-06,1.2739270491943792e-06,1.2019300509701528e-06,1.2755991796391840e-06,1.2739270491943792e-06,2.4485785351298204e-06,1.2795346449041557e-06,1.1443630375150454e-06,1.2019300509701528e-06,1.2795346449041557e-06,2.5686544566613739e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0938868693197396e-12,-1.7943497857070818e-12,-1.7223513206681096e-12,-7.5558393812329346e-13,-1.7943497857070818e-12,8.2409126348922640e-12,-1.6039879463136328e-12,-1.1056503671624995e-12,-1.7223513206681105e-12,-1.6039879463136322e-12,8.4915504219861969e-12,-1.5864060426618724e-12,-7.5558393812329326e-13,-1.1056503671624995e-12,-1.5864060426618720e-12,7.5195091259384934e-12,1.5484448623035143e-07,1.5513167601091889e-07,9.9195330178183997e-08,3.3260524938225007e-07,5.6441589167065294e-07,5.6453872834542273e-07,7.5999237413630984e-07,6.5611211308604304e-07
