omega,re_0,im_0,re_1,im_1,re_2,im_2,re_3,im_3,re_4,im_4,re_5,im_5,re_6,im_6,re_7,im_7,re_8,im_8,re_9,im_9,re_10,im_10,re_11,im_11,re_12,im_12,re_13,im_13,re_14,im_14,re_15,im_15
219.11891478850168,0.0,1.6744471982428743e-09,0.0,-2.624668024342852e-10,0.0,-2.8432880866211044e-10,0.0,-1.630723896261274e-10,0.0,-2.6246680243428526e-10,0.0,1.6744471982428745e-09,0.0,-2.843288086621105e-10,0.0,-1.630723896261274e-10,0.0,-2.8432880866211054e-10,0.0,-2.8432880866211044e-10,0.0,1.7271914707276965e-09,0.0,-3.828608856925654e-10,0.0,-1.630723896261274e-10,0.0,-1.630723896261274e-10,0.0,-3.828608856925655e-10,0.0,1.4731485109578048e-09
228.1286699090846,0.0,1.7432972983498232e-09,0.0,-2.732589406643319e-10,0.0,-2.96019871217095e-10,0.0,-1.6977761769316965e-10,0.0,-2.7325894066433194e-10,0.0,1.7432972983498236e-09,0.0,-2.96019871217095e-10,0.0,-1.6977761769316967e-10,0.0,-2.9601987121709506e-10,0.0,-2.96019871217095e-10,0.0,1.7982103155071916e-09,0.0,-3.986034007952393e-10,0.0,-1.6977761769316965e-10,0.0,-1.6977761769316965e-10,0.0,-3.986034007952393e-10,0.0,1.5337215899765296e-09
237.5088891103756,0.0,1.8149783842828487e-09,0.0,-2.844948311956076e-10,0.0,-3.0819164814044665e-10,0.0,-1.7675855204951153e-10,0.0,-2.844948311956076e-10,0.0,1.8149783842828477e-09,0.0,-3.081916481404466e-10,0.0,-1.7675855204951158e-10,0.0,-3.081916481404466e-10,0.0,-3.081916481404466e-10,0.0,1.872149320789615e-09,0.0,-4.149932183281669e-10,0.0,-1.7675855204951155e-10,0.0,-1.7675855204951158e-10,0.0,-4.149932183281669e-10,0.0,1.5967853193774238e-09
247.2748051743158,0.0,1.8896068608218256e-09,0.0,-2.9619272028299235e-10,0.0,-3.208639054972997e-10,0.0,-1.840265292160289e-10,0.0,-2.961927202829924e-10,0.0,1.889606860821825e-09,0.0,-3.2086390549729973e-10,0.0,-1.8402652921602896e-10,0.0,-3.208639054972997e-10,0.0,-3.2086390549729973e-10,0.0,1.949128558048804e-09,0.0,-4.320569541423405e-10,0.0,-1.8402652921602896e-10,0.0,-1.84026529216029e-10,0.0,-4.320569541423405e-10,0.0,1.662442109990953e-09
257.4422772260138,0.0,1.9673039190908997e-09,0.0,-3.083716044328383e-10,0.0,-3.3405722209598293e-10,0.0,-1.915933518498834e-10,0.0,-3.0837160443283845e-10,0.0,1.9673039190909005e-09,0.0,-3.3405722209598293e-10,0.0,-1.9159335184988334e-10,0.0,-3.340572220959829e-10,0.0,-3.3405722209598293e-10,0.0,2.0292730358703805e-09,0.0,-4.498223184821779e-10,0.0,-1.915933518498835e-10,0.0,-1.9159335184988342e-10,0.0,-4.4982231848217786e-10,0.0,1.7307985835871338e-09
268.0278164877906,0.0,2.0481957333638956e-09,0.0,-3.210512612518895e-10,0.0,-3.477930229064794e-10,0.0,-1.994713079111633e-10,0.0,-3.2105126125188954e-10,0.0,2.0481957333638952e-09,0.0,-3.4779302290647936e-10,0.0,-1.9947130791116327e-10,0.0,-3.477930229064794e-10,0.0,-3.477930229064793e-10,0.0,2.11271290295644e-09,0.0,-4.68318160984908e-10,0.0,-1.9947130791116327e-10,0.0,-1.994713079111632e-10,0.0,-4.68318160984908e-10,0.0,1.8019657460213924e-09
279.0486130921842,0.0,2.132413665962017e-09,0.0,-3.342522815646536e-10,0.0,-3.620936138529946e-10,0.0,-2.076731906176227e-10,0.0,-3.342522815646537e-10,0.0,2.1324136659620166e-09,0.0,-3.620936138529946e-10,0.0,-2.0767319061762274e-10,0.0,-3.6209361385299467e-10,0.0,-3.620936138529945e-10,0.0,2.199583659477421e-09,0.0,-4.875745175302499e-10,0.0,-2.0767319061762274e-10,0.0,-2.0767319061762276e-10,0.0,-4.875745175302498e-10,0.0,1.8760591674998715e-09
290.5225639974522,0.0,2.220094480576523e-09,0.0,-3.479961028513758e-10,0.0,-3.7698221803712583e-10,0.0,-2.1621231921992039e-10,0.0,-3.479961028513759e-10,0.0,2.220094480576523e-09,0.0,-3.7698221803712583e-10,0.0,-2.1621231921992033e-10,0.0,-3.769822180371259e-10,0.0,-3.7698221803712583e-10,0.0,2.290026377114352e-09,0.0,-5.076226590164564e-10,0.0,-2.1621231921992046e-10,0.0,-2.1621231921992046e-10,0.0,-5.076226590164564e-10,0.0,1.9531991702568835e-09
302.46830205090794,0.0,2.3113805643628495e-09,0.0,-3.6230504406092136e-10,0.0,-3.9248301345046155e-10,0.0,-2.251025606310969e-10,0.0,-3.6230504406092125e-10,0.0,2.311380564362849e-09,0.0,-3.9248301345046155e-10,0.0,-2.251025606310969e-10,0.0,-3.924830134504616e-10,0.0,-3.9248301345046155e-10,0.0,2.3841879281488247e-09,0.0,-5.284951421419407e-10,0.0,-2.251025606310969e-10,0.0,-2.2510256063109691e-10,0.0,-5.284951421419407e-10,0.0,2.033511023949323e-09
314.9052262472862,0.0,2.406420159166819e-09,0.0,-3.7720234185509736e-10,0.0,-4.086211722378505e-10,0.0,-2.3435835194541573e-10,0.0,-3.7720234185509736e-10,0.0,2.4064201591668185e-09,0.0,-4.086211722378505e-10,0.0,-2.3435835194541584e-10,0.0,-4.0862117223785063e-10,0.0,-4.086211722378505e-10,0.0,2.4822212239727175e-09,0.0,-5.502258622749456e-10,0.0,-2.3435835194541584e-10,0.0,-2.3435835194541584e-10,0.0,-5.502258622749456e-10,0.0,2.11712514908532e-09
327.85353323127407,0.0,2.5053676022584132e-09,0.0,-3.927121883432708e-10,0.0,-4.2542290157510146e-10,0.0,-2.4399472388313594e-10,0.0,-3.927121883432709e-10,0.0,2.505367602258413e-09,0.0,-4.2542290157510146e-10,0.0,-2.4399472388313583e-10,0.0,-4.254229015751017e-10,0.0,-4.254229015751015e-10,0.0,2.5842854634049637e-09,0.0,-5.728501084971114e-10,0.0,-2.4399472388313583e-10,0.0,-2.4399472388313583e-10,0.0,-5.728501084971115e-10,0.0,2.2041773288174887e-09
341.33425009536967,0.0,2.6083835769641006e-09,0.0,-4.0885977036856643e-10,0.0,-4.429154862274998e-10,0.0,-2.5402732519928945e-10,0.0,-4.088597703685663e-10,0.0,2.6083835769641e-09,0.0,-4.4291548622749984e-10,0.0,-2.5402732519928955e-10,0.0,-4.429154862275e-10,0.0,-4.429154862274998e-10,0.0,2.6905463912186805e-09,0.0,-5.964046209103373e-10,0.0,-2.5402732519928955e-10,0.0,-2.540273251992895e-10,0.0,-5.964046209103373e-10,0.0,2.2948089294447305e-09
