omega,Overhead_R_0_0,Overhead_R_0_1,Overhead_R_0_2,Overhead_R_0_3,Overhead_R_1_0,Overhead_R_1_1,Overhead_R_1_2,Overhead_R_1_3,Overhead_R_2_0,Overhead_R_2_1,Overhead_R_2_2,Overhead_R_2_3,Overhead_R_3_0,Overhead_R_3_1,Overhead_R_3_2,Overhead_R_3_3,Overhead_L_0_0,Overhead_L_0_1,Overhead_L_0_2,Overhead_L_0_3,Overhead_L_1_0,Overhead_L_1_1,Overhead_L_1_2,Overhead_L_1_3,Overhead_L_2_0,Overhead_L_2_1,Overhead_L_2_2,Overhead_L_2_3,Overhead_L_3_0,Overhead_L_3_1,Overhead_L_3_2,Overhead_L_3_3,Overhead_G_0_0,Overhead_G_0_1,Overhead_G_0_2,Overhead_G_0_3,Overhead_G_1_0,Overhead_G_1_1,Overhead_G_1_2,Overhead_G_1_3,Overhead_G_2_0,Overhead_G_2_1,Overhead_G_2_2,Overhead_G_2_3,Overhead_G_3_0,Overhead_G_3_1,Overhead_G_3_2,Overhead_G_3_3,Overhead_C_0_0,Overhead_C_0_1,Overhead_C_0_2,Overhead_C_0_3,Overhead_C_1_0,Overhead_C_1_1,Overhead_C_1_2,Overhead_C_1_3,Overhead_C_2_0,Overhead_C_2_1,Overhead_C_2_2,Overhead_C_2_3,Overhead_C_3_0,Overhead_C_3_1,Overhead_C_3_2,Overhead_C_3_3,Overhead_Alpha_0,Overhead_Alpha_1,Overhead_Alpha_2,Overhead_Beta_0,Overhead_Beta_1,Overhead_Beta_2
5.8638097106298152e+06,1.5984042048723654e-01,1.5572884689695424e-01,1.4235328566578828e-01,1.3194668039055502e-01,1.5572884689695424e-01,1.5984042048723654e-01,1.4235328566578828e-01,1.3194668039055502e-01,1.4235328566578828e-01,1.4235328566578828e-01,1.3028658924227418e-01,1.2099756563274945e-01,1.3194668039055502e-01,1.3194668039055502e-01,1.2099756563274945e-01,1.3113048432063590e-01,1.6508515629789977e-06,3.7877483594368482e-07,4.1922664036718303e-07,3.4294796454486168e-07,3.7877483594368482e-07,1.6508515629789977e-06,4.1922664036718303e-07,3.4294796454486168e-07,4.1922664036718303e-07,4.1922664036718303e-07,1.6916884394062871e-06,5.3909991538969843e-07,3.4294796454486168e-07,3.4294796454486168e-07,5.3909991538969843e-07,1.8933282125803624e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825099e-12,-1.1978281413433607e-12,-1.2976004784276649e-12,-7.4421868045270480e-13,-1.1978281413433607e-12,7.6417282362825083e-12,-1.2976004784276645e-12,-7.4421868045270520e-13,-1.2976004784276651e-12,-1.2976004784276647e-12,7.8824389596617833e-12,-1.7472744699475669e-12,-7.4421868045270490e-13,-7.4421868045270500e-13,-1.7472744699475671e-12,6.7230549785248773e-12,5.4192181813381062e-06,1.8257247492681279e-06,2.3049100824032109e-04,1.9663090370253614e-02,1.9661514642302789e-02,1.9880709195298732e-02
6.1049184693942750e+06,1.6371634984472630e-01,1.5949494290145688e-01,1.4576665370395106e-01,1.3508363775843560e-01,1.5949494290145688e-01,1.6371634984472630e-01,1.4576665370395106e-01,1.3508363775843560e-01,1.4576665370395106e-01,1.4576665370395106e-01,1.3336682238645656e-01,1.2384945806804162e-01,1.3508363775843560e-01,1.3508363775843560e-01,1.2384945806804162e-01,1.3385731920339541e-01,1.6502441477832844e-06,3.7818304647241013e-07,4.1868917861228754e-07,3.4245292368384772e-07,3.7818304647241013e-07,1.6502441477832844e-06,4.1868917861228754e-07,3.4245292368384772e-07,4.1868917861228754e-07,4.1868917861228754e-07,1.6912024998797018e-06,5.3864892291919182e-07,3.4245292368384772e-07,3.4245292368384772e-07,5.3864892291919150e-07,1.8928720080026180e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825083e-12,-1.1978281413433607e-12,-1.2976004784276649e-12,-7.4421868045270490e-13,-1.1978281413433609e-12,7.6417282362825083e-12,-1.2976004784276647e-12,-7.4421868045270490e-13,-1.2976004784276645e-12,-1.2976004784276647e-12,7.8824389596617849e-12,-1.7472744699475669e-12,-7.4421868045270490e-13,-7.4421868045270490e-13,-1.7472744699475671e-12,6.7230549785248765e-12,5.5640169673703675e-06,1.8481313604410136e-06,2.3620909176423122e-04,2.0471474584727374e-02,2.0469938974998329e-02,2.0692717034513440e-02
6.3559411640505400e+06,1.6768393890032257e-01,1.6334981415330241e-01,1.4926027339630776e-01,1.3829412983095554e-01,1.6334981415330241e-01,1.6768393890032257e-01,1.4926027339630776e-01,1.3829412983095554e-01,1.4926027339630776e-01,1.4926027339630776e-01,1.3651923483576017e-01,1.2676802180720950e-01,1.3829412983095554e-01,1.3829412983095554e-01,1.2676802180720950e-01,1.3664244328838945e-01,1.6496474145426122e-06,3.7760168744930876e-07,4.1816125175074067e-07,3.4196672689811482e-07,3.7760168744930876e-07,1.6496474145426122e-06,4.1816125175074067e-07,3.4196672689811482e-07,4.1816125175074067e-07,4.1816125175074067e-07,1.6907253004358358e-06,5.3820604005172818e-07,3.4196672689811488e-07,3.4196672689811488e-07,5.3820604005172818e-07,1.8924256340979978e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825066e-12,-1.1978281413433605e-12,-1.2976004784276649e-12,-7.4421868045270500e-13,-1.1978281413433605e-12,7.6417282362825066e-12,-1.2976004784276647e-12,-7.4421868045270490e-13,-1.2976004784276643e-12,-1.2976004784276645e-12,7.8824389596617865e-12,-1.7472744699475669e-12,-7.4421868045270531e-13,-7.4421868045270490e-13,-1.7472744699475671e-12,6.7230549785248773e-12,5.7126188563235293e-06,1.8710113443857365e-06,2.4206309172096510e-04,2.1313094945668451e-02,2.1311604291730419e-02,2.1537987402570423e-02
6.6172854368815832e+06,1.7174558892572883e-01,1.6729581364887888e-01,1.5283627353325704e-01,1.4158010884926953e-01,1.6729581364887888e-01,1.7174558892572883e-01,1.5283627353325704e-01,1.4158010884926953e-01,1.5283627353325704e-01,1.5283627353325704e-01,1.3974571669287358e-01,1.2975502822726750e-01,1.4158010884926953e-01,1.4158010884926953e-01,1.2975502822726750e-01,1.3948751208991689e-01,1.6490605644500490e-06,3.7703056076071664e-07,4.1764267577156595e-07,3.4148920074251393e-07,3.7703056076071664e-07,1.6490605644500490e-06,4.1764267577156595e-07,3.4148920074251393e-07,4.1764267577156595e-07,4.1764267577156595e-07,1.6902560704247676e-06,5.3777110535334653e-07,3.4148920074251383e-07,3.4148920074251383e-07,5.3777110535334643e-07,1.8919887909765594e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825083e-12,-1.1978281413433607e-12,-1.2976004784276647e-12,-7.4421868045270490e-13,-1.1978281413433607e-12,7.6417282362825083e-12,-1.2976004784276649e-12,-7.4421868045270500e-13,-1.2976004784276645e-12,-1.2976004784276647e-12,7.8824389596617849e-12,-1.7472744699475671e-12,-7.4421868045270500e-13,-7.4421868045270500e-13,-1.7472744699475669e-12,6.7230549785248773e-12,5.8650890482931683e-06,1.8943386693259050e-06,2.4805663017828697e-04,2.2189311416294120e-02,2.2187870651021378e-02,2.2417881114884467e-02
6.8893756916496363e+06,1.7590383005108709e-01,1.7133537092087128e-01,1.5649685201098315e-01,1.4494359031001397e-01,1.7133537092087128e-01,1.7590383005108709e-01,1.5649685201098315e-01,1.4494359031001397e-01,1.5649685201098315e-01,1.5649685201098315e-01,1.4304826995369285e-01,1.3281230598805735e-01,1.4494359031001397e-01,1.4494359031001397e-01,1.3281230598805735e-01,1.4239431078695702e-01,1.6484839351407147e-06,3.7646947049420234e-07,4.1713326888171924e-07,3.4102017401862939e-07,3.7646947049420234e-07,1.6484839351407147e-06,4.1713326888171924e-07,3.4102017401862939e-07,4.1713326888171924e-07,4.1713326888171924e-07,1.6897951758109922e-06,5.3734395961819560e-07,3.4102017401862950e-07,3.4102017401862950e-07,5.3734395961819581e-07,1.8915612177888334e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825115e-12,-1.1978281413433609e-12,-1.2976004784276647e-12,-7.4421868045270500e-13,-1.1978281413433607e-12,7.6417282362825099e-12,-1.2976004784276649e-12,-7.4421868045270490e-13,-1.2976004784276649e-12,-1.2976004784276649e-12,7.8824389596617849e-12,-1.7472744699475669e-12,-7.4421868045270510e-13,-7.4421868045270490e-13,-1.7472744699475671e-12,6.7230549785248773e-12,6.0215587106906762e-06,1.9181708322091186e-06,2.5419340730384088e-04,2.3101552420276353e-02,2.3100166913057760e-02,2.3333822151059905e-02
7.1726537827965040e+06,1.8016130230659230e-01,1.7547099698244381e-01,1.6024428037471541e-01,1.4838665719617164e-01,1.7547099698244381e-01,1.8016130230659230e-01,1.6024428037471541e-01,1.4838665719617164e-01,1.6024428037471541e-01,1.6024428037471541e-01,1.4642898866424553e-01,1.3594174493190828e-01,1.4838665719617164e-01,1.4838665719617164e-01,1.3594174493190828e-01,1.4536438332638696e-01,1.6479184554194614e-06,3.7591822425086872e-07,4.1663285268945492e-07,3.4055947885754519e-07,3.7591822425086872e-07,1.6479184554194614e-06,4.1663285268945492e-07,3.4055947885754519e-07,4.1663285268945492e-07,4.1663285268945492e-07,1.6893435736115538e-06,5.3692444684804944e-07,3.4055947885754519e-07,3.4055947885754519e-07,5.3692444684804944e-07,1.8911425207170941e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825066e-12,-1.1978281413433607e-12,-1.2976004784276647e-12,-7.4421868045270490e-13,-1.1978281413433607e-12,7.6417282362825099e-12,-1.2976004784276649e-12,-7.4421868045270490e-13,-1.2976004784276641e-12,-1.2976004784276647e-12,7.8824389596617833e-12,-1.7472744699475669e-12,-7.4421868045270500e-13,-7.4421868045270490e-13,-1.7472744699475673e-12,6.7230549785248765e-12,6.1821936165212831e-06,1.9426058750075014e-06,2.6047715815139092e-04,2.4051313374607967e-02,2.4049989149725615e-02,2.4287297372498289e-02
7.4675797329824818e+06,1.8452061142604473e-01,1.7970526122494460e-01,1.6408088210900584e-01,1.5191143931436590e-01,1.7970526122494460e-01,1.8452061142604473e-01,1.6408088210900584e-01,1.5191143931436590e-01,1.6408088210900584e-01,1.6408088210900584e-01,1.4988991749190128e-01,1.3914527663503592e-01,1.5191143931436590e-01,1.5191143931436590e-01,1.3914527663503592e-01,1.4840000292060818e-01,1.6473628774738554e-06,3.7537662134583084e-07,4.1614124147072423e-07,3.4010694081685979e-07,3.7537662134583084e-07,1.6473628774738554e-06,4.1614124147072423e-07,3.4010694081685979e-07,4.1614124147072423e-07,4.1614124147072423e-07,1.6889000464791026e-06,5.3651240521612953e-07,3.4010694081685990e-07,3.4010694081685990e-07,5.3651240521612964e-07,1.8907326051587005e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825099e-12,-1.1978281413433607e-12,-1.2976004784276649e-12,-7.4421868045270490e-13,-1.1978281413433609e-12,7.6417282362825099e-12,-1.2976004784276647e-12,-7.4421868045270520e-13,-1.2976004784276651e-12,-1.2976004784276647e-12,7.8824389596617849e-12,-1.7472744699475667e-12,-7.4421868045270470e-13,-7.4421868045270500e-13,-1.7472744699475671e-12,6.7230549785248765e-12,6.3470491457613829e-06,1.9675887333315906e-06,2.6691200984231789e-04,2.5040119790138114e-02,2.5038862717036928e-02,2.5279838424579464e-02
7.7746324801291237e+06,1.8898439976319925e-01,1.8404085153807584e-01,1.6800908881522786e-01,1.5552016647415046e-01,1.8404085153807584e-01,1.8898439976319925e-01,1.6800908881522786e-01,1.5552016647415046e-01,1.6800908881522786e-01,1.6800908881522786e-01,1.5343311453411076e-01,1.4242492420621675e-01,1.5552016647415046e-01,1.5552016647415046e-01,1.4242492420621675e-01,1.5150381263118975e-01,1.6468140399422643e-06,3.7484447974459700e-07,4.1565826664321682e-07,3.3966240143545862e-07,3.7484447974459700e-07,1.6468140399422643e-06,4.1565826664321682e-07,3.3966240143545862e-07,4.1565826664321682e-07,4.1565826664321682e-07,1.6884614602860748e-06,5.3610768762402143e-07,3.3966240143545862e-07,3.3966240143545862e-07,5.3610768762402143e-07,1.8903315119030627e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825083e-12,-1.1978281413433607e-12,-1.2976004784276651e-12,-7.4421868045270510e-13,-1.1978281413433611e-12,7.6417282362825083e-12,-1.2976004784276649e-12,-7.4421868045270500e-13,-1.2976004784276647e-12,-1.2976004784276647e-12,7.8824389596617865e-12,-1.7472744699475669e-12,-7.4421868045270500e-13,-7.4421868045270470e-13,-1.7472744699475669e-12,6.7230549785248773e-12,6.5160684040934187e-06,1.9929436589386512e-06,2.7350220505910756e-04,2.6069547063879431e-02,2.6068362689464730e-02,2.6313028966295286e-02
8.0943106551789818e+06,1.9355561250308137e-01,1.8848051429779353e-01,1.7203138395877393e-01,1.5921511507660940e-01,1.8848051429779353e-01,1.9355561250308137e-01,1.7203138395877393e-01,1.5921511507660940e-01,1.7203138395877393e-01,1.7203138395877393e-01,1.5706092512132838e-01,1.4578275212760661e-01,1.5921511507660940e-01,1.5921511507660940e-01,1.4578275212760661e-01,1.5467661284154147e-01,1.6462742730182046e-06,3.7432160712313915e-07,4.1518375045465276e-07,3.3922569396999936e-07,3.7432160712313915e-07,1.6462742730182046e-06,4.1518375045465276e-07,3.3922569396999936e-07,4.1518375045465276e-07,4.1518375045465276e-07,1.6880301750766479e-06,5.3571013957328137e-07,3.3922569396999941e-07,3.3922569396999941e-07,5.3571013957328116e-07,1.8899384742266564e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825115e-12,-1.1978281413433607e-12,-1.2976004784276649e-12,-7.4421868045270490e-13,-1.1978281413433609e-12,7.6417282362825066e-12,-1.2976004784276647e-12,-7.4421868045270510e-13,-1.2976004784276653e-12,-1.2976004784276645e-12,7.8824389596617865e-12,-1.7472744699475669e-12,-7.4421868045270541e-13,-7.4421868045270500e-13,-1.7472744699475669e-12,6.7230549785248773e-12,6.6895088181759767e-06,2.0188501585089166e-06,2.8025173576294181e-04,2.7141292937534388e-02,2.7140187698157851e-02,2.7388553373871666e-02
8.4271333918353729e+06,1.9823734902593007e-01,1.9302708988886391e-01,1.7615033602908070e-01,1.6299863947431087e-01,1.9302708988886391e-01,1.9823734902593007e-01,1.7615033602908070e-01,1.6299863947431087e-01,1.7615033602908070e-01,1.7615033602908070e-01,1.6077582829539280e-01,1.4922089559432780e-01,1.6299863947431087e-01,1.6299863947431087e-01,1.4922089559432780e-01,1.5792076414545497e-01,1.6457472144825070e-06,3.7380781646163873e-07,4.1471752014788121e-07,3.3879665644634500e-07,3.7380781646163873e-07,1.6457472144825070e-06,4.1471752014788121e-07,3.3879665644634500e-07,4.1471752014788121e-07,4.1471752014788121e-07,1.6876098579158885e-06,5.3531961105819463e-07,3.3879665644634505e-07,3.3879665644634505e-07,5.3531961105819452e-07,1.8895533531846311e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825083e-12,-1.1978281413433607e-12,-1.2976004784276647e-12,-7.4421868045270480e-13,-1.1978281413433609e-12,7.6417282362825066e-12,-1.2976004784276647e-12,-7.4421868045270490e-13,-1.2976004784276651e-12,-1.2976004784276645e-12,7.8824389596617865e-12,-1.7472744699475669e-12,-7.4421868045270490e-13,-7.4421868045270500e-13,-1.7472744699475673e-12,6.7230549785248773e-12,6.8677006061938259e-06,2.0456218685844884e-06,2.8716479251731617e-04,2.8257146200109776e-02,2.8256128163004584e-02,2.8508177513247454e-02
8.7736411695971135e+06,2.0303250175937052e-01,1.9768350684785865e-01,1.8036859297332017e-01,1.6687316661661983e-01,1.9768350684785865e-01,2.0303250175937052e-01,1.8036859297332017e-01,1.6687316661661983e-01,1.8036859297332017e-01,1.8036859297332017e-01,1.6458007618450832e-01,1.5274155542428416e-01,1.6687316661661983e-01,1.6687316661661983e-01,1.5274155542428416e-01,1.6123903293130945e-01,1.6452297152508499e-06,3.7330292239531096e-07,4.1425940463650557e-07,3.3837512858809894e-07,3.7330292239531096e-07,1.6452297152508499e-06,4.1425940463650557e-07,3.3837512858809894e-07,4.1425940463650557e-07,4.1425940463650557e-07,1.6871973891573436e-06,5.3493595375920181e-07,3.3837512858809905e-07,3.3837512858809905e-07,5.3493595375920170e-07,1.8891761768787359e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825099e-12,-1.1978281413433607e-12,-1.2976004784276649e-12,-7.4421868045270490e-13,-1.1978281413433609e-12,7.6417282362825099e-12,-1.2976004784276649e-12,-7.4421868045270510e-13,-1.2976004784276651e-12,-1.2976004784276649e-12,7.8824389596617849e-12,-1.7472744699475669e-12,-7.4421868045270490e-13,-7.4421868045270510e-13,-1.7472744699475673e-12,6.7230549785248781e-12,7.0506044419949861e-06,2.0730777231223974e-06,2.9424608852729006e-04,2.9418883277740591e-02,2.9417960027518890e-02,2.9673689228886097e-02
9.1343966914571673e+06,2.0794406454213979e-01,2.0245278397988967e-01,1.8468888409533415e-01,1.7084119777482742e-01,2.0245278397988967e-01,2.0794406454213979e-01,1.8468888409533415e-01,1.7084119777482742e-01,1.8468888409533415e-01,1.8468888409533415e-01,1.6847600185458039e-01,1.5634699960941831e-01,1.7084119777482742e-01,1.7084119777482742e-01,1.5634699960941831e-01,1.6463380563010410e-01,1.6447188106542677e-06,3.7280674135215125e-07,4.1380923462278791e-07,3.3796095191880655e-07,3.7280674135215125e-07,1.6447188106542677e-06,4.1380923462278791e-07,3.3796095191880655e-07,4.1380923462278791e-07,4.1380923462278791e-07,1.6867898336764758e-06,5.3455902113012230e-07,3.3796095191880660e-07,3.3796095191880660e-07,5.3455902113012219e-07,1.8888067926221087e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825099e-12,-1.1978281413433611e-12,-1.2976004784276645e-12,-7.4421868045270470e-13,-1.1978281413433609e-12,7.6417282362825083e-12,-1.2976004784276649e-12,-7.4421868045270480e-13,-1.2976004784276647e-12,-1.2976004784276647e-12,7.8824389596617833e-12,-1.7472744699475667e-12,-7.4421868045270520e-13,-7.4421868045270490e-13,-1.7472744699475661e-12,6.7230549785248765e-12,7.2381957592323775e-06,2.1010360533990632e-06,3.0150043366835157e-04,3.0628353123254948e-02,3.0627531697141566e-02,3.0886949269561745e-02
9.5099857976907790e+06,2.1297543217141887e-01,2.0733803209795340e-01,1.8911402160567181e-01,1.7490530994028916e-01,2.0733803209795340e-01,2.1297543217141887e-01,1.8911402160567181e-01,1.7490530994028916e-01,1.8911402160567181e-01,1.8911402160567181e-01,1.7246631840494844e-01,1.6003956456377991e-01,1.7490530994028916e-01,1.7490530994028916e-01,1.6003956456377991e-01,1.6810624056534826e-01,1.6442184994985705e-06,3.7231909159686402e-07,4.1336684263050664e-07,3.3755396978592180e-07,3.7231909159686402e-07,1.6442184994985705e-06,4.1336684263050664e-07,3.3755396978592180e-07,4.1336684263050664e-07,4.1336684263050664e-07,1.6863912199024413e-06,5.3418866841422969e-07,3.3755396978592169e-07,3.3755396978592169e-07,5.3418866841422980e-07,1.8884444951220824e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825066e-12,-1.1978281413433611e-12,-1.2976004784276647e-12,-7.4421868045270500e-13,-1.1978281413433609e-12,7.6417282362825099e-12,-1.2976004784276647e-12,-7.4421868045270490e-13,-1.2976004784276641e-12,-1.2976004784276649e-12,7.8824389596617849e-12,-1.7472744699475667e-12,-7.4421868045270460e-13,-7.4421868045270510e-13,-1.7472744699475669e-12,6.7230549785248773e-12,7.4308360969270442e-06,2.1298237978251708e-06,3.0893221976462977e-04,3.1887578096595141e-02,3.1886867333156411e-02,3.2149951663602613e-02
9.9010184172166567e+06,2.1812973455644938e-01,2.1234245543998734e-01,1.9364690187388633e-01,1.7906815694366568e-01,2.1234245543998734e-01,2.1812973455644938e-01,1.9364690187388633e-01,1.7906815694366568e-01,1.9364690187388633e-01,1.9364690187388633e-01,1.7655345272265463e-01,1.6382165611317609e-01,1.7906815694366568e-01,1.7906815694366568e-01,1.6382165611317609e-01,1.7166027254726213e-01,1.6437245492391782e-06,3.7183979321558134e-07,4.1293206298433217e-07,3.3715402733575001e-07,3.7183979321558134e-07,1.6437245492391782e-06,4.1293206298433217e-07,3.3715402733575001e-07,4.1293206298433217e-07,4.1293206298433217e-07,1.6859973449780672e-06,5.3382475261590156e-07,3.3715402733575001e-07,3.3715402733575001e-07,5.3382475261590146e-07,1.8880897403462099e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825083e-12,-1.1978281413433607e-12,-1.2976004784276649e-12,-7.4421868045270480e-13,-1.1978281413433609e-12,7.6417282362825066e-12,-1.2976004784276647e-12,-7.4421868045270490e-13,-1.2976004784276655e-12,-1.2976004784276649e-12,7.8824389596617849e-12,-1.7472744699475669e-12,-7.4421868045270480e-13,-7.4421868045270490e-13,-1.7472744699475671e-12,6.7230549785248773e-12,7.6284408462823811e-06,2.1591774475465019e-06,3.1654683692569391e-04,3.3198539754360282e-02,3.3197947482970946e-02,3.3464700314645851e-02
1.0308129558076436e+07,2.2341052946588136e-01,2.1746935300930037e-01,1.9829050661579600e-01,1.8333247051843993e-01,2.1746935300930037e-01,2.2341052946588136e-01,1.9829050661579600e-01,1.8333247051843993e-01,1.9829050661579600e-01,1.9829050661579600e-01,1.8074023785862339e-01,1.6769575043794327e-01,1.8333247051843993e-01,1.8333247051843993e-01,1.6769575043794327e-01,1.7529693597225599e-01,1.6432402371304166e-06,3.7136866817150152e-07,4.1250473185377478e-07,3.3676097154798721e-07,3.7136866817150152e-07,1.6432402371304166e-06,4.1250473185377478e-07,3.3676097154798721e-07,4.1250473185377478e-07,4.1250473185377478e-07,1.6856115158800159e-06,5.3346713252668937e-07,3.3676097154798721e-07,3.3676097154798721e-07,5.3346713252668927e-07,1.8877417308223516e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.6417282362825099e-12,-1.1978281413433607e-12,-1.2976004784276647e-12,-7.4421868045270490e-13,-1.1978281413433607e-12,7.6417282362825066e-12,-1.2976004784276645e-12,-7.4421868045270510e-13,-1.2976004784276645e-12,-1.2976004784276647e-12,7.8824389596617833e-12,-1.7472744699475671e-12,-7.4421868045270500e-13,-7.4421868045270490e-13,-1.7472744699475671e-12,6.7230549785248773e-12,7.8313395739897362e-06,2.1893771705764874e-06,3.2434894360297513e-04,3.4563422163501271e-02,3.4562957935739873e-02,3.4833351432298397e-02
