omega,re_0,im_0,re_1,im_1,re_2,im_2
6732.554355028208,2.383876566084204e-07,2.2749516581433122e-05,2.8686789137153507e-07,2.2758761029536462e-05,1.548203433262481e-06,2.585344719602758e-05
7009.38424957824,2.425130275536912e-07,2.3680629254353258e-05,2.9152958687995553e-07,2.368902825097362e-05,1.5847978522638888e-06,2.68874078782426e-05
7297.596865525738,2.4670917133133136e-07,2.464994769192521e-05,2.9624241888945987e-07,2.4657486082801754e-05,1.6228962046806983e-06,2.7963166691277372e-05
7597.660238834169,2.5098019732304986e-07,2.5659041265667708e-05,3.010115180533433e-07,2.566570386386326e-05,1.6625697634171562e-06,2.9082385929298302e-05
7910.061650220118,2.5532640218403365e-07,2.6709535337411456e-05,3.058380882991821e-07,2.6715306800401694e-05,1.7038892233257757e-06,3.024678564578744e-05
8235.30841646112,2.5975193789218533e-07,2.7803139796087973e-05,3.107273067135341e-07,2.780800447717801e-05,1.7469294137879287e-06,3.1458172741974136e-05
8573.92871424056,2.642575292847286e-07,2.8941625189288668e-05,3.1568080504030526e-07,2.8945567001056107e-05,1.7917652417992632e-06,3.271841756764648e-05
8926.472437867556,2.688455519337626e-07,3.01268286188511e-05,3.207019040925223e-07,3.0129830922395745e-05,1.8384740902997585e-06,3.40294584572756e-05
9293.512092264567,2.735192468527963e-07,3.136067567051346e-05,3.257947929734473e-07,3.1362721159369054e-05,1.8871362054377187e-06,3.539332478133398e-05
9675.643722673107,2.7827722275469647e-07,3.2645150573584366e-05,3.30958861909547e-07,3.2646221175046545e-05,1.9378319792405997e-06,3.681210907640181e-05
10073.487882587067,2.831050124061943e-07,3.3982317294334545e-05,3.361799791720497e-07,3.3982393800409336e-05,1.9906372207750847e-06,3.828798790214105e-05
10487.690641485688,2.8802621505133554e-07,3.5374381491552416e-05,3.4148324635816834e-07,3.537344394732966e-05,2.0456490447961262e-06,3.982327204743804e-05
10918.924634002584,2.9303773212994085e-07,3.682358934150532e-05,3.46866197151133e-07,3.682161666379325e-05,2.102954320245587e-06,4.1420323585585776e-05
11367.890152234633,2.981283241491933e-07,3.8332274149107975e-05,3.523179290911751e-07,3.832924390196365e-05,2.1626378909015093e-06,4.308159462488506e-05
11835.316282964517,3.0330497803618554e-07,3.9902884477847745e-05,3.5784630793367594e-07,3.9898773031057904e-05,2.224796710429668e-06,4.4809651320393206e-05
12321.962091643712,3.0857442931383697e-07,4.1537970514072995e-05,3.634589047203047e-07,4.153275289446149e-05,2.2895308750018738e-06,4.660716528060515e-05
12828.617855058625,3.139242506471373e-07,4.324017556827057e-05,3.6914348264732827e-07,4.3233825242564725e-05,2.356932840318231e-06,4.847690468117151e-05
13356.106344681619,3.1936630562976473e-07,4.501225704448161e-05,3.74912825459413e-07,4.500474595407978e-05,2.427111316314725e-06,5.042175354635085e-05
13905.284162791027,3.248889460491423e-07,4.68570863592835e-05,3.807554462216945e-07,4.684838487046615e-05,2.500165769884582e-06,5.244471268140351e-05
14477.043133529785,3.3050279898924167e-07,4.8777669122935916e-05,3.866827491140216e-07,4.8767745624024074e-05,2.5762102842727764e-06,5.454891968254171e-05
15072.311751161988,3.3620313582392446e-07,5.077711060010739e-05,3.9269032785853325e-07,5.076593188275111e-05,2.655354608919203e-06,5.67376134093067e-05
15692.056687878789,3.419898132107852e-07,5.285862148221555e-05,3.987784499384846e-07,5.2846152383651e-05,2.737714326502731e-06,5.901414413350455e-05
